procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 391117696      0 303708    0    0     1     1    0    0  0  0 100  0  0
 2  0      0 391020032      0 361992    0    0 58524     0 8780 6591  5  0 94  1  0
 4  0      0 390890368      0 370856    0    0  8112  1008 10200 6118  4  1 95  0  0
 3  0      0 390858336      0 374452    0    0  4024    16 8041 4905  3  1 96  0  0
 3  0      0 390831936      0 380832    0    0  7512    40 5950 5052  5  0 95  0  0
 3  0      0 390828960      0 397064    0    0 16692    60 4403 5991  3  0 97  0  0
 3  0      0 390755008      0 406648    0    0 12844     4 5140 6248  3  0 97  0  0
 0  0      0 390750752      0 406932    0    0   236    16  406  405  0  0 100  0  0
 7  0      0 390667616      0 409584    0    0  2368   552 6063 10382  5  0 95  0  0
 8  0      0 390661568      0 409652    0    0     4     8 7699 20908  6  0 93  0  0
 7  0      0 390658816      0 409656    0    0     0     8 8537 26058  6  1 93  0  0
 7  0      0 390656800      0 409700    0    0    36    44 9508 29427  7  1 93  0  0
 8  0      0 390653760      0 409716    0    0     8     4 10273 32368  7  1 92  0  0
 8  0      0 390637952      0 409772    0    0    48     0 11025 37259  7  1 93  0  0
 7  0      0 390610304      0 409868    0    0    88    12 11408 43170  6  1 93  0  0
10  0      0 390606816      0 409880    0    0     0     0 14733 58271  7  1 92  0  0
 7  0      0 390601824      0 410348    0    0     0     4 18266 83950  6  2 92  0  0
 7  0      0 390599936      0 410364    0    0     0    40 18468 89123  6  1 92  0  0
 8  0      0 390598208      0 410384    0    0     0     4 20384 105504  6  2 92  0  0
 6  0      0 390598976      0 410392    0    0     0     0 20049 99028  6  2 92  0  0
 8  0      0 390597472      0 410408    0    0     0    12 19186 99632  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 390595008      0 410424    0    0    32   188 20771 112375  6  2 92  0  0
 8  0      0 390594816      0 410476    0    0     0     4 20604 114647  6  2 92  0  0
 6  0      0 390592576      0 410492    0    0     0    40 21324 122400  6  2 92  0  0
 6  0      0 390591584      0 410508    0    0     0     4 22441 121388  6  2 92  0  0
 8  0      0 390590656      0 410528    0    0     0    12 21576 115159  6  2 92  0  0
 6  0      0 390591456      0 410544    0    0     0     0 21744 119677  6  2 92  0  0
 8  0      0 390590048      0 410632    0    0     4   680 19413 116462  6  2 92  0  0
 6  0      0 390586912      0 410684    0    0    28    36 24348 133506  6  2 92  0  0
 8  0      0 390585856      0 410708    0    0     0    44 22400 136353  6  2 92  0  0
 7  0      0 390584576      0 410724    0    0     0     4 32402 164630  6  3 92  0  0
 9  0      0 390585024      0 410752    0    0     0     0 16898 149427  6  2 92  0  0
 7  0      0 390569536      0 410784    0    0     0    12 42147 221027  5  4 90  0  0
 7  0      0 390567744      0 410812    0    0     0     0 46345 232688  6  5 89  0  0
 6  0      0 390567584      0 410848    0    0     0   192 45052 241193  5  5 90  0  0
 7  0      0 390570048      0 410884    0    0     0   380 49169 241945  5  5 90  0  0
 7  0      0 390570176      0 410988    0    0     0     4 47116 245440  5  5 90  0  0
 9  0      0 390570144      0 411212    0    0     0    52 46219 248823  5  5 90  0  0
 5  0      0 390571648      0 411248    0    0    56   656 47419 237841  5  5 90  0  0
 2  0      0 390573952      0 411280    0    0     0     0 51128 240744  5  5 90  0  0
 7  0      0 390577888      0 411284    0    0     0     4 47484 239609  5  5 90  0  0
 5  0      0 390578848      0 411288    0    0     0    44 44033 244991  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 390577856      0 411324    0    0     0     4 49966 239783  5  5 90  0  0
 6  0      0 390585056      0 411268    0    0     0     0 46028 245487  5  5 90  0  0
 6  0      0 390586144      0 411304    0    0     0    12 45976 247730  5  5 90  0  0
 7  0      0 390590272      0 411372    0    0     0     0 48866 245228  5  5 90  0  0
 5  0      0 390591616      0 411404    0    0     0     4 48588 248710  5  5 90  0  0
 8  0      0 390593824      0 411444    0    0     0    40 48692 241634  5  5 90  0  0
 6  0      0 390597728      0 411520    0    0     0     8 46711 243839  5  5 90  0  0
 8  0      0 390598016      0 411552    0    0     0    12 48881 244100  5  5 90  0  0
 6  0      0 390598336      0 411588    0    0     0     0 47182 246909  5  5 90  0  0
 8  0      0 390599328      0 411624    0    0     0     0 51903 242725  5  5 90  0  0
 9  0      0 390598304      0 411660    0    0     0     8 44028 254283  5  5 90  0  0
 7  0      0 390597760      0 411696    0    0    16    40 47073 254663  5  5 90  0  0
 6  0      0 390598592      0 411736    0    0     0     4 47225 254562  5  5 90  0  0
 9  0      0 390599808      0 411804    0    0     0     0 46233 253729  5  5 90  0  0
 9  0      0 390599104      0 411844    0    0     0    12 44870 241877  5  5 90  0  0
 7  0      0 390599648      0 411884    0    0     0     0 44770 249609  5  5 90  0  0
 1  0      0 390603104      0 411884    0    0     0     4 48176 248626  5  5 90  0  0
 6  0      0 390603904      0 411916    0    0     0    60 49968 240670  5  5 90  0  0
 7  0      0 390606848      0 411944    0    0     0     4 51286 236927  5  5 90  0  0
 6  0      0 390607424      0 411996    0    0     4     0 49420 239230  5  5 90  0  0
 6  0      0 390608128      0 412028    0    0     0    12 51737 239292  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390607040      0 412068    0    0     0     0 49680 247255  5  5 90  0  0
 7  0      0 390608032      0 411972    0    0     0   328 50718 243872  5  5 90  0  0
 8  0      0 390608576      0 412004    0    0     0   168 50537 247906  5  5 90  0  0
 4  0      0 390610016      0 412204    0    0     0     4 47505 245838  5  5 90  0  0
 6  0      0 390611008      0 412244    0    0     0    12 50434 251755  5  5 90  0  0
 7  0      0 390610528      0 412216    0    0     0   660 48562 252286  5  5 90  0  0
 7  0      0 390616832      0 412900    0    0     0   876 52561 244208  5  5 90  0  0
 8  0      0 390617184      0 412940    0    0     0     4 47188 250809  5  5 90  0  0
 7  0      0 390618688      0 412912    0    0     0    44 46186 238189  5  5 90  0  0
 9  0      0 390619520      0 412912    0    0     0     4 47162 244257  5  5 90  0  0
 7  0      0 390620576      0 412944    0    0     0     0 48773 243837  5  5 90  0  0
