Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

11:08:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:08:10 PM  1000   3758192  194.00    5.00    0.00    0.00  199.00     1  java
11:08:11 PM  1000   3758192   17.00    1.00    0.00    0.00   18.00     1  java
11:08:12 PM  1000   3758192    0.00    0.00    0.00    0.00    0.00     1  java
11:08:13 PM  1000   3758192    0.00    0.00    0.00    0.00    0.00     1  java
11:08:14 PM  1000   3758192    0.00    0.00    0.00    0.00    0.00     1  java
11:08:15 PM  1000   3758192    0.00    0.00    0.00    0.00    0.00     1  java
11:08:16 PM  1000   3758192    0.00    0.00    0.00    0.00    0.00     1  java
11:08:17 PM  1000   3758192    6.00    0.00    0.00    0.00    6.00     1  java
11:08:18 PM  1000   3758192  322.00   35.00    0.00    0.00  357.00     1  java
11:08:19 PM  1000   3758192  372.00   22.00    0.00    0.00  394.00     1  java
11:08:20 PM  1000   3758192  374.00   19.00    0.00    0.00  393.00     1  java
11:08:21 PM  1000   3758192  374.00   20.00    0.00    0.00  394.00     1  java
11:08:22 PM  1000   3758192  373.00   22.00    0.00    0.00  395.00     1  java
11:08:23 PM  1000   3758192  369.00   25.00    0.00    0.00  394.00     1  java
11:08:24 PM  1000   3758192  363.00   30.00    0.00    0.00  393.00     1  java
11:08:25 PM  1000   3758192  365.00   27.00    0.00    0.00  392.00     1  java
11:08:26 PM  1000   3758192  356.00   37.00    0.00    0.00  393.00     1  java
11:08:27 PM  1000   3758192  349.00   43.00    0.00    0.00  392.00     1  java
11:08:28 PM  1000   3758192  344.00   46.00    0.00    0.00  390.00     1  java
11:08:29 PM  1000   3758192  340.00   50.00    0.00    0.00  390.00     1  java
11:08:30 PM  1000   3758192  331.00   58.00    0.00    0.00  389.00     1  java
11:08:31 PM  1000   3758192  320.00   68.00    0.00    0.00  388.00     1  java
11:08:32 PM  1000   3758192  303.00   84.00    0.00    0.00  387.00     1  java
11:08:33 PM  1000   3758192  277.00  108.00    0.00    0.00  385.00     1  java
11:08:34 PM  1000   3758192  267.00  117.00    0.00    0.00  384.00     1  java
11:08:35 PM  1000   3758192  264.00  119.00    0.00    0.00  383.00     1  java
11:08:36 PM  1000   3758192  264.00  118.00    0.00    0.00  382.00     1  java
11:08:37 PM  1000   3758192  259.00  124.00    0.00    0.00  383.00     1  java
11:08:38 PM  1000   3758192  260.00  124.00    0.00    0.00  384.00     1  java
11:08:39 PM  1000   3758192  255.00  127.00    0.00    0.00  382.00     1  java
11:08:40 PM  1000   3758192  256.00  127.00    0.00    0.00  383.00     1  java
11:08:41 PM  1000   3758192  253.00  129.00    0.00    0.00  382.00     1  java
11:08:42 PM  1000   3758192  268.00  116.00    0.00    0.00  384.00     1  java
11:08:43 PM  1000   3758192  249.00  131.00    0.00    0.00  380.00     1  java
11:08:44 PM  1000   3758192  251.00  130.00    0.00    0.00  381.00     1  java
11:08:45 PM  1000   3758192  246.00  136.00    0.00    0.00  382.00     1  java
11:08:46 PM  1000   3758192  254.00  128.00    0.00    0.00  382.00     1  java
11:08:47 PM  1000   3758192  247.00  134.00    0.00    0.00  381.00     1  java
11:08:48 PM  1000   3758192  247.00  135.00    0.00    0.00  382.00     1  java
11:08:49 PM  1000   3758192  254.00  129.00    0.00    0.00  383.00     1  java
11:08:50 PM  1000   3758192  234.00  147.00    0.00    0.00  381.00     1  java
11:08:51 PM  1000   3758192  227.00  154.00    0.00    0.00  381.00     1  java
11:08:52 PM  1000   3758192  218.00  163.00    0.00    0.00  381.00     1  java
11:08:53 PM  1000   3758192  201.00  178.00    0.00    0.00  379.00     1  java
11:08:54 PM  1000   3758192  220.00  160.00    0.00    0.00  380.00     1  java
11:08:55 PM  1000   3758192  211.00  169.00    0.00    0.00  380.00     1  java
11:08:56 PM  1000   3758192  194.00  185.00    0.00    0.00  379.00     1  java
11:08:57 PM  1000   3758192  184.00  194.00    0.00    0.00  378.00     1  java
11:08:58 PM  1000   3758192  192.00  187.00    0.00    0.00  379.00     1  java
11:08:59 PM  1000   3758192  178.00  199.00    0.00    0.00  377.00     1  java
11:09:00 PM  1000   3758192  182.00  195.00    0.00    0.00  377.00     1  java
11:09:01 PM  1000   3758192  182.00  196.00    0.00    0.00  378.00     1  java
11:09:02 PM  1000   3758192  175.00  201.00    0.00    0.00  376.00     1  java
11:09:03 PM  1000   3758192  168.00  208.00    0.00    0.00  376.00     1  java
11:09:04 PM  1000   3758192  180.00  198.00    0.00    0.00  378.00     1  java
11:09:05 PM  1000   3758192  191.00  188.00    0.00    0.00  379.00     1  java
11:09:06 PM  1000   3758192  169.00  207.00    0.00    0.00  376.00     1  java
