Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

10:48:39 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:48:40 PM  1000   3742763  221.00    7.00    0.00    0.00  228.00     0  java
10:48:41 PM  1000   3742763   12.00    0.00    0.00    0.00   12.00     0  java
10:48:42 PM  1000   3742763    0.00    0.00    0.00    0.00    0.00     0  java
10:48:43 PM  1000   3742763    0.00    0.00    0.00    0.00    0.00     0  java
10:48:44 PM  1000   3742763    0.00    0.00    0.00    0.00    0.00     0  java
10:48:45 PM  1000   3742763    0.00    0.00    0.00    0.00    0.00     0  java
10:48:46 PM  1000   3742763    0.00    0.00    0.00    0.00    0.00     0  java
10:48:47 PM  1000   3742763    4.00    1.00    0.00    0.00    5.00     0  java
10:48:48 PM  1000   3742763  345.00   20.00    0.00    0.00  365.00     0  java
10:48:49 PM  1000   3742763  377.00   18.00    0.00    0.00  395.00     0  java
10:48:50 PM  1000   3742763  375.00   19.00    0.00    0.00  394.00     0  java
10:48:51 PM  1000   3742763  376.00   19.00    0.00    0.00  395.00     0  java
10:48:52 PM  1000   3742763  369.00   24.00    0.00    0.00  393.00     0  java
10:48:53 PM  1000   3742763  366.00   28.00    0.00    0.00  394.00     0  java
10:48:54 PM  1000   3742763  362.00   30.00    0.00    0.00  392.00     0  java
10:48:55 PM  1000   3742763  363.00   29.00    0.00    0.00  392.00     0  java
10:48:56 PM  1000   3742763  357.00   35.00    0.00    0.00  392.00     0  java
10:48:57 PM  1000   3742763  349.00   43.00    0.00    0.00  392.00     0  java
10:48:58 PM  1000   3742763  348.00   44.00    0.00    0.00  392.00     0  java
10:48:59 PM  1000   3742763  336.00   53.00    0.00    0.00  389.00     0  java
10:49:00 PM  1000   3742763  328.00   60.00    0.00    0.00  388.00     0  java
10:49:01 PM  1000   3742763  313.00   76.00    0.00    0.00  389.00     0  java
10:49:02 PM  1000   3742763  273.00  109.00    0.00    0.00  382.00     0  java
10:49:03 PM  1000   3742763  269.00  113.00    0.00    0.00  382.00     0  java
10:49:04 PM  1000   3742763  259.00  124.00    0.00    0.00  383.00     0  java
10:49:05 PM  1000   3742763  266.00  117.00    0.00    0.00  383.00     0  java
10:49:06 PM  1000   3742763  269.00  114.00    0.00    0.00  383.00     0  java
10:49:07 PM  1000   3742763  262.00  121.00    0.00    0.00  383.00     0  java
10:49:08 PM  1000   3742763  256.00  126.00    0.00    0.00  382.00     0  java
10:49:09 PM  1000   3742763  264.00  120.00    0.00    0.00  384.00     0  java
10:49:10 PM  1000   3742763  260.00  123.00    0.00    0.00  383.00     0  java
10:49:11 PM  1000   3742763  250.00  133.00    0.00    0.00  383.00     0  java
10:49:12 PM  1000   3742763  247.00  133.00    0.00    0.00  380.00     0  java
10:49:13 PM  1000   3742763  249.00  134.00    0.00    0.00  383.00     0  java
10:49:14 PM  1000   3742763  250.00  132.00    0.00    0.00  382.00     0  java
10:49:15 PM  1000   3742763  253.00  131.00    0.00    0.00  384.00     0  java
10:49:16 PM  1000   3742763  234.00  147.00    0.00    0.00  381.00     0  java
10:49:17 PM  1000   3742763  217.00  163.00    0.00    0.00  380.00     0  java
10:49:18 PM  1000   3742763  221.00  159.00    0.00    0.00  380.00     0  java
10:49:19 PM  1000   3742763  218.00  162.00    0.00    0.00  380.00     0  java
10:49:20 PM  1000   3742763  187.00  190.00    0.00    0.00  377.00     0  java
