Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/16/2026 	_x86_64_	(64 CPU)

01:55:24 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:55:25 AM  1000   3895787  269.00    6.00    0.00    0.00  275.00     0  java
01:55:26 AM  1000   3895787  290.00    5.00    0.00    0.00  295.00     0  java
01:55:27 AM  1000   3895787  262.00    8.00    0.00    0.00  270.00     0  java
01:55:28 AM  1000   3895787  235.00    4.00    0.00    0.00  239.00     0  java
01:55:29 AM  1000   3895787  162.00    1.00    0.00    0.00  163.00     0  java
01:55:30 AM  1000   3895787    0.00    0.00    0.00    0.00    0.00     0  java
01:55:31 AM  1000   3895787    0.00    0.00    0.00    0.00    0.00     0  java
01:55:32 AM  1000   3895787    0.00    0.00    0.00    0.00    0.00     0  java
01:55:33 AM  1000   3895787  211.00   12.00    0.00    0.00  223.00     0  java
01:55:34 AM  1000   3895787  375.00   19.00    0.00    0.00  394.00     0  java
01:55:35 AM  1000   3895787  373.00   21.00    0.00    0.00  394.00     0  java
01:55:36 AM  1000   3895787  371.00   22.00    0.00    0.00  393.00     0  java
01:55:37 AM  1000   3895787  372.00   22.00    0.00    0.00  394.00     0  java
01:55:38 AM  1000   3895787  370.00   22.00    0.00    0.00  392.00     0  java
01:55:39 AM  1000   3895787  367.00   25.00    0.00    0.00  392.00     0  java
01:55:40 AM  1000   3895787  371.00   21.00    0.00    0.00  392.00     0  java
01:55:41 AM  1000   3895787  370.00   23.00    0.00    0.00  393.00     0  java
01:55:42 AM  1000   3895787  365.00   26.00    0.00    0.00  391.00     0  java
01:55:43 AM  1000   3895787  359.00   33.00    0.00    0.00  392.00     0  java
01:55:44 AM  1000   3895787  357.00   33.00    0.00    0.00  390.00     0  java
01:55:45 AM  1000   3895787  360.00   31.00    0.00    0.00  391.00     0  java
01:55:46 AM  1000   3895787  356.00   34.00    0.00    0.00  390.00     0  java
01:55:47 AM  1000   3895787  353.00   38.00    0.00    0.00  391.00     0  java
01:55:48 AM  1000   3895787  353.00   36.00    0.00    0.00  389.00     0  java
