procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 391283904      0 313960    0    0     1     1    0    0  0  0 100  0  0
 1  0      0 391178112      0 368392    0    0 54344  1048 7781 6665  4  0 95  0  0
 3  0      0 391093344      0 372340    0    0  4084    40 10510 6081  4  1 95  0  0
 3  0      0 391085984      0 374848    0    0  2372    20 8836 5164  3  1 97  0  0
 3  0      0 391105152      0 389172    0    0 16360     4 5294 6928  3  0 96  0  0
 2  0      0 391037440      0 399792    0    0 16056    32 4504 5973  2  0 97  0  0
 0  0      0 391001408      0 402196    0    0  1788     4 1478 1456  1  0 99  0  0
10  0      0 390939552      0 404084    0    0  2348   752 4369 9382  3  0 97  0  0
27  0      0 390927040      0 404660    0    0    48     8 9239 27391  6  1 93  0  0
27  0      0 390874112      0 404952    0    0    48     4 8920 26050  6  1 93  0  0
36  0      0 390870848      0 404996    0    0    40     4 9368 28065  7  1 92  0  0
26  0      0 390856480      0 405004    0    0     0    44 9454 29311  7  1 92  0  0
27  0      0 390855232      0 405140    0    0    60     4 9418 30126  6  1 93  0  0
14  0      0 390853216      0 405284    0    0    88     8 8891 30954  6  1 93  0  0
29  0      0 390852736      0 405288    0    0     0    12 9224 30874  6  1 93  0  0
17  0      0 390828544      0 405300    0    0     0     0 9716 31764  6  1 93  0  0
24  0      0 390828288      0 405308    0    0     0     4 10296 34030  6  1 93  0  0
16  0      0 390827264      0 405312    0    0     0   116 10913 34810  6  1 93  0  0
33  0      0 390824256      0 405300    0    0    16     4 11086 33925  7  1 93  0  0
29  0      0 390818944      0 405320    0    0     0     0 12336 38972  7  1 92  0  0
27  0      0 390810624      0 405332    0    0     0    12 11658 38173  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 390810368      0 405336    0    0    32   188 12182 40206  6  1 93  0  0
34  0      0 390810688      0 405416    0    0     0     4 12035 38763  6  1 93  0  0
30  0      0 390807904      0 405420    0    0     0    44 11878 39639  6  1 93  0  0
26  0      0 390801344      0 405428    0    0     0     4 12220 41660  6  1 93  0  0
32  0      0 390800608      0 405440    0    0     0    12 12669 44069  6  1 93  0  0
32  0      0 390800352      0 405452    0    0     0     0 12831 44681  6  1 93  0  0
25  0      0 390799584      0 405476    0    0     0    72 13351 47459  6  1 93  0  0
30  0      0 390797824      0 405488    0    0     8    36 13281 48050  6  1 93  0  0
24  0      0 390797600      0 405496    0    0     0    44 13589 49575  6  1 93  0  0
29  0      0 390796480      0 405500    0    0     0     4 13558 50329  6  1 93  0  0
39  0      0 390795232      0 405512    0    0     0     0 13691 51549  6  1 93  0  0
32  0      0 390793472      0 408112    0    0     4   204 14730 52918  6  1 93  0  0
29  0      0 390793472      0 408128    0    0     0   280 14868 100764  6  2 93  0  0
41  0      0 390792704      0 408144    0    0     0     4 14705 69491  6  1 93  0  0
46  0      0 390792704      0 408148    0    0     0    40 15163 59364  6  2 93  0  0
52  0      0 390792480      0 408156    0    0     0     4 15611 60026  6  2 93  0  0
32  0      0 390792224      0 408164    0    0     0   516 15486 59931  6  2 93  0  0
44  0      0 390791968      0 408188    0    0    44   396 15894 61334  6  2 93  0  0
29  0      0 390791968      0 408200    0    0     0     0 15610 60451  6  2 93  0  0
56  0      0 390791232      0 408180    0    0     0     4 15533 60626  5  2 93  0  0
40  0      0 390791488      0 408192    0    0     0    44 16048 62870  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  0      0 390792256      0 408268    0    0     0     4 15840 61201  6  2 93  0  0
46  0      0 390792512      0 408228    0    0     0    12 16210 64472  5  2 93  0  0
26  0      0 390789664      0 408664    0    0   528     0 17758 65003  6  2 92  0  0
28  0      0 390789408      0 408672    0    0     0     0 16314 65720  5  2 93  0  0
36  0      0 390789152      0 408672    0    0     0     4 16550 67062  5  2 93  0  0
32  0      0 390788320      0 408680    0    0     0   112 16106 66111  5  2 93  0  0
35  0      0 390788064      0 408692    0    0     0     8 16929 69516  5  2 93  0  0
33  0      0 390786784      0 408700    0    0     0     0 16603 70309  5  2 93  0  0
37  0      0 390786048      0 408700    0    0     4   228 17205 74160  5  2 93  0  0
36  0      0 390786112      0 408980    0    0     0     0 18063 79657  5  2 92  0  0
46  0      0 390785408      0 409068    0    0     0     8 18323 82462  5  2 92  0  0
55  0      0 390784672      0 409080    0    0     0    40 18936 99210  5  2 92  0  0
49  0      0 390784160      0 409100    0    0     0     4 20298 164778  5  3 92  0  0
25  0      0 390767040      0 409120    0    0     0     0 20256 133435  5  3 92  0  0
46  0      0 390767296      0 409132    0    0     0    12 21518 96366  5  3 92  0  0
36  0      0 390767904      0 409152    0    0     0    76 20331 137502  5  3 92  0  0
37  0      0 390766720      0 409040    0    0     0    24 20140 95787  5  3 92  0  0
36  0      0 390767232      0 409056    0    0     0    44 20714 101839  5  3 92  0  0
41  0      0 390768064      0 409072    0    0     0     4 20571 107022  5  3 92  0  0
29  0      0 390769152      0 409096    0    0    20     0 20863 99995  5  3 92  0  0
69  0      0 390769184      0 409180    0    0     0   344 19928 126898  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
39  0      0 390770240      0 409204    0    0     0   196 20617 103215  5  3 92  0  0
35  0      0 390771008      0 409224    0    0     0     4 20551 102686  5  3 92  0  0
38  0      0 390772288      0 409236    0    0     0    40 20464 107707  5  3 92  0  0
32  0      0 390771776      0 409256    0    0     0     4 19846 115299  5  3 92  0  0
41  0      0 390771616      0 409276    0    0     0    88 21002 103129  5  3 92  0  0
29  0      0 390772160      0 409324    0    0     0   272 21304 122562  5  3 92  0  0
34  0      0 390772480      0 409340    0    0     0     0 20446 150652  5  3 92  0  0
44  0      0 390774112      0 409360    0    0     0     4 20943 112551  5  3 92  0  0
43  0      0 390773888      0 409396    0    0     0    44 21811 121792  5  3 92  0  0
57  0      0 390774016      0 409496    0    0     0     4 21580 119262  5  3 92  0  0
34  0      0 390773536      0 409540    0    0     0     0 19952 177125  5  3 92  0  0
56  0      0 390773280      0 409516    0    0     0    12 21694 111464  5  3 92  0  0
49  0      0 390775360      0 409528    0    0     0     0 20063 238150  5  3 92  0  0
44  0      0 390775136      0 409536    0    0     0     4 21677 151673  5  3 92  0  0
36  0      0 390775680      0 409544    0    0     0   116 21691 140229  5  3 92  0  0
 7  0      0 390776224      0 409560    0    0     0     4 20538 180848  5  3 92  0  0
51  0      0 390769984      0 409568    0    0     0     0 20843 193850  5  3 92  0  0
35  0      0 390765120      0 409580    0    0     0     8 20705 237670  5  3 92  0  0
47  0      0 390766240      0 409608    0    0     0     0 20406 149190  5  3 92  0  0
25  0      0 390764768      0 409776    0    0     0     4 20923 191481  5  3 92  0  0
41  0      0 390763328      0 409796    0    0     0    40 21381 299657  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 390762592      0 409848    0    0     0     4 21725 141815  5  3 92  0  0
42  0      0 390764896      0 409864    0    0     0     0 22033 388491  4  3 92  0  0
32  0      0 390765280      0 409892    0    0     0    12 21159 270917  5  3 92  0  0
38  0      0 390765440      0 409908    0    0     0    72 21746 154984  5  3 92  0  0
54  0      0 390764512      0 409928    0    0     0     4 22070 168746  5  3 92  0  0
33  0      0 390764352      0 409948    0    0     0    60 21011 222584  5  3 92  0  0
56  0      0 390764064      0 409964    0    0     0     8 21476 269184  5  3 92  0  0
31  0      0 390763712      0 409972    0    0     0    12 22438 129147  5  3 92  0  0
39  0      0 390763168      0 410476    0    0     0   236 21333 214681  5  4 92  0  0
41  0      0 390763456      0 410460    0    0     0    24 20992 524354  4  4 92  0  0
32  0      0 390761696      0 410476    0    0     0     4 20306 329754  5  3 92  0  0
20  0      0 390761408      0 410496    0    0     0    40 21077 359962  4  4 92  0  0
25  0      0 390760992      0 410520    0    0     0     4 21343 425425  4  4 92  0  0
38  0      0 390761216      0 410540    0    0     0   512 20716 307911  4  4 92  0  0
29  0      0 390759680      0 410556    0    0     0    12 22512 441535  4  4 92  0  0
33  0      0 390758656      0 410584    0    0     0   364 22142 397843  4  4 92  0  0
25  0      0 390756768      0 410604    0    0     0     8 21090 596901  4  4 92  0  0
34  0      0 390755744      0 410688    0    0     0    40 22291 434147  4  4 92  0  0
47  0      0 390754592      0 410712    0    0     0     4 20735 392670  4  4 92  0  0
70  0      0 390753184      0 410832    0    0     0     0 21524 429041  4  4 92  0  0
44  0      0 390750528      0 410844    0    0     0    12 21016 491111  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 390749504      0 410864    0    0     0     0 19849 435735  4  4 92  0  0
21  0      0 390748000      0 410872    0    0     0     4 19522 895815  4  4 92  0  0
26  0      0 390746784      0 410888    0    0     0   116 22232 696878  4  5 92  0  0
 9  0      0 390744704      0 410900    0    0     0     4 20402 573090  4  4 92  0  0
41  0      0 390743488      0 410884    0    0     0    12 22370 524478  4  4 92  0  0
28  0      0 390742080      0 410896    0    0     0     0 22310 597652  4  4 92  0  0
50  0      0 390741152      0 410980    0    0     0     0 20992 651969  4  4 92  0  0
21  0      0 390738944      0 410992    0    0     0     4 22193 556137  4  4 92  0  0
42  0      0 390738784      0 411080    0    0     0    40 20998 612395  4  4 92  0  0
37  0      0 390737728      0 411100    0    0     0     4 21355 588217  4  4 92  0  0
46  0      0 390735936      0 411124    0    0     0     0 22522 266184  4  5 91  0  0
44  0      0 390734400      0 411148    0    0     0    12 21598 625121  4  4 92  0  0
45  0      0 390733344      0 411168    0    0     0    76 22097 544872  4  4 92  0  0
43  0      0 390731712      0 411196    0    0     0     4 22378 307820  4  5 91  0  0
52  0      0 390729760      0 411220    0    0     0    44 21219 647971  4  5 92  0  0
32  0      0 390728864      0 411208    0    0     0    20 21302 670261  4  5 92  0  0
43  0      0 390727008      0 411308    0    0     0     0 21918 424564  4  5 91  0  0
29  0      0 390725856      0 411388    0    0     0    16 21747 525819  4  4 92  0  0
43  0      0 390723296      0 411416    0    0     0     8 23295 283649  4  5 91  0  0
32  0      0 390722944      0 411400    0    0     0     4 22001 558116  4  5 91  0  0
13  0      0 390720256      0 411464    0    0     0    40 21461 417262  4  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 390719104      0 411484    0    0     0     4 22430 431578  4  5 91  0  0
31  0      0 390717184      0 411512    0    0     4    76 23351 273949  4  5 91  0  0
36  0      0 390717312      0 411536    0    0     0     8 28832 449073  4  5 91  0  0
23  0      0 390716736      0 411560    0    0     0     0 24492 639571  3  5 91  0  0
19  0      0 390716128      0 411624    0    0     0   476 25224 335983  4  5 91  0  0
26  0      0 390716160      0 411616    0    0     0    40 24588 587722  3  5 91  0  0
56  0      0 390715072      0 411644    0    0     0     8 24125 714715  4  5 91  0  0
 0  0      0 390697632      0 412060    0    0   112    12 18263 140213  3  4 93  0  0
 0  0      0 390948384      0 411940    0    0    36     0  333  419  0  0 100  0  0
 0  0      0 390950144      0 412016    0    0     0     0  207  267  0  0 100  0  0
 0  0      0 390951520      0 412020    0    0     0     4  242  374  0  0 100  0  0
 0  0      0 390951520      0 412032    0    0     0   120  192  238  0  0 100  0  0
 0  0      0 390952352      0 412244    0    0   240     4  276  295  0  0 100  0  0
 0  0      0 390952864      0 412252    0    0     0     4  186  228  0  0 100  0  0
 0  0      0 390953120      0 412256    0    0     0    12  256  374  0  0 100  0  0
 0  0      0 390953120      0 412336    0    0     0     0  419  420  0  0 100  0  0
