Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

10:44:29 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:44:30 PM  1000   3740552  213.00    6.00    0.00    0.00  219.00     0  java
10:44:31 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:32 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:33 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:34 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:35 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:36 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:37 PM  1000   3740552    0.00    0.00    0.00    0.00    0.00     0  java
10:44:38 PM  1000   3740552  328.00   19.00    0.00    0.00  347.00     0  java
10:44:39 PM  1000   3740552  378.00   17.00    0.00    0.00  395.00     0  java
10:44:40 PM  1000   3740552  375.00   20.00    0.00    0.00  395.00     0  java
10:44:41 PM  1000   3740552  373.00   21.00    0.00    0.00  394.00     0  java
10:44:42 PM  1000   3740552  376.00   19.00    0.00    0.00  395.00     0  java
10:44:43 PM  1000   3740552  371.00   24.00    0.00    0.00  395.00     0  java
10:44:44 PM  1000   3740552  358.00   32.00    0.00    0.00  390.00     0  java
10:44:45 PM  1000   3740552  363.00   30.00    0.00    0.00  393.00     0  java
10:44:46 PM  1000   3740552  355.00   37.00    0.00    0.00  392.00     0  java
10:44:47 PM  1000   3740552  350.00   41.00    0.00    0.00  391.00     0  java
10:44:48 PM  1000   3740552  345.00   46.00    0.00    0.00  391.00     0  java
10:44:49 PM  1000   3740552  332.00   56.00    0.00    0.00  388.00     0  java
10:44:50 PM  1000   3740552  321.00   66.00    0.00    0.00  387.00     0  java
10:44:51 PM  1000   3740552  302.00   83.00    0.00    0.00  385.00     0  java
10:44:52 PM  1000   3740552  287.00   98.00    0.00    0.00  385.00     0  java
10:44:53 PM  1000   3740552  282.00  101.00    0.00    0.00  383.00     0  java
10:44:54 PM  1000   3740552  281.00  103.00    0.00    0.00  384.00     0  java
10:44:55 PM  1000   3740552  284.00   98.00    0.00    0.00  382.00     0  java
10:44:56 PM  1000   3740552  276.00  108.00    0.00    0.00  384.00     0  java
10:44:57 PM  1000   3740552  283.00  101.00    0.00    0.00  384.00     0  java
10:44:58 PM  1000   3740552  272.00  110.00    0.00    0.00  382.00     0  java
10:44:59 PM  1000   3740552  275.00  108.00    0.00    0.00  383.00     0  java
