procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   1768 390385760      0 330572    0    0     2     2    0    0  0  0 100  0  0
 0  0   1768 390352384      0 373232    0    0 43140     0 3394 3519  0  0 100  0  0
 1  0   1768 390352064      0 373300    0    0    80   848 6686 4129  0  0 99  0  0
 3  0   1768 390310208      0 414244    0    0 41112    32 7331 5392  1  0 98  0  0
 3  0   1768 390245728      0 432884    0    0 20972    44 5190 7481  3  0 96  0  0
 2  0   1768 390170976      0 444120    0    0 13772    32 4032 5730  2  0 97  0  0
 0  0   1768 390158368      0 446512    0    0  2180     4 1267 1005  1  0 99  0  0
27  0   1768 390070752      0 452124    0    0  5212   592 11153 53561  4  2 95  0  0
32  0   1768 390066272      0 452224    0    0   240   320 23347 119913  6  4 90  0  0
29  0   1768 390064640      0 452432    0    0   168    92 22759 116968  6  4 90  0  0
38  0   1768 390064576      0 453088    0    0   116     4 21467 121875  5  4 91  0  0
24  0   1768 390065152      0 453128    0    0    84    44 22467 132513  5  4 91  0  0
24  0   1768 390065216      0 453256    0    0    56     4 17130 1060007  4  4 92  0  0
44  0   1768 390063488      0 453268    0    0    24     0 16202 972765  4  4 92  0  0
37  0   1768 390062272      0 455796    0    0     0    12 16367 710370  5  4 92  0  0
14  0   1768 390064576      0 455804    0    0     0     0 16573 1304997  4  4 92  0  0
64  0   1768 390066336      0 455820    0    0     0     4 16362 1105910  4  4 92  0  0
54  0   1768 390066848      0 455828    0    0   120    40 16326 474386  4  3 92  0  0
47  0   1768 390066112      0 455964    0    0     0     4 16359 1213168  4  4 92  0  0
73  0   1768 390067392      0 455972    0    0     4   532 16966 1522018  4  4 93  0  0
29  0   1768 390068480      0 456060    0    0     0     0 16468 1188432  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0   1768 390075104      0 456076    0    0     0     0 15107 536400  4  3 92  0  0
73  0   1768 390075648      0 456100    0    0     0     4 15554 567598  4  3 92  0  0
31  0   1768 390073664      0 456116    0    0     0    40 16869 1134366  4  4 92  0  0
28  0   1768 390071936      0 456208    0    0     0     4 15520 644415  4  3 92  0  0
45  0   1768 390072224      0 456236    0    0     0     0 16956 697045  4  3 92  0  0
79  0   1768 390070784      0 456428    0    0   144    12 17306 725267  4  4 92  0  0
20  0   1768 390075264      0 456448    0    0     0     0 19123 374483  4  4 92  0  0
29  0   1768 390072832      0 456468    0    0    44     4 16869 740539  4  4 92  0  0
40  0   1768 390072832      0 456532    0    0     0   124 15907 745990  4  3 92  0  0
52  0   1768 390074112      0 456580    0    0    64     4 16465 813312  4  3 92  0  0
76  0   1768 390076384      0 456668    0    0     0     0 15177 463710  4  3 92  0  0
40  0   1768 390076192      0 456768    0    0    44    12 15692 920445  4  4 92  0  0
79  0   1768 390075264      0 456780    0    0     0   176 16603 958020  4  4 92  0  0
49  0   1768 390077728      0 456804    0    0     0   356 16208 766739  4  4 92  0  0
42  0   1768 390080544      0 456744    0    0     0    40 16083 540856  4  4 92  0  0
32  0   1768 390080800      0 456668    0    0     0     4 16473 1207699  4  4 93  0  0
49  0   1768 390082624      0 456680    0    0     0     8 17535 1279487  4  4 92  0  0
38  0   1768 390083648      0 456704    0    0     0     0 15703 691390  4  3 92  0  0
51  0   1768 390084896      0 456720    0    0     0   476 15088 621341  4  3 92  0  0
39  0   1768 390085696      0 456744    0    0     0     4 15933 716063  4  4 92  0  0
35  0   1768 390087840      0 456840    0    0     0     0 15957 858394  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  0   1768 390089152      0 456852    0    0     0     4 16233 693381  4  3 92  0  0
48  0   1768 390089696      0 456864    0    0     0    12 16033 729189  4  4 92  0  0
41  0   1768 390096480      0 456828    0    0     0     0 15324 438032  4  3 92  0  0
30  0   1768 390093728      0 456840    0    0     0     0 16510 1203071  4  4 93  0  0
28  0   1768 390090976      0 456852    0    0    16     8 17328 688423  4  4 92  0  0
56  0   1768 390089504      0 456896    0    0     0     0 16563 954781  4  4 92  0  0
35  0   1768 390087008      0 456908    0    0     0     8 17435 583984  5  3 92  0  0
48  0   1768 390087136      0 456920    0    0     0    92 16359 1001941  4  4 93  0  0
59  0   1768 390087872      0 456932    0    0     0    12 15816 1075645  4  4 92  0  0
56  0   1768 390089408      0 456944    0    0     0     0 16242 996076  4  4 92  0  0
41  0   1768 390101824      0 457044    0    0     0     4 16670 1198057  4  4 93  0  0
62  0   1768 390103936      0 457060    0    0     0     0 16868 733636  4  4 92  0  0
45  0   1768 390110528      0 457156    0    0     0     4 17185 404469  4  3 92  0  0
38  0   1768 390110816      0 457176    0    0     0     0 19108 1774131  3  4 93  0  0
64  0   1768 390110848      0 457220    0    0     0    12 17727 1332782  4  4 93  0  0
51  0   1768 390111360      0 457180    0    0     0     0 16723 880920  4  4 92  0  0
38  0   1768 390111616      0 457168    0    0    20     4 17059 958096  4  4 93  0  0
53  0   1768 390111200      0 457184    0    0     0    80 17837 1481945  3  4 93  0  0
32  0   1768 390109440      0 457208    0    0     0     4 18215 729109  4  3 92  0  0
15  0   1768 390115040      0 457224    0    0     0    12 18727 450869  4  4 92  0  0
29  0   1768 390116864      0 457244    0    0     0     0 20914 118631  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0   1768 390117440      0 457268    0    0     0   348 21800 124313  4  4 92  0  0
32  0   1768 390116896      0 457360    0    0     0   120 21299 118371  4  4 92  0  0
24  0   1768 390114048      0 457412    0    0     0     0 20968 117535  4  4 92  0  0
26  0   1768 390115328      0 457432    0    0     0     4 21847 140254  4  4 92  0  0
28  0   1768 390126752      0 457452    0    0     0   200 20319 126697  4  4 92  0  0
28  0   1768 390122240      0 457472    0    0     0    12 20810 117824  4  4 92  0  0
23  0   1768 390121792      0 457492    0    0     0    84 20868 119889  4  4 92  0  0
21  0   1768 390122560      0 457548    0    0     0   392 20971 117661  4  4 92  0  0
20  0   1768 390125728      0 457568    0    0     0     0 20913 121261  4  4 92  0  0
18  0   1768 390124736      0 457584    0    0     0    44 20607 126258  4  4 92  0  0
 1  0   1768 390125440      0 457676    0    0     0     0 21196 120386  4  4 92  0  0
32  0   1768 390137440      0 458224    0    0     0    12 21560 186363  4  4 92  0  0
 1  0   1768 390143424      0 458236    0    0     0     0 20056 117640  4  4 92  0  0
38  0   1768 390143584      0 458248    0    0    32     4 19985 223013  4  4 92  0  0
13  0   1768 390152992      0 458296    0    0     0     4 17582 918698  4  4 92  0  0
38  0   1768 390153536      0 458304    0    0     0     4 19138 1115754  4  4 92  0  0
23  0   1768 390156544      0 458320    0    0     0   524 17250 396485  5  4 92  0  0
 1  0   1768 390151008      0 458268    0    0     0     0 20699 255033  5  3 92  0  0
39  0   1768 390151584      0 458376    0    0     0     0 20225 1553786  4  4 92  0  0
18  0   1768 390163584      0 458356    0    0     0     4 19237 397490  4  4 92  0  0
24  0   1768 390155808      0 458344    0    0     0     0 20720 118927  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
