procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   1768 390847520      0 294076    0    0     2     1    0    0  0  0 100  0  0
 0  0   1768 390819904      0 340048    0    0 43944     0 3622 3969  0  0 99  0  0
 2  0   1768 390823456      0 340048    0    0    84   888 6467 4149  0  1 99  0  0
 3  0   1768 390820320      0 341976    0    0  1900    56 6915 4868  2  0 98  0  0
 1  0   1768 390869248      0 358464    0    0 18640    44 4625 6987  3  0 97  0  0
 3  0   1768 390810048      0 368548    0    0 12160    32 4062 4981  3  0 97  0  0
 0  0   1768 390805792      0 369192    0    0   528     4  630  524  0  0 100  0  0
 9  0   1768 390736352      0 373868    0    0  3584     4 6627 10962  5  0 95  0  0
 8  0   1768 390637664      0 373904    0    0    20   468 10539 27614  7  1 93  0  0
 8  0   1768 390491520      0 374036    0    0     0    44 13800 54209  7  1 92  0  0
 8  0   1768 390414048      0 374044    0    0     8     4 20866 94625  8  1 91  0  0
 7  0   1768 390407968      0 374176    0    0    24    44 21049 100795  8  1 91  0  0
 6  0   1768 390404032      0 374228    0    0    52     4 22221 116202  6  2 92  0  0
 8  0   1768 390373696      0 374280    0    0    52     4 21453 107279  6  1 92  0  0
 7  0   1768 390382016      0 374280    0    0     0     8 27194 137160  6  2 92  0  0
 8  0   1768 390394848      0 374280    0    0     0     0 28681 144946  6  2 92  0  0
 8  0   1768 390409632      0 374280    0    0     0     4 38174 179132  6  2 91  0  0
 9  0   1768 390417504      0 374280    0    0     0    40 49436 193172  6  4 91  0  0
 8  0   1768 390416960      0 374360    0    0     0     4 49829 212696  6  4 90  0  0
 9  0   1768 390420096      0 374364    0    0     0     0 56216 229153  6  4 90  0  0
 8  0   1768 390408128      0 374372    0    0     0     8 69591 296939  6  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   1768 390402432      0 374448    0    0     0     0 78933 338925  6  5 88  0  0
10  0   1768 390408544      0 374456    0    0     0     4 81688 350542  6  5 89  0  0
 6  0   1768 390413888      0 374460    0    0     0    40 80179 356683  6  6 89  0  0
 9  0   1768 390422816      0 374468    0    0     0     4 78577 355762  6  5 89  0  0
 8  0   1768 390426560      0 374476    0    0     0     0 82981 356385  6  6 88  0  0
 9  0   1768 390426816      0 374484    0    0     0     4 84832 360904  6  5 89  0  0
10  0   1768 390426112      0 374492    0    0     8    16 80508 361105  6  6 89  0  0
10  0   1768 390428704      0 374496    0    0    36    36 79913 350803  6  5 89  0  0
 8  0   1768 390425344      0 374504    0    0     0    44 80256 349333  6  6 89  0  0
10  0   1768 390432256      0 374508    0    0     0     4 80040 356335  6  5 89  0  0
 5  0   1768 390427104      0 374588    0    0     0     8 82815 351368  6  6 89  0  0
 9  0   1768 390421600      0 374596    0    0     8   724 82624 349308  6  5 89  0  0
 8  0   1768 390421792      0 374600    0    0     0   404 80867 349913  6  6 89  0  0
 7  0   1768 390421984      0 374612    0    0     0   372 81016 354138  6  6 88  0  0
 8  0   1768 390424160      0 374616    0    0     0    40 84326 353025  6  6 89  0  0
11  0   1768 390420864      0 374560    0    0     0     4 85987 350130  6  6 89  0  0
11  0   1768 390422112      0 374564    0    0     0     0 84386 363640  6  6 89  0  0
 8  0   1768 390420352      0 374572    0    0    36   316 83742 351877  6  6 89  0  0
 6  0   1768 390422912      0 374576    0    0     0     0 81683 349424  6  6 89  0  0
 9  0   1768 390423488      0 374584    0    0     0     4 77988 357872  6  5 89  0  0
10  0   1768 390418176      0 374672    0    0     0    44 82278 351483  6  5 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   1768 390419776      0 374676    0    0     0     4 86023 355355  6  6 89  0  0
10  0   1768 390418624      0 374692    0    0     0     0 85272 358476  6  6 89  0  0
 6  0   1768 390417504      0 374696    0    0     0     8 85796 352387  6  6 89  0  0
 9  0   1768 390420544      0 374704    0    0     0     0 84377 355156  6  6 89  0  0
 8  0   1768 390416928      0 374708    0    0     0     4 85895 362639  6  6 89  0  0
10  0   1768 390420768      0 374716    0    0     0     0 83704 352642  6  6 89  0  0
11  0   1768 390421152      0 374728    0    0     0     8 83539 351616  6  6 89  0  0
 6  0   1768 390422304      0 374732    0    0     0     4 86806 353649  6  6 89  0  0
11  0   1768 390419456      0 374740    0    0     0     0 88584 376155  6  6 88  0  0
10  0   1768 390416192      0 374820    0    0     0     0 88964 375345  6  6 88  0  0
10  0   1768 390418720      0 374828    0    0     0     8 88973 370758  6  5 89  0  0
 6  0   1768 390413472      0 374832    0    0     0     0 88791 371098  6  5 88  0  0
12  0   1768 390415168      0 374840    0    0     0     4 83694 385456  6  5 89  0  0
 6  0   1768 390418912      0 374848    0    0     0     8 95572 375689  6  6 88  0  0
 6  0   1768 390417184      0 374852    0    0     0     0 88989 376967  6  6 88  0  0
 9  0   1768 390413248      0 374860    0    0     0     0 89084 375544  6  6 89  0  0
 5  0   1768 390411072      0 374864    0    0     0     4 88331 368985  6  5 89  0  0
 8  0   1768 390408928      0 374876    0    0     0    12 90709 379366  6  6 88  0  0
 6  0   1768 390408768      0 374880    0    0     0     4 92004 382343  6  6 88  0  0
 8  0   1768 390407552      0 375516    0    0    20     0 92932 378199  6  6 88  0  0
11  0   1768 390406048      0 375488    0    0     0     8 93390 376414  6  6 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   1768 390403328      0 375496    0    0     0    68 94041 379850  6  6 88  0  0
 9  0   1768 390403808      0 375472    0    0     0   108 91947 382952  6  6 88  0  0
13  0   1768 390403488      0 375476    0    0     0     0 97187 389357  6  6 88  0  0
 6  0   1768 390400160      0 375420    0    0     0     4 94946 379735  6  6 88  0  0
 8  0   1768 390399040      0 375428    0    0     0     0 93796 379098  6  6 88  0  0
 7  0   1768 390395520      0 375440    0    0    20     8 93628 385986  6  6 88  0  0
 8  0   1768 390397536      0 375444    0    0     0    12 93441 381872  6  6 88  0  0
 9  0   1768 390397024      0 375452    0    0     0     4 95727 390709  6  6 88  0  0
 9  0   1768 390394400      0 375532    0    0     0     0 94564 382931  6  6 88  0  0
 8  0   1768 390392896      0 375536    0    0     0   884 90126 388269  6  6 88  0  0
10  0   1768 390392320      0 375544    0    0     0     4 94953 398456  6  6 88  0  0
 8  0   1768 390389600      0 375548    0    0     0     0 93671 384969  6  6 88  0  0
 6  0   1768 390389120      0 375560    0    0     0     0 87196 381869  6  6 88  0  0
 8  0   1768 390386720      0 375564    0    0     0     4 98021 391834  6  6 88  0  0
 8  0   1768 390385760      0 375572    0    0     0     0 89673 393988  6  6 88  0  0
 7  0   1768 390383712      0 375576    0    0     0     4 92386 378230  6  6 88  0  0
12  0   1768 390381760      0 375584    0    0     0     0 91511 388845  6  6 88  0  0
 7  0   1768 390379648      0 375592    0    0     0     8 91699 379858  6  6 88  0  0
10  0   1768 390381760      0 375668    0    0     0     0 92547 389124  6  6 88  0  0
10  0   1768 390377952      0 375676    0    0     0     8 92271 384790  6  6 88  0  0
 6  0   1768 390379680      0 375684    0    0     0     0 95173 388100  6  6 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   1768 390381184      0 375692    0    0     0     4 92883 386586  6  6 88  0  0
13  0   1768 390378688      0 375696    0    0     0     0 95279 387710  6  6 88  0  0
 7  0   1768 390382848      0 375708    0    0     0     8 94761 386578  6  6 88  0  0
13  0   1768 390376992      0 375716    0    0     0     0 86970 375372  6  5 89  0  0
