Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/25/2026 	_x86_64_	(64 CPU)

11:15:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:15:59 AM  all    4.71    0.00    0.58    0.48    0.06    0.05    0.00    0.00    0.00   94.12
11:15:59 AM    0    0.00    0.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00   98.00
11:15:59 AM    1    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
11:15:59 AM    2   68.69    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   28.28
11:15:59 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM    4   54.55    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00   44.44
11:15:59 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM    6   86.00    0.00    5.00    3.00    0.00    0.00    0.00    0.00    0.00    6.00
11:15:59 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM    8   74.51    0.00    2.94    6.86    0.98    0.00    0.00    0.00    0.00   14.71
11:15:59 AM    9    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
11:15:59 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   11    0.00    0.00    2.00    0.00    1.00    1.00    0.00    0.00    0.00   96.00
11:15:59 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   13    3.00    0.00    4.00   18.00    0.00    0.00    0.00    0.00    0.00   75.00
11:15:59 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   17    0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00    0.00   98.00
11:15:59 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   19    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:15:59 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   21    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:15:59 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   23    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
11:15:59 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   31    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:15:59 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   35    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:15:59 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   37    0.00    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   98.02
11:15:59 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   39    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
11:15:59 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   45    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:15:59 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   47    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:15:59 AM   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   51    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:15:59 AM   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   57    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
11:15:59 AM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   59    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
11:15:59 AM   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   61    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
11:15:59 AM   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:15:59 AM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:15:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:16:00 AM  all    4.81    0.00    0.23    0.16    0.03    0.02    0.00    0.00    0.00   94.75
11:16:00 AM    0    0.00    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   98.99
11:16:00 AM    1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:16:00 AM    2   64.00    0.00    4.00    5.00    1.00    0.00    0.00    0.00    0.00   26.00
11:16:00 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM    4   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:16:00 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM    6   95.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.08
11:16:00 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM    8   43.56    0.00    1.98    1.98    0.00    0.00    0.00    0.00    0.00   52.48
11:16:00 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   10    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
11:16:00 AM   11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
11:16:00 AM   12    1.98    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   96.04
11:16:00 AM   13    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:16:00 AM   14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:16:00 AM   15    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:16:00 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   17    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:16:00 AM   18    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:16:00 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   31    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:16:00 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   37    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:16:00 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   42    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   99.00
11:16:00 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   51    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:16:00 AM   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   61    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:16:00 AM   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:00 AM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:16:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:16:01 AM  all    3.65    0.00    0.84    0.05    0.03    0.03    0.00    0.00    0.00   95.39
11:16:01 AM    0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
11:16:01 AM    1    3.96    0.00    1.98    0.00    0.99    0.00    0.00    0.00    0.00   93.07
11:16:01 AM    2   89.90    0.00    5.05    3.03    0.00    0.00    0.00    0.00    0.00    2.02
11:16:01 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:01 AM    4   51.49    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   46.53
11:16:01 AM    5    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:16:01 AM    6   51.49    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   46.53
11:16:01 AM    7    3.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
11:16:01 AM    8   14.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
11:16:01 AM    9    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
11:16:01 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:01 AM   11    1.98    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   93.07
11:16:01 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:16:01 AM   13    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
