Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/25/2026 	_x86_64_	(64 CPU)

09:10:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:10:39 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:40 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:41 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:42 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:43 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:44 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:45 AM  1000   3304333    0.00    0.00    0.00    0.00    0.00     8  quarkus3-runner
09:10:46 AM  1000   3304333   10.00    5.00    0.00    0.00   15.00     8  quarkus3-runner
09:10:47 AM  1000   3304333  237.00  124.00    0.00    0.00  361.00     8  quarkus3-runner
09:10:48 AM  1000   3304333  234.00  135.00    0.00    0.00  369.00     8  quarkus3-runner
09:10:49 AM  1000   3304333  243.00  137.00    0.00    0.00  380.00     8  quarkus3-runner
09:10:50 AM  1000   3304333  249.00  132.00    0.00    0.00  381.00     8  quarkus3-runner
09:10:51 AM  1000   3304333  247.00  128.00    0.00    0.00  375.00     8  quarkus3-runner
09:10:52 AM  1000   3304333  245.00  134.00    0.00    0.00  379.00     8  quarkus3-runner
09:10:53 AM  1000   3304333  246.00  133.00    0.00    0.00  379.00     8  quarkus3-runner
09:10:54 AM  1000   3304333  248.00  132.00    0.00    0.00  380.00     8  quarkus3-runner
09:10:55 AM  1000   3304333  249.00  124.00    0.00    0.00  373.00     8  quarkus3-runner
09:10:56 AM  1000   3304333  253.00  126.00    0.00    0.00  379.00     8  quarkus3-runner
09:10:57 AM  1000   3304333  239.00  134.00    0.00    0.00  373.00     8  quarkus3-runner
09:10:58 AM  1000   3304333  248.00  131.00    0.00    0.00  379.00     8  quarkus3-runner
09:10:59 AM  1000   3304333  228.00  143.00    0.00    0.00  371.00     8  quarkus3-runner
09:11:00 AM  1000   3304333  221.00  146.00    0.00    0.00  367.00     8  quarkus3-runner
09:11:01 AM  1000   3304333  220.00  145.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:02 AM  1000   3304333  221.00  147.00    0.00    0.00  368.00     8  quarkus3-runner
09:11:03 AM  1000   3304333  212.00  152.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:04 AM  1000   3304333  217.00  146.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:05 AM  1000   3304333  220.00  144.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:06 AM  1000   3304333  222.00  147.00    0.00    0.00  369.00     8  quarkus3-runner
09:11:07 AM  1000   3304333  223.00  139.00    0.00    0.00  362.00     8  quarkus3-runner
09:11:08 AM  1000   3304333  214.00  149.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:09 AM  1000   3304333  215.00  149.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:10 AM  1000   3304333  219.00  149.00    0.00    0.00  368.00     8  quarkus3-runner
09:11:11 AM  1000   3304333  217.00  148.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:12 AM  1000   3304333  219.00  144.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:13 AM  1000   3304333  220.00  142.00    0.00    0.00  362.00     8  quarkus3-runner
09:11:14 AM  1000   3304333  225.00  146.00    0.00    0.00  371.00     8  quarkus3-runner
09:11:15 AM  1000   3304333  220.00  144.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:16 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:17 AM  1000   3304333  219.00  144.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:18 AM  1000   3304333  218.00  151.00    0.00    0.00  369.00     8  quarkus3-runner
09:11:19 AM  1000   3304333  220.00  145.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:20 AM  1000   3304333  215.00  149.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:21 AM  1000   3304333  217.00  147.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:22 AM  1000   3304333  218.00  152.00    0.00    0.00  370.00     8  quarkus3-runner
09:11:23 AM  1000   3304333  216.00  147.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:24 AM  1000   3304333  217.00  148.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:25 AM  1000   3304333  216.00  148.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:26 AM  1000   3304333  217.00  147.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:27 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:28 AM  1000   3304333  220.00  144.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:29 AM  1000   3304333  219.00  144.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:30 AM  1000   3304333  221.00  144.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:31 AM  1000   3304333  226.00  143.00    0.00    0.00  369.00     8  quarkus3-runner
09:11:32 AM  1000   3304333  221.00  143.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:33 AM  1000   3304333  219.00  145.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:34 AM  1000   3304333  219.00  145.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:35 AM  1000   3304333  217.00  148.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:36 AM  1000   3304333  217.00  147.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:37 AM  1000   3304333  216.00  149.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:38 AM  1000   3304333  214.00  150.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:39 AM  1000   3304333  224.00  145.00    0.00    0.00  369.00     8  quarkus3-runner
09:11:40 AM  1000   3304333  223.00  142.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:41 AM  1000   3304333  214.00  150.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:42 AM  1000   3304333  213.00  153.00    0.00    0.00  366.00     8  quarkus3-runner
09:11:43 AM  1000   3304333  220.00  144.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:44 AM  1000   3304333  217.00  146.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:45 AM  1000   3304333  216.00  149.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:46 AM  1000   3304333  215.00  148.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:47 AM  1000   3304333  220.00  145.00    0.00    0.00  365.00     8  quarkus3-runner
09:11:48 AM  1000   3304333  222.00  146.00    0.00    0.00  368.00     8  quarkus3-runner
09:11:49 AM  1000   3304333  223.00  143.00    0.00    0.00  366.00     8  quarkus3-runner
09:11:50 AM  1000   3304333  225.00  139.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:51 AM  1000   3304333  217.00  146.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:52 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:53 AM  1000   3304333  221.00  143.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:54 AM  1000   3304333  222.00  144.00    0.00    0.00  366.00     8  quarkus3-runner
09:11:55 AM  1000   3304333  217.00  147.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:56 AM  1000   3304333  218.00  151.00    0.00    0.00  369.00     8  quarkus3-runner
09:11:57 AM  1000   3304333  222.00  142.00    0.00    0.00  364.00     8  quarkus3-runner
09:11:58 AM  1000   3304333  215.00  148.00    0.00    0.00  363.00     8  quarkus3-runner
09:11:59 AM  1000   3304333  223.00  143.00    0.00    0.00  366.00     8  quarkus3-runner
09:12:00 AM  1000   3304333  221.00  145.00    0.00    0.00  366.00     8  quarkus3-runner
09:12:01 AM  1000   3304333  220.00  144.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:02 AM  1000   3304333  214.00  151.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:03 AM  1000   3304333  219.00  144.00    0.00    0.00  363.00     8  quarkus3-runner
09:12:04 AM  1000   3304333  219.00  146.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:05 AM  1000   3304333  222.00  148.00    0.00    0.00  370.00     8  quarkus3-runner
09:12:06 AM  1000   3304333  216.00  148.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:07 AM  1000   3304333  219.00  145.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:08 AM  1000   3304333  216.00  148.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:09 AM  1000   3304333  216.00  149.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:10 AM  1000   3304333  220.00  144.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:11 AM  1000   3304333  223.00  143.00    0.00    0.00  366.00     8  quarkus3-runner
09:12:12 AM  1000   3304333  222.00  148.00    0.00    0.00  370.00     8  quarkus3-runner
09:12:13 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:14 AM  1000   3304333  218.00  147.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:15 AM  1000   3304333  217.00  147.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:16 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:17 AM  1000   3304333  219.00  147.00    0.00    0.00  366.00     8  quarkus3-runner
09:12:18 AM  1000   3304333  221.00  143.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:19 AM  1000   3304333  213.00  152.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:20 AM  1000   3304333  221.00  145.00    0.00    0.00  366.00     8  quarkus3-runner
09:12:21 AM  1000   3304333  213.00  149.00    0.00    0.00  362.00     8  quarkus3-runner
09:12:22 AM  1000   3304333  222.00  147.00    0.00    0.00  369.00     8  quarkus3-runner
09:12:23 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:24 AM  1000   3304333  215.00  150.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:25 AM  1000   3304333  217.00  150.00    0.00    0.00  367.00     8  quarkus3-runner
09:12:26 AM  1000   3304333  220.00  145.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:27 AM  1000   3304333  211.00  154.00    0.00    0.00  365.00     8  quarkus3-runner
09:12:28 AM  1000   3304333  219.00  147.00    0.00    0.00  366.00     8  quarkus3-runner
09:12:29 AM  1000   3304333  218.00  146.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:30 AM  1000   3304333  219.00  145.00    0.00    0.00  364.00     8  quarkus3-runner
09:12:31 AM  1000   3304333  217.00  149.00    0.00    0.00  366.00     8  quarkus3-runner
