procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   1768 390697504      0 282532    0    0     2     1    0    0  0  0 100  0  0
 0  0   1768 390682144      0 326240    0    0 44084     0 3217 3439  0  0 100  0  0
 1  0   1768 390683872      0 326300    0    0    80   912 6761 4075  0  1 99  0  0
 2  0   1768 390652672      0 367364    0    0 41032     8 7189 5395  1  0 98  0  0
 1  0   1768 390653472      0 384668    0    0 19412     4 4903 7147  3  0 97  0  0
 2  0   1768 390563008      0 396580    0    0 14208    32 4062 5640  2  0 97  0  0
 0  0   1768 390530016      0 398968    0    0  2180     4 1298  971  1  0 99  0  0
21  0   1768 390322464      0 408276    0    0  8936     0 11017 60851  4  2 94  0  0
31  0   1768 390257056      0 408568    0    0   284   500 16010 120766  7  4 90  0  0
27  0   1768 390254848      0 411692    0    0   396    12 13799 122355  6  4 90  0  0
15  0   1768 390256224      0 411868    0    0    96     4 13830 142322  5  4 91  0  0
22  0   1768 390255584      0 411908    0    0    32    44 13691 145017  5  4 91  0  0
20  0   1768 390260416      0 412080    0    0   168     4 13265 140647  5  3 92  0  0
37  0   1768 390260512      0 412092    0    0     4     0 13533 142166  5  4 91  0  0
22  0   1768 390265216      0 412096    0    0     0     8 13833 147374  5  3 92  0  0
33  0   1768 390268000      0 412104    0    0     0     0 16891 144041  5  3 92  0  0
34  0   1768 390270592      0 412112    0    0    16     4 20187 146327  5  3 92  0  0
11  0   1768 390272704      0 412148    0    0    32    40 16290 146730  5  3 92  0  0
26  0   1768 390273568      0 412176    0    0    16     4 16673 142188  5  3 92  0  0
24  0   1768 390276128      0 412180    0    0     0     0 18427 139650  5  4 92  0  0
20  0   1768 390277440      0 412188    0    0     0    40 21820 129280  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   1768 390280064      0 412208    0    0    16    36 22504 131463  4  4 92  0  0
16  0   1768 390282944      0 412216    0    0     0     8 22517 128157  4  4 92  0  0
15  0   1768 390296384      0 412220    0    0     0    40 22209 127922  4  4 92  0  0
19  0   1768 390298272      0 412228    0    0     0     4 23416 130620  4  4 92  0  0
28  0   1768 390305440      0 412236    0    0     0     4 23017 127626  4  4 92  0  0
25  0   1768 390308256      0 412244    0    0     0     0 22969 128589  4  4 92  0  0
19  0   1768 390306816      0 412252    0    0     0     0 22801 127868  4  4 92  0  0
23  0   1768 390305856      0 412256    0    0     4    12 22359 127036  4  4 92  0  0
36  0   1768 390306656      0 412412    0    0     0    48 23959 131974  4  4 92  0  0
44  0   1768 390310240      0 412416    0    0    28   784 22514 127749  4  4 92  0  0
34  0   1768 390316416      0 412424    0    0     0     0 22929 128367  4  4 92  0  0
 1  0   1768 390322720      0 412432    0    0     0     8 22356 129318  4  4 92  0  0
35  0   1768 390327616      0 412436    0    0     0     0 22367 129134  4  4 92  0  0
28  0   1768 390327456      0 412448    0    0    16    36 22420 127455  4  4 92  0  0
33  0   1768 390328512      0 412452    0    0     0    40 22253 128145  4  4 92  0  0
20  0   1768 390330240      0 412460    0    0     0     4 22958 130850  4  4 92  0  0
 8  0   1768 390334272      0 412464    0    0     0     0 22242 127703  4  4 92  0  0
20  0   1768 390337152      0 412472    0    0     0    12 21956 127173  4  4 92  0  0
36  0   1768 390354688      0 412548    0    0    52   272 22527 127893  4  4 92  0  0
34  0   1768 390352576      0 412556    0    0     0     4 22782 130867  4  4 92  0  0
25  0   1768 390350784      0 412564    0    0     0    44 22386 128533  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0   1768 390350336      0 412572    0    0     0     4 22350 128112  4  4 92  0  0
24  0   1768 390354240      0 412588    0    0     0     8 22469 128359  4  4 92  0  0
26  0   1768 390355360      0 412592    0    0     0     0 22268 128638  4  4 92  0  0
48  0   1768 390356672      0 412600    0    0     0     0 22982 128223  4  4 92  0  0
27  0   1768 390357824      0 412604    0    0     0     8 22771 130314  4  4 92  0  0
20  0   1768 390361568      0 412612    0    0     0    40 23135 128603  4  4 92  0  0
40  0   1768 390369792      0 412620    0    0     0     8 22930 128506  4  4 92  0  0
41  0   1768 390376000      0 412696    0    0     0     0 22354 127797  4  4 92  0  0
38  0   1768 390373984      0 412704    0    0     0     4 22244 127766  4  4 92  0  0
12  0   1768 390372832      0 412712    0    0     0   376 22617 128816  4  4 92  0  0
36  0   1768 390372000      0 412720    0    0     0   412 22097 127603  4  4 92  0  0
26  0   1768 390367040      0 412724    0    0     0    40 22991 129410  4  4 92  0  0
29  0   1768 390371168      0 412732    0    0     0     4 23165 128678  4  4 92  0  0
