Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/25/2026 	_x86_64_	(64 CPU)

09:44:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:44:49 AM  1000   3325107  287.00    4.00    0.00    0.00  291.00     2  java
09:44:50 AM  1000   3325107  298.00    6.00    0.00    0.00  304.00     2  java
09:44:51 AM  1000   3325107  260.00    7.00    0.00    0.00  267.00     2  java
09:44:52 AM  1000   3325107  253.00    5.00    0.00    0.00  258.00     2  java
09:44:53 AM  1000   3325107  137.00    1.00    0.00    0.00  138.00     2  java
09:44:54 AM  1000   3325107    0.00    0.00    0.00    0.00    0.00     2  java
09:44:55 AM  1000   3325107    0.00    0.00    0.00    0.00    0.00     2  java
09:44:56 AM  1000   3325107   18.00    0.00    0.00    0.00   18.00     2  java
09:44:57 AM  1000   3325107  371.00   12.00    0.00    0.00  383.00     2  java
09:44:58 AM  1000   3325107  375.00   18.00    0.00    0.00  393.00     2  java
09:44:59 AM  1000   3325107  371.00   20.00    0.00    0.00  391.00     2  java
09:45:00 AM  1000   3325107  362.00   27.00    0.00    0.00  389.00     2  java
09:45:01 AM  1000   3325107  349.00   37.00    0.00    0.00  386.00     2  java
09:45:02 AM  1000   3325107  346.00   38.00    0.00    0.00  384.00     2  java
09:45:03 AM  1000   3325107  348.00   38.00    0.00    0.00  386.00     2  java
09:45:04 AM  1000   3325107  344.00   39.00    0.00    0.00  383.00     2  java
09:45:05 AM  1000   3325107  358.00   28.00    0.00    0.00  386.00     2  java
09:45:06 AM  1000   3325107  342.00   42.00    0.00    0.00  384.00     2  java
09:45:07 AM  1000   3325107  332.00   51.00    0.00    0.00  383.00     2  java
09:45:08 AM  1000   3325107  332.00   51.00    0.00    0.00  383.00     2  java
09:45:09 AM  1000   3325107  318.00   59.00    0.00    0.00  377.00     2  java
09:45:10 AM  1000   3325107  318.00   61.00    0.00    0.00  379.00     2  java
09:45:11 AM  1000   3325107  326.00   53.00    0.00    0.00  379.00     2  java
