Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/25/2026 	_x86_64_	(64 CPU)

10:52:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:52:28 AM  1000   3364739  284.00    4.00    0.00    0.00  288.00     2  java
10:52:29 AM  1000   3364739  303.00    7.00    0.00    0.00  310.00     2  java
10:52:30 AM  1000   3364739  290.00    8.00    0.00    0.00  298.00     2  java
10:52:31 AM  1000   3364739  188.00    4.00    0.00    0.00  192.00     2  java
10:52:32 AM  1000   3364739  236.00    3.00    0.00    0.00  239.00     2  java
10:52:33 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:52:34 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:52:35 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:52:36 AM  1000   3364739  245.00   14.00    0.00    0.00  259.00     2  java
10:52:37 AM  1000   3364739  378.00   17.00    0.00    0.00  395.00     2  java
10:52:38 AM  1000   3364739  369.00   24.00    0.00    0.00  393.00     2  java
10:52:39 AM  1000   3364739  366.00   28.00    0.00    0.00  394.00     2  java
10:52:40 AM  1000   3364739  361.00   32.00    0.00    0.00  393.00     2  java
10:52:41 AM  1000   3364739  357.00   35.00    0.00    0.00  392.00     2  java
10:52:42 AM  1000   3364739  354.00   37.00    0.00    0.00  391.00     2  java
10:52:43 AM  1000   3364739  349.00   42.00    0.00    0.00  391.00     2  java
10:52:44 AM  1000   3364739  346.00   46.00    0.00    0.00  392.00     2  java
10:52:45 AM  1000   3364739  342.00   49.00    0.00    0.00  391.00     2  java
10:52:46 AM  1000   3364739  338.00   53.00    0.00    0.00  391.00     2  java
10:52:47 AM  1000   3364739  344.00   45.00    0.00    0.00  389.00     2  java
10:52:48 AM  1000   3364739  335.00   54.00    0.00    0.00  389.00     2  java
10:52:49 AM  1000   3364739  336.00   53.00    0.00    0.00  389.00     2  java
10:52:50 AM  1000   3364739  326.00   63.00    0.00    0.00  389.00     2  java
10:52:51 AM  1000   3364739  325.00   63.00    0.00    0.00  388.00     2  java
10:52:52 AM  1000   3364739  316.00   71.00    0.00    0.00  387.00     2  java
10:52:53 AM  1000   3364739  317.00   71.00    0.00    0.00  388.00     2  java
10:52:54 AM  1000   3364739  316.00   70.00    0.00    0.00  386.00     2  java
10:52:55 AM  1000   3364739  299.00   87.00    0.00    0.00  386.00     2  java
10:52:56 AM  1000   3364739  286.00  103.00    0.00    0.00  389.00     2  java
10:52:57 AM  1000   3364739  297.00   89.00    0.00    0.00  386.00     2  java
10:52:58 AM  1000   3364739  303.00   84.00    0.00    0.00  387.00     2  java
10:52:59 AM  1000   3364739  284.00  103.00    0.00    0.00  387.00     2  java
10:53:00 AM  1000   3364739  293.00   94.00    0.00    0.00  387.00     2  java
10:53:01 AM  1000   3364739  290.00   95.00    0.00    0.00  385.00     2  java
10:53:02 AM  1000   3364739  291.00   95.00    0.00    0.00  386.00     2  java
10:53:03 AM  1000   3364739  294.00   92.00    0.00    0.00  386.00     2  java
10:53:04 AM  1000   3364739  304.00   82.00    0.00    0.00  386.00     2  java
10:53:05 AM  1000   3364739  289.00   97.00    0.00    0.00  386.00     2  java
10:53:06 AM  1000   3364739  295.00   92.00    0.00    0.00  387.00     2  java
10:53:07 AM  1000   3364739  292.00   94.00    0.00    0.00  386.00     2  java
10:53:08 AM  1000   3364739  293.00   92.00    0.00    0.00  385.00     2  java
10:53:09 AM  1000   3364739  294.00   92.00    0.00    0.00  386.00     2  java
10:53:10 AM  1000   3364739  289.00   97.00    0.00    0.00  386.00     2  java
10:53:11 AM  1000   3364739  283.00  104.00    0.00    0.00  387.00     2  java
10:53:12 AM  1000   3364739  287.00   99.00    0.00    0.00  386.00     2  java
10:53:13 AM  1000   3364739  282.00  104.00    0.00    0.00  386.00     2  java
10:53:14 AM  1000   3364739  286.00  100.00    0.00    0.00  386.00     2  java
10:53:15 AM  1000   3364739  290.00   95.00    0.00    0.00  385.00     2  java
10:53:16 AM  1000   3364739  270.00  116.00    0.00    0.00  386.00     2  java
10:53:17 AM  1000   3364739  284.00  101.00    0.00    0.00  385.00     2  java
10:53:18 AM  1000   3364739  244.00  144.00    0.00    0.00  388.00     2  java
10:53:19 AM  1000   3364739  264.00  118.00    0.00    0.00  382.00     2  java
10:53:20 AM  1000   3364739  274.00  112.00    0.00    0.00  386.00     2  java
10:53:21 AM  1000   3364739  269.00  118.00    0.00    0.00  387.00     2  java
10:53:22 AM  1000   3364739  282.00  101.00    0.00    0.00  383.00     2  java
10:53:23 AM  1000   3364739  276.00  110.00    0.00    0.00  386.00     2  java
10:53:24 AM  1000   3364739  259.00  128.00    0.00    0.00  387.00     2  java
10:53:25 AM  1000   3364739  233.00  155.00    0.00    0.00  388.00     2  java
10:53:26 AM  1000   3364739  267.00  118.00    0.00    0.00  385.00     2  java
10:53:27 AM  1000   3364739  272.00  112.00    0.00    0.00  384.00     2  java
10:53:28 AM  1000   3364739  257.00  129.00    0.00    0.00  386.00     2  java
10:53:29 AM  1000   3364739  276.00  109.00    0.00    0.00  385.00     2  java
10:53:30 AM  1000   3364739  260.00  125.00    0.00    0.00  385.00     2  java
10:53:31 AM  1000   3364739  259.00  126.00    0.00    0.00  385.00     2  java
10:53:32 AM  1000   3364739  235.00  153.00    0.00    0.00  388.00     2  java
10:53:33 AM  1000   3364739  260.00  124.00    0.00    0.00  384.00     2  java
10:53:34 AM  1000   3364739  257.00  127.00    0.00    0.00  384.00     2  java
10:53:35 AM  1000   3364739  261.00  124.00    0.00    0.00  385.00     2  java
10:53:36 AM  1000   3364739  264.00  119.00    0.00    0.00  383.00     2  java
10:53:37 AM  1000   3364739  247.00  134.00    0.00    0.00  381.00     2  java
10:53:38 AM  1000   3364739  233.00  147.00    0.00    0.00  380.00     2  java
10:53:39 AM  1000   3364739  241.00  140.00    0.00    0.00  381.00     2  java
10:53:40 AM  1000   3364739  244.00  137.00    0.00    0.00  381.00     2  java
10:53:41 AM  1000   3364739  236.00  143.00    0.00    0.00  379.00     2  java
10:53:42 AM  1000   3364739  240.00  140.00    0.00    0.00  380.00     2  java
10:53:43 AM  1000   3364739  225.00  155.00    0.00    0.00  380.00     2  java
10:53:44 AM  1000   3364739  234.00  145.00    0.00    0.00  379.00     2  java
10:53:45 AM  1000   3364739  238.00  143.00    0.00    0.00  381.00     2  java
10:53:46 AM  1000   3364739  217.00  167.00    0.00    0.00  384.00     2  java
10:53:47 AM  1000   3364739  234.00  149.00    0.00    0.00  383.00     2  java
10:53:48 AM  1000   3364739  222.00  163.00    0.00    0.00  385.00     2  java
10:53:49 AM  1000   3364739  236.00  148.00    0.00    0.00  384.00     2  java
10:53:50 AM  1000   3364739  223.00  163.00    0.00    0.00  386.00     2  java
10:53:51 AM  1000   3364739  231.00  150.00    0.00    0.00  381.00     2  java
10:53:52 AM  1000   3364739  229.00  151.00    0.00    0.00  380.00     2  java
10:53:53 AM  1000   3364739  229.00  150.00    0.00    0.00  379.00     2  java
10:53:54 AM  1000   3364739  228.00  153.00    0.00    0.00  381.00     2  java
10:53:55 AM  1000   3364739  228.00  156.00    0.00    0.00  384.00     2  java
10:53:56 AM  1000   3364739  232.00  152.00    0.00    0.00  384.00     2  java
10:53:57 AM  1000   3364739  240.00  144.00    0.00    0.00  384.00     2  java
10:53:58 AM  1000   3364739  222.00  157.00    0.00    0.00  379.00     2  java
10:53:59 AM  1000   3364739  223.00  157.00    0.00    0.00  380.00     2  java
10:54:00 AM  1000   3364739  209.00  175.00    0.00    0.00  384.00     2  java
10:54:01 AM  1000   3364739  185.00  200.00    0.00    0.00  385.00     2  java
10:54:02 AM  1000   3364739  221.00  159.00    0.00    0.00  380.00     2  java
10:54:03 AM  1000   3364739  221.00  160.00    0.00    0.00  381.00     2  java
10:54:04 AM  1000   3364739  203.00  180.00    0.00    0.00  383.00     2  java
10:54:05 AM  1000   3364739  205.00  178.00    0.00    0.00  383.00     2  java
10:54:06 AM  1000   3364739  187.00  200.00    0.00    0.00  387.00     2  java
10:54:07 AM  1000   3364739  211.00  168.00    0.00    0.00  379.00     2  java
10:54:08 AM  1000   3364739  218.00  161.00    0.00    0.00  379.00     2  java
10:54:09 AM  1000   3364739  211.00  168.00    0.00    0.00  379.00     2  java
10:54:10 AM  1000   3364739  195.00  187.00    0.00    0.00  382.00     2  java
10:54:11 AM  1000   3364739  211.00  174.00    0.00    0.00  385.00     2  java
10:54:12 AM  1000   3364739  206.00  177.00    0.00    0.00  383.00     2  java
10:54:13 AM  1000   3364739  210.00  175.00    0.00    0.00  385.00     2  java
10:54:14 AM  1000   3364739  187.00  198.00    0.00    0.00  385.00     2  java
10:54:15 AM  1000   3364739  202.00  180.00    0.00    0.00  382.00     2  java
10:54:16 AM  1000   3364739  210.00  173.00    0.00    0.00  383.00     2  java
10:54:17 AM  1000   3364739  201.00  185.00    0.00    0.00  386.00     2  java
10:54:18 AM  1000   3364739  222.00  159.00    0.00    0.00  381.00     2  java
10:54:19 AM  1000   3364739  195.00  187.00    0.00    0.00  382.00     2  java
10:54:20 AM  1000   3364739  206.00  176.00    0.00    0.00  382.00     2  java
10:54:21 AM  1000   3364739  192.00  189.00    0.00    0.00  381.00     2  java
10:54:22 AM  1000   3364739  188.00  195.00    0.00    0.00  383.00     2  java
10:54:23 AM  1000   3364739  188.00  194.00    0.00    0.00  382.00     2  java
10:54:24 AM  1000   3364739  164.00  218.00    0.00    0.00  382.00     2  java
10:54:25 AM  1000   3364739  166.00  216.00    0.00    0.00  382.00     2  java
10:54:26 AM  1000   3364739  171.00  209.00    0.00    0.00  380.00     2  java
10:54:27 AM  1000   3364739  167.00  213.00    0.00    0.00  380.00     2  java
10:54:28 AM  1000   3364739  161.00  220.00    0.00    0.00  381.00     2  java
10:54:29 AM  1000   3364739  168.00  213.00    0.00    0.00  381.00     2  java
10:54:30 AM  1000   3364739  172.00  207.00    0.00    0.00  379.00     2  java
10:54:31 AM  1000   3364739  173.00  207.00    0.00    0.00  380.00     2  java
10:54:32 AM  1000   3364739  167.00  213.00    0.00    0.00  380.00     2  java
10:54:33 AM  1000   3364739  173.00  207.00    0.00    0.00  380.00     2  java
10:54:34 AM  1000   3364739  164.00  215.00    0.00    0.00  379.00     2  java
10:54:35 AM  1000   3364739  168.00  213.00    0.00    0.00  381.00     2  java
10:54:36 AM  1000   3364739  166.00  216.00    0.00    0.00  382.00     2  java
10:54:37 AM  1000   3364739  167.00  213.00    0.00    0.00  380.00     2  java
10:54:38 AM  1000   3364739  155.00  227.00    0.00    0.00  382.00     2  java
10:54:39 AM  1000   3364739  165.00  216.00    0.00    0.00  381.00     2  java
10:54:40 AM  1000   3364739  167.00  211.00    0.00    0.00  378.00     2  java
10:54:41 AM  1000   3364739  168.00  212.00    0.00    0.00  380.00     2  java
10:54:42 AM  1000   3364739   63.00   88.00    0.00    0.00  151.00     2  java
10:54:43 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:44 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:45 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:46 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:47 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:48 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:49 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:50 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:51 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:52 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:53 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:54 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:55 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:56 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:57 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:54:58 AM  1000   3364739    0.00    1.00    0.00    0.00    1.00     2  java
10:54:59 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:00 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:01 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:02 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:03 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:04 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:05 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:06 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:07 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:08 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:09 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:10 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:11 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:12 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:13 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:14 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:15 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:16 AM  1000   3364739    0.00    0.00    0.00    0.00    0.00     2  java
10:55:17 AM  1000   3364739  154.00  165.00    0.00    0.00  319.00     2  java
10:55:18 AM  1000   3364739  162.00  222.00    0.00    0.00  384.00     2  java
10:55:19 AM  1000   3364739  167.00  213.00    0.00    0.00  380.00     2  java
10:55:20 AM  1000   3364739  167.00  213.00    0.00    0.00  380.00     2  java
10:55:21 AM  1000   3364739  167.00  214.00    0.00    0.00  381.00     2  java
10:55:22 AM  1000   3364739  172.00  209.00    0.00    0.00  381.00     2  java
10:55:23 AM  1000   3364739  161.00  216.00    0.00    0.00  377.00     2  java
10:55:24 AM  1000   3364739  160.00  222.00    0.00    0.00  382.00     2  java
10:55:25 AM  1000   3364739  166.00  213.00    0.00    0.00  379.00     2  java
10:55:26 AM  1000   3364739  159.00  222.00    0.00    0.00  381.00     2  java
10:55:27 AM  1000   3364739  166.00  215.00    0.00    0.00  381.00     2  java
10:55:28 AM  1000   3364739  162.00  217.00    0.00    0.00  379.00     2  java
10:55:29 AM  1000   3364739  170.00  211.00    0.00    0.00  381.00     2  java
10:55:30 AM  1000   3364739  165.00  213.00    0.00    0.00  378.00     2  java
10:55:31 AM  1000   3364739  159.00  221.00    0.00    0.00  380.00     2  java
10:55:32 AM  1000   3364739  162.00  220.00    0.00    0.00  382.00     2  java
10:55:33 AM  1000   3364739  172.00  208.00    0.00    0.00  380.00     2  java
10:55:34 AM  1000   3364739  155.00  227.00    0.00    0.00  382.00     2  java
10:55:35 AM  1000   3364739  157.00  225.00    0.00    0.00  382.00     2  java
10:55:36 AM  1000   3364739  171.00  209.00    0.00    0.00  380.00     2  java
10:55:37 AM  1000   3364739  164.00  218.00    0.00    0.00  382.00     2  java
10:55:38 AM  1000   3364739  165.00  215.00    0.00    0.00  380.00     2  java
10:55:39 AM  1000   3364739  164.00  217.00    0.00    0.00  381.00     2  java
10:55:40 AM  1000   3364739  169.00  211.00    0.00    0.00  380.00     2  java
10:55:41 AM  1000   3364739  168.00  211.00    0.00    0.00  379.00     2  java
10:55:42 AM  1000   3364739  159.00  223.00    0.00    0.00  382.00     2  java
10:55:43 AM  1000   3364739  156.00  223.00    0.00    0.00  379.00     2  java
