Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/25/2026 	_x86_64_	(64 CPU)

10:04:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:04:29 AM  1000   3337600  279.00    4.00    0.00    0.00  283.00     4  java
10:04:30 AM  1000   3337600  280.00    4.00    0.00    0.00  284.00     4  java
10:04:31 AM  1000   3337600  190.00    9.00    0.00    0.00  199.00     4  java
10:04:32 AM  1000   3337600  248.00    1.00    0.00    0.00  249.00     4  java
10:04:33 AM  1000   3337600    0.00    0.00    0.00    0.00    0.00     4  java
10:04:34 AM  1000   3337600    0.00    0.00    0.00    0.00    0.00     4  java
10:04:35 AM  1000   3337600    0.00    0.00    0.00    0.00    0.00     4  java
10:04:36 AM  1000   3337600   70.00    7.00    0.00    0.00   77.00     4  java
10:04:37 AM  1000   3337600  370.00   18.00    0.00    0.00  388.00     4  java
10:04:38 AM  1000   3337600  364.00   28.00    0.00    0.00  392.00     4  java
10:04:39 AM  1000   3337600  353.00   38.00    0.00    0.00  391.00     4  java
10:04:40 AM  1000   3337600  351.00   40.00    0.00    0.00  391.00     4  java
10:04:41 AM  1000   3337600  344.00   46.00    0.00    0.00  390.00     4  java
10:04:42 AM  1000   3337600  342.00   47.00    0.00    0.00  389.00     4  java
10:04:43 AM  1000   3337600  335.00   55.00    0.00    0.00  390.00     4  java
10:04:44 AM  1000   3337600  324.00   65.00    0.00    0.00  389.00     4  java
10:04:45 AM  1000   3337600  324.00   64.00    0.00    0.00  388.00     4  java
10:04:46 AM  1000   3337600  320.00   67.00    0.00    0.00  387.00     4  java
10:04:47 AM  1000   3337600  321.00   67.00    0.00    0.00  388.00     4  java
10:04:48 AM  1000   3337600  316.00   71.00    0.00    0.00  387.00     4  java
10:04:49 AM  1000   3337600  309.00   77.00    0.00    0.00  386.00     4  java
10:04:50 AM  1000   3337600  302.00   83.00    0.00    0.00  385.00     4  java
10:04:51 AM  1000   3337600  295.00   90.00    0.00    0.00  385.00     4  java
10:04:52 AM  1000   3337600  285.00   98.00    0.00    0.00  383.00     4  java
10:04:53 AM  1000   3337600  277.00  105.00    0.00    0.00  382.00     4  java
