"Value","Percentile","TotalCount","1/(1-Percentile)"
1.12,0.000000000000,2,1.00
2.61,0.100000000000,29751,1.11
5.05,0.200000000000,58782,1.25
15.93,0.300000000000,88133,1.43
23.86,0.400000000000,117511,1.67
30.54,0.500000000000,146965,2.00
33.82,0.550000000000,162411,2.22
37.22,0.600000000000,176596,2.50
41.42,0.650000000000,191650,2.86
46.14,0.700000000000,206308,3.33
52.17,0.750000000000,220434,4.00
56.36,0.775000000000,227847,4.44
61.34,0.800000000000,235374,5.00
67.63,0.825000000000,242832,5.71
74.97,0.850000000000,249850,6.67
84.41,0.875000000000,257094,8.00
90.18,0.887500000000,260933,8.89
96.47,0.900000000000,264518,10.00
103.28,0.912500000000,268146,11.43
110.62,0.925000000000,271835,13.33
119.01,0.937500000000,275562,16.00
123.21,0.943750000000,277250,17.78
128.45,0.950000000000,279170,20.00
133.69,0.956250000000,280890,22.86
140.51,0.962500000000,282828,26.67
147.85,0.968750000000,284644,32.00
152.04,0.971875000000,285547,35.56
157.29,0.975000000000,286563,40.00
162.53,0.978125000000,287358,45.71
168.82,0.981250000000,288308,53.33
176.16,0.984375000000,289218,64.00
180.36,0.985937500000,289674,71.11
184.55,0.987500000000,290101,80.00
189.79,0.989062500000,290566,91.43
196.08,0.990625000000,291024,106.67
203.42,0.992187500000,291458,128.00
208.67,0.992968750000,291725,142.22
212.86,0.993750000000,291919,160.00
219.15,0.994531250000,292149,182.86
226.49,0.995312500000,292381,213.33
233.83,0.996093750000,292592,256.00
240.12,0.996484375000,292732,284.44
246.42,0.996875000000,292840,320.00
252.71,0.997265625000,292943,365.71
260.05,0.997656250000,293057,426.67
270.53,0.998046875000,293179,512.00
276.82,0.998242187500,293230,568.89
285.21,0.998437500000,293294,640.00
291.50,0.998632812500,293338,731.43
299.89,0.998828125000,293395,853.33
312.48,0.999023437500,293459,1024.00
320.86,0.999121093750,293483,1137.78
333.45,0.999218750000,293518,1280.00
343.93,0.999316406250,293540,1462.86
360.71,0.999414062500,293570,1706.67
379.58,0.999511718750,293596,2048.00
402.65,0.999560546875,293610,2275.56
438.30,0.999609375000,293626,2560.00
587.20,0.999658203125,293639,2925.71
721.42,0.999707031250,293656,3413.33
738.20,0.999755859375,293670,4096.00
759.17,0.999780273438,293676,4551.11
775.95,0.999804687500,293682,5120.00
796.92,0.999829101563,293689,5851.43
817.89,0.999853515625,293698,6826.67
830.47,0.999877929688,293704,8192.00
838.86,0.999890136719,293707,9102.22
847.25,0.999902343750,293711,10240.00
855.64,0.999914550781,293714,11702.86
872.42,0.999926757813,293718,13653.33
880.80,0.999938964844,293722,16384.00
885.00,0.999945068359,293723,18204.44
889.19,0.999951171875,293726,20480.00
893.39,0.999957275391,293728,23405.71
897.58,0.999963378906,293730,27306.67
901.78,0.999969482422,293732,32768.00
901.78,0.999972534180,293732,36408.89
901.78,0.999975585938,293732,40960.00
905.97,0.999978637695,293735,46811.43
905.97,0.999981689453,293735,54613.33
905.97,0.999984741211,293735,65536.00
905.97,0.999986267090,293735,72817.78
910.16,0.999987792969,293736,81920.00
910.16,0.999989318848,293736,93622.86
914.36,0.999990844727,293737,109226.67
914.36,0.999992370605,293737,131072.00
914.36,0.999993133545,293737,145635.56
918.55,0.999993896484,293738,163840.00
918.55,0.999994659424,293738,187245.71
918.55,0.999995422363,293738,218453.33
918.55,0.999996185303,293738,262144.00
918.55,0.999996566772,293738,291271.11
922.75,0.999996948242,293739,327680.00
922.75,1.000000000000,293739,Infinity
