"Value","Percentile","TotalCount","1/(1-Percentile)"
0.51,0.000000000000,1,1.00
4.92,0.100000000000,105339,1.11
5.80,0.200000000000,206636,1.25
6.55,0.300000000000,307862,1.43
7.21,0.400000000000,414177,1.67
7.77,0.500000000000,516535,2.00
8.03,0.550000000000,565082,2.22
8.32,0.600000000000,615225,2.50
8.72,0.650000000000,671883,2.86
9.11,0.700000000000,715883,3.33
9.76,0.750000000000,768176,4.00
10.22,0.775000000000,794508,4.44
10.75,0.800000000000,819052,5.00
11.40,0.825000000000,844205,5.71
12.26,0.850000000000,868643,6.67
13.50,0.875000000000,894863,8.00
14.29,0.887500000000,906779,8.89
15.66,0.900000000000,919745,10.00
17.69,0.912500000000,932271,11.43
20.84,0.925000000000,945328,13.33
24.77,0.937500000000,957785,16.00
27.39,0.943750000000,964397,17.78
30.41,0.950000000000,970640,20.00
34.34,0.956250000000,977262,22.86
38.80,0.962500000000,983279,26.67
44.83,0.968750000000,989846,32.00
48.50,0.971875000000,993001,35.56
52.69,0.975000000000,996093,40.00
57.93,0.978125000000,999355,45.71
63.96,0.981250000000,1002437,53.33
72.88,0.984375000000,1005697,64.00
78.12,0.985937500000,1007307,71.11
84.93,0.987500000000,1008900,80.00
92.27,0.989062500000,1010427,91.43
102.24,0.990625000000,1012066,106.67
112.20,0.992187500000,1013636,128.00
119.01,0.992968750000,1014413,142.22
126.35,0.993750000000,1015206,160.00
135.27,0.994531250000,1016040,182.86
144.70,0.995312500000,1016800,213.33
156.24,0.996093750000,1017606,256.00
163.58,0.996484375000,1017985,284.44
174.06,0.996875000000,1018416,320.00
183.50,0.997265625000,1018787,365.71
196.08,0.997656250000,1019201,426.67
210.76,0.998046875000,1019588,512.00
220.20,0.998242187500,1019797,568.89
232.78,0.998437500000,1020003,640.00
244.32,0.998632812500,1020181,731.43
256.90,0.998828125000,1020384,853.33
272.63,0.999023437500,1020591,1024.00
281.02,0.999121093750,1020678,1137.78
295.70,0.999218750000,1020776,1280.00
310.38,0.999316406250,1020884,1462.86
329.25,0.999414062500,1020985,1706.67
354.42,0.999511718750,1021082,2048.00
375.39,0.999560546875,1021136,2275.56
385.88,0.999609375000,1021179,2560.00
408.94,0.999658203125,1021228,2925.71
419.43,0.999707031250,1021275,3413.33
446.69,0.999755859375,1021325,4096.00
484.44,0.999780273438,1021350,4551.11
505.41,0.999804687500,1021376,5120.00
553.65,0.999829101563,1021407,5851.43
629.15,0.999853515625,1021431,6826.67
650.12,0.999877929688,1021459,8192.00
742.39,0.999890136719,1021462,9102.22
809.50,0.999902343750,1021475,10240.00
830.47,0.999914550781,1021487,11702.86
876.61,0.999926757813,1021500,13653.33
931.14,0.999938964844,1021513,16384.00
939.52,0.999945068359,1021523,18204.44
943.72,0.999951171875,1021526,20480.00
956.30,0.999957275391,1021531,23405.71
973.08,0.999963378906,1021537,27306.67
994.05,0.999969482422,1021543,32768.00
1015.02,0.999972534180,1021546,36408.89
1035.99,0.999975585938,1021551,40960.00
1040.19,0.999978637695,1021553,46811.43
1052.77,0.999981689453,1021556,54613.33
1069.55,0.999984741211,1021560,65536.00
1069.55,0.999986267090,1021560,72817.78
1073.74,0.999987792969,1021562,81920.00
1098.91,0.999989318848,1021565,93622.86
1098.91,0.999990844727,1021565,109226.67
1107.30,0.999992370605,1021567,131072.00
1107.30,0.999993133545,1021567,145635.56
1124.07,0.999993896484,1021570,163840.00
1124.07,0.999994659424,1021570,187245.71
1124.07,0.999995422363,1021570,218453.33
1132.46,0.999996185303,1021571,262144.00
1132.46,0.999996566772,1021571,291271.11
1132.46,0.999996948242,1021571,327680.00
1233.13,0.999997329712,1021572,374491.43
1233.13,0.999997711182,1021572,436906.67
1300.23,0.999998092651,1021573,524288.00
1300.23,0.999998283386,1021573,582542.22
1300.23,0.999998474121,1021573,655360.00
1300.23,0.999998664856,1021573,748982.86
1300.23,0.999998855591,1021573,873813.33
1442.84,0.999999046326,1021574,1048576.00
1442.84,1.000000000000,1021574,Infinity
