"Value","Percentile","TotalCount","1/(1-Percentile)"
0.49,0.000000000000,1,1.00
2.62,0.100000000000,161618,1.11
5.08,0.200000000000,323113,1.25
6.49,0.300000000000,481544,1.43
7.11,0.400000000000,650074,1.67
7.41,0.500000000000,809569,2.00
7.54,0.550000000000,886470,2.22
7.70,0.600000000000,972535,2.50
7.86,0.650000000000,1048212,2.86
8.06,0.700000000000,1122405,3.33
8.32,0.750000000000,1202019,4.00
8.52,0.775000000000,1250761,4.44
8.72,0.800000000000,1290684,5.00
8.91,0.825000000000,1325313,5.71
9.18,0.850000000000,1362531,6.67
9.57,0.875000000000,1406821,8.00
9.76,0.887500000000,1424459,8.89
10.03,0.900000000000,1444871,10.00
10.29,0.912500000000,1461606,11.43
10.68,0.925000000000,1481977,13.33
11.21,0.937500000000,1502250,16.00
11.53,0.943750000000,1512005,17.78
11.93,0.950000000000,1521758,20.00
12.45,0.956250000000,1532001,22.86
13.17,0.962500000000,1541621,26.67
14.29,0.968750000000,1551604,32.00
15.07,0.971875000000,1556742,35.56
15.99,0.975000000000,1561636,40.00
17.17,0.978125000000,1566991,45.71
18.48,0.981250000000,1571752,53.33
20.19,0.984375000000,1576797,64.00
21.23,0.985937500000,1579301,71.11
22.28,0.987500000000,1581843,80.00
23.46,0.989062500000,1584320,91.43
24.77,0.990625000000,1586724,106.67
26.48,0.992187500000,1589177,128.00
27.39,0.992968750000,1590355,142.22
28.57,0.993750000000,1591742,160.00
29.75,0.994531250000,1592930,182.86
31.33,0.995312500000,1594113,213.33
33.29,0.996093750000,1595421,256.00
34.60,0.996484375000,1596057,284.44
36.18,0.996875000000,1596688,320.00
37.75,0.997265625000,1597291,365.71
39.85,0.997656250000,1597908,426.67
42.73,0.998046875000,1598545,512.00
44.56,0.998242187500,1598802,568.89
46.92,0.998437500000,1599121,640.00
50.59,0.998632812500,1599439,731.43
54.00,0.998828125000,1599741,853.33
60.03,0.999023437500,1600053,1024.00
64.49,0.999121093750,1600213,1137.78
71.30,0.999218750000,1600379,1280.00
77.59,0.999316406250,1600524,1462.86
86.51,0.999414062500,1600681,1706.67
96.47,0.999511718750,1600834,2048.00
103.81,0.999560546875,1600919,2275.56
107.48,0.999609375000,1600991,2560.00
117.96,0.999658203125,1601069,2925.71
129.50,0.999707031250,1601146,3413.33
142.61,0.999755859375,1601224,4096.00
159.38,0.999780273438,1601269,4551.11
169.87,0.999804687500,1601304,5120.00
183.50,0.999829101563,1601348,5851.43
196.08,0.999853515625,1601382,6826.67
211.81,0.999877929688,1601420,8192.00
225.44,0.999890136719,1601442,9102.22
238.03,0.999902343750,1601461,10240.00
254.80,0.999914550781,1601479,11702.86
274.73,0.999926757813,1601499,13653.33
306.18,0.999938964844,1601518,16384.00
333.45,0.999945068359,1601528,18204.44
417.33,0.999951171875,1601537,20480.00
505.41,0.999957275391,1601548,23405.71
553.65,0.999963378906,1601557,27306.67
583.01,0.999969482422,1601567,32768.00
603.98,0.999972534180,1601574,36408.89
608.17,0.999975585938,1601576,40960.00
624.95,0.999978637695,1601581,46811.43
666.89,0.999981689453,1601589,54613.33
671.09,0.999984741211,1601598,65536.00
671.09,0.999986267090,1601598,72817.78
671.09,0.999987792969,1601598,81920.00
671.09,0.999989318848,1601598,93622.86
700.45,0.999990844727,1601603,109226.67
700.45,0.999992370605,1601603,131072.00
708.84,0.999993133545,1601605,145635.56
713.03,0.999993896484,1601609,163840.00
713.03,0.999994659424,1601609,187245.71
713.03,0.999995422363,1601609,218453.33
713.03,0.999996185303,1601609,262144.00
717.23,0.999996566772,1601614,291271.11
717.23,0.999996948242,1601614,327680.00
717.23,0.999997329712,1601614,374491.43
717.23,0.999997711182,1601614,436906.67
717.23,0.999998092651,1601614,524288.00
717.23,0.999998283386,1601614,582542.22
717.23,0.999998474121,1601614,655360.00
717.23,0.999998664856,1601614,748982.86
717.23,0.999998855591,1601614,873813.33
717.23,0.999999046326,1601614,1048576.00
717.23,0.999999141693,1601614,1165084.44
717.23,0.999999237061,1601614,1310720.00
717.23,0.999999332428,1601614,1497965.71
721.42,0.999999427795,1601615,1747626.67
721.42,1.000000000000,1601615,Infinity
