procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 391448224      0 303472    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 391364544      0 362076    0    0 58440    16 8239 6784  5  0 95  1  0
 2  0      0 391247328      0 371932    0    0  9272   864 9701 6507  3  1 96  0  0
 2  1      0 391215488      0 375372    0    0  3612    16 7829 4983  3  1 96  0  0
 4  0      0 391191104      0 380848    0    0  6172     4 5485 4791  5  0 95  0  0
 2  0      0 391206592      0 398788    0    0 16004    32 5120 6695  3  0 97  0  0
 0  0      0 391150912      0 407160    0    0  8408     4 3536 3541  2  0 97  0  0
 1  0      0 391140096      0 407784    0    0   520    12  593  540  0  0 100  0  0
 6  0      0 391100096      0 409964    0    0  1944   448 7956 16378  6  0 94  0  0
 5  0      0 391095552      0 410028    0    0     4     8 8135 23655  6  1 93  0  0
 8  0      0 391092032      0 410068    0    0    44   556 9221 27495  7  1 93  0  0
 5  0      0 391085504      0 410084    0    0     8    72 10279 31019  7  1 92  0  0
 8  0      0 391074176      0 410092    0    0     0     4 11495 39545  7  1 92  0  0
 8  0      0 391044192      0 410148    0    0    48     0 11015 40755  6  1 93  0  0
 8  0      0 391034368      0 410244    0    0    88    12 14645 60509  7  1 92  0  0
 9  0      0 391015456      0 410328    0    0     0     0 18627 87555  7  2 91  0  0
 6  0      0 391014720      0 410348    0    0     0     4 16744 81697  6  1 92  0  0
 8  0      0 391014720      0 410392    0    0     0    40 19977 94632  6  2 92  0  0
 6  0      0 391013536      0 410440    0    0     0     4 20386 95274  6  2 92  0  0
 7  0      0 391013408      0 410456    0    0     0     0 22767 105092  6  2 92  0  0
 7  0      0 391013632      0 410476    0    0     0    84 19990 103294  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 391012064      0 410484    0    0    32   188 21363 112085  6  2 92  0  0
 8  0      0 391010400      0 410440    0    0     0     4 18041 108040  6  2 92  0  0
 8  0      0 391004704      0 410484    0    0     0    40 27505 133573  6  3 91  0  0
 8  0      0 391004288      0 410496    0    0     0     4 28982 142950  6  3 91  0  0
11  0      0 390998304      0 410512    0    0     0    12 31364 156503  7  3 91  0  0
15  0      0 390996032      0 410632    0    0     0     0 33639 167391  6  3 91  0  0
 5  0      0 390995328      0 410656    0    0     0     0 30540 170624  5  3 91  0  0
 8  0      0 390993184      0 410688    0    0    32    36 44557 224032  5  5 90  0  0
 7  0      0 390993248      0 410756    0    0     0    44 44881 236565  5  5 90  0  0
 6  0      0 390991968      0 410816    0    0     0     4 45569 235125  5  5 90  0  0
 7  0      0 390992224      0 410856    0    0     0    80 45709 231826  5  5 90  0  0
 6  0      0 390992192      0 410892    0    0     0    28 44091 225149  5  5 90  0  0
 5  0      0 390991904      0 410924    0    0     0     0 45334 232847  5  5 90  0  0
 8  0      0 390992608      0 410956    0    0     0     4 47820 231406  5  5 90  0  0
 6  0      0 390991040      0 411052    0    0     0    40 46268 230163  5  5 90  0  0
 8  0      0 390994240      0 411088    0    0     0     4 46377 238935  6  5 90  0  0
 5  0      0 390996576      0 411124    0    0     0     0 43648 240462  5  5 90  0  0
 6  0      0 390996768      0 411404    0    0   284   732 45377 234186  5  5 90  0  0
 6  0      0 390997312      0 411368    0    0     0     0 42123 241450  5  5 90  0  0
 5  0      0 391002336      0 411372    0    0     0   484 47101 231317  5  5 90  0  0
 8  0      0 391004288      0 411408    0    0     0   444 46269 229768  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 391004672      0 411440    0    0     0     4 42997 241790  5  5 90  0  0
 8  0      0 391004576      0 411480    0    0     0    16 48013 235665  5  5 90  0  0
 8  0      0 391002112      0 411512    0    0     0     0 47385 232676  5  5 90  0  0
 9  0      0 391004960      0 411388    0    0     0     0 49003 233571  5  5 90  0  0
 8  0      0 391003168      0 411420    0    0     0     4 44172 242838  5  5 90  0  0
 7  0      0 391003392      0 411524    0    0     0    40 47133 233519  5  5 90  0  0
10  0      0 391003872      0 411552    0    0     0     8 47929 218142  5  5 90  0  0
 7  0      0 391004768      0 411576    0    0     0     0 43520 233479  5  5 90  0  0
 9  0      0 391003968      0 411572    0    0     0    12 47185 236434  5  5 90  0  0
 7  0      0 391006656      0 411596    0    0     0    76 48898 230323  5  5 90  0  0
 8  0      0 391005056      0 411624    0    0     0     8 49016 230121  5  5 90  0  0
 7  0      0 391006336      0 411840    0    0     0    40 48373 229294  5  5 90  0  0
 6  0      0 391005760      0 411900    0    0     0     4 45093 239826  5  5 90  0  0
 6  0      0 391004352      0 412000    0    0     0     0 47360 236246  5  5 90  0  0
 6  0      0 391003936      0 411896    0    0     0    12 46142 236371  5  5 90  0  0
 8  0      0 391000096      0 411892    0    0     0     0 48169 236014  5  5 90  0  0
 7  0      0 391002848      0 411968    0    0     0     4 45064 230812  5  5 90  0  0
 9  0      0 391001536      0 412004    0    0     0    56 43898 236671  5  5 90  0  0
 8  0      0 391000480      0 412104    0    0     0    80 44854 229162  5  5 90  0  0
 8  0      0 390999424      0 412140    0    0    20     0 47092 228979  5  5 90  0  0
 8  0      0 390999168      0 412364    0    0     0    12 48594 232000  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 390996576      0 412372    0    0     0     0 44906 234359  5  5 90  0  0
 8  0      0 390995136      0 412404    0    0     0     4 45434 231991  5  5 90  0  0
 8  0      0 390999744      0 412844    0    0     0    40 49332 234927  5  5 90  0  0
 8  0      0 390995264      0 412752    0    0     0     4 45917 235846  5  5 90  0  0
 6  0      0 390994208      0 412784    0    0     0    12 45792 227872  5  5 90  0  0
 8  0      0 390995904      0 412864    0    0     0     0 46056 231924  5  5 90  0  0
 5  0      0 390995776      0 412860    0    0     0   832 42954 233502  5  4 90  0  0
 9  0      0 390995328      0 412900    0    0     0   612 45929 229976  5  5 90  0  0
 7  0      0 390992608      0 412968    0    0     4    92 48148 233065  5  5 90  0  0
 7  0      0 390991584      0 412964    0    0     0     4 46535 235653  5  5 90  0  0
 6  0      0 390989888      0 413036    0    0     0     0 47522 235083  5  5 90  0  0
 7  0      0 390988864      0 413068    0    0     0    12 44191 237381  5  5 90  0  0
 6  0      0 390988416      0 413136    0    0     0     0 47746 231852  6  5 90  0  0
 8  0      0 390987456      0 413164    0    0     0     4 48768 224935  6  5 90  0  0
 7  0      0 390986368      0 413208    0    0     0    40 43891 239922  5  5 90  0  0
 7  0      0 390983360      0 413240    0    0     0     4 45194 237522  5  5 90  0  0
 6  0      0 390983040      0 413208    0    0     0     4 46337 224837  5  5 90  0  0
 6  0      0 390979616      0 413248    0    0     0    92 45059 241835  5  5 90  0  0
 7  0      0 390980416      0 413404    0    0     0     0 46083 245699  5  5 90  0  0
 8  0      0 390978688      0 413444    0    0     0     4 45507 242846  5  5 90  0  0
 8  0      0 390977216      0 413476    0    0     0    40 44898 241970  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 390975584      0 413512    0    0     0     4 42602 235743  5  5 90  0  0
 6  0      0 390972544      0 413544    0    0     0    96 48974 241221  5  5 90  0  0
 7  0      0 390971104      0 413588    0    0     0    12 48212 231782  5  5 90  0  0
 7  0      0 390969600      0 413620    0    0     0     0 45868 227528  5  5 90  0  0
 6  0      0 390969472      0 413620    0    0     0     4 47167 229057  5  5 90  0  0
 5  0      0 390971328      0 413728    0    0     0    56 46887 232870  5  5 90  0  0
 8  0      0 390969696      0 413760    0    0     0    88 47235 230102  5  5 90  0  0
 9  0      0 390968384      0 413828    0    0     0    12 45689 227784  5  5 90  0  0
 6  0      0 390967872      0 413860    0    0     0     0 43938 232825  5  5 90  0  0
 7  0      0 390967104      0 413896    0    0     0     0 47566 229211  5  5 90  0  0
 6  0      0 390967424      0 413924    0    0     0     4 47529 228818  5  5 90  0  0
 6  0      0 390965984      0 413992    0    0     0    40 46583 228528  5  5 90  0  0
 8  0      0 390964288      0 414032    0    0     0     4 49176 226990  5  5 90  0  0
 8  0      0 390962976      0 414088    0    0     0     0 48028 229628  5  5 90  0  0
 9  0      0 390962432      0 414124    0    0     0    12 44619 230225  6  5 90  0  0
 6  0      0 390961696      0 414168    0    0     0     0 45249 236725  5  5 90  0  0
 6  0      0 390966240      0 414200    0    0     0  1016 45833 240900  5  5 90  0  0
 6  0      0 390963840      0 414232    0    0     0    68 48425 235655  5  5 90  0  0
 6  0      0 390961440      0 414228    0    0     0     4 44334 239577  5  5 90  0  0
 7  0      0 390960960      0 414276    0    0     0     0 46261 232858  5  5 90  0  0
 6  0      0 390960192      0 414288    0    0     8    12 43538 221118  5  4 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390960096      0 414340    0    0     0     0 45315 235221  5  5 90  0  0
 5  0      0 390958848      0 414372    0    0     0     4 43580 236982  5  5 90  0  0
 9  0      0 390956608      0 414404    0    0     0    44 43042 238070  5  5 90  0  0
 5  0      0 390955200      0 414404    0    0     0     4 47043 237892  5  5 90  0  0
 2  0      0 390956288      0 414408    0    0     0    12 45495 244098  5  5 90  0  0
 6  0      0 390958336      0 414512    0    0     0    76 48095 237377  5  5 90  0  0
 7  0      0 390956640      0 414544    0    0     0     0 48461 230099  5  5 90  0  0
 6  0      0 390952064      0 414708    0    0     0     4 47987 233136  5  5 90  0  0
 6  0      0 390951232      0 414736    0    0     0    40 50668 226230  5  5 90  0  0
 6  0      0 390949632      0 414776    0    0     0     4 48619 225391  5  5 90  0  0
10  0      0 390948352      0 414880    0    0     0     0 46357 229894  5  5 90  0  0
 4  0      0 390944672      0 414852    0    0     0    12 46388 230436  5  5 90  0  0
 8  0      0 390942336      0 414884    0    0     0     0 44873 239598  5  5 90  0  0
 6  0      0 390939072      0 414920    0    0     0     4 45970 239355  5  5 90  0  0
 6  0      0 390936352      0 414956    0    0     0    44 44038 232018  5  5 90  0  0
 7  0      0 390935648      0 414988    0    0     0    92 41069 231043  5  5 90  0  0
 7  0      0 390937856      0 415024    0    0     0     0 43401 243986  5  5 90  0  0
 8  0      0 390935168      0 415056    0    0     0    12 49260 241290  5  5 90  0  0
 6  0      0 390932352      0 415028    0    0     0     0 47511 237104  5  5 90  0  0
 6  0      0 390929472      0 415060    0    0     0     4 45630 236840  5  5 90  0  0
 7  0      0 390928704      0 415592    0    0     0    40 45678 246775  5  5 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390928928      0 415752    0    0     0     4 45862 241687  5  5 90  0  0
 7  0      0 390926304      0 415788    0    0     0     0 45426 244001  5  5 90  0  0
 6  0      0 390921088      0 415828    0    0     0     8 42701 244891  5  5 90  0  0
 6  0      0 390922848      0 415864    0    0     0     0 44692 236447  5  5 90  0  0
 6  0      0 390921536      0 415868    0    0     4  1412 45780 238920  5  5 90  0  0
 7  0      0 390920672      0 415872    0    0     0    48 45547 245002  5  5 90  0  0
 7  0      0 390919136      0 415808    0    0     0     8 44986 235881  5  5 90  0  0
 7  0      0 390917472      0 415804    0    0     0    12 40967 232225  5  5 90  0  0
 0  0      0 390898944      0 416168    0    0    36     0 6922 33697  2  1 98  0  0
 0  0      0 391280864      0 416112    0    0    32     0  757  620  0  0 100  0  0
 0  0      0 391280992      0 416116    0    0     0     4  241  362  0  0 100  0  0
 0  0      0 391282016      0 416128    0    0     0    44  202  220  0  0 100  0  0
 0  0      0 391282016      0 416132    0    0     0     4  151  206  0  0 100  0  0
 0  0      0 391282016      0 416140    0    0     0     4  189  232  0  0 100  0  0
 0  0      0 391282016      0 416144    0    0     0    84  263  372  0  0 100  0  0
 0  0      0 391282016      0 416156    0    0     0     0  188  216  0  0 100  0  0
 0  0      0 391283616      0 416132    0    0     0     4  170  254  0  0 100  0  0
 0  0      0 391283872      0 416136    0    0     0    40  201  247  0  0 100  0  0
 0  0      0 391283616      0 416148    0    0     0     4  234  350  0  0 100  0  0
 0  0      0 391283872      0 416152    0    0     0     0  348  276  0  0 100  0  0
 0  0      0 391283872      0 416160    0    0     0    12  189  226  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 391283872      0 416168    0    0     0     0  196  226  0  0 100  0  0
 0  0      0 391283872      0 416176    0    0     0     4  258  356  0  0 100  0  0
 0  0      0 391283872      0 416180    0    0     0    40  199  222  0  0 100  0  0
 0  0      0 391284128      0 416192    0    0     0    84  204  244  0  0 100  0  0
 0  0      0 391284128      0 416204    0    0     0    24  189  228  0  0 100  0  0
 0  0      0 391284128      0 416208    0    0     0     0  254  357  0  0 100  0  0
 0  0      0 391285504      0 416288    0    0     0     0  212  243  0  0 100  0  0
 0  0      0 391285472      0 416296    0    0     0     8  180  230  0  0 100  0  0
 0  0      0 391286624      0 416372    0    0     0    44  440  406  0  0 100  0  0
 0  0      0 391286624      0 416376    0    0     0     4  239  352  0  0 100  0  0
 0  0      0 391286880      0 416388    0    0     0     0  176  218  0  0 100  0  0
 0  0      0 391286880      0 416396    0    0     0    12  197  246  0  0 100  0  0
 0  0      0 391287104      0 416400    0    0     0     0  176  218  0  0 100  0  0
 0  0      0 391287104      0 416412    0    0     0    76  257  373  0  0 100  0  0
 0  0      0 391287104      0 416416    0    0     0   196  197  246  0  0 100  0  0
