Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/05/2026 	_x86_64_	(64 CPU)

05:50:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:50:59 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:00 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:01 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:02 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:03 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:04 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:05 AM  1000   1700574    0.00    0.00    0.00    0.00    0.00     2  springboot3
05:51:06 AM  1000   1700574    8.00    6.00    0.00    0.00   14.00     3  springboot3
05:51:07 AM  1000   1700574  228.00  115.00    0.00    0.00  343.00     1  springboot3
05:51:08 AM  1000   1700574  246.00  127.00    0.00    0.00  373.00     1  springboot3
05:51:09 AM  1000   1700574  244.00  121.00    0.00    0.00  365.00     1  springboot3
05:51:10 AM  1000   1700574  235.00  138.00    0.00    0.00  373.00     1  springboot3
05:51:11 AM  1000   1700574  251.00  124.00    0.00    0.00  375.00     3  springboot3
05:51:12 AM  1000   1700574  223.00  140.00    0.00    0.00  363.00     3  springboot3
05:51:13 AM  1000   1700574  245.00  125.00    0.00    0.00  370.00     3  springboot3
05:51:14 AM  1000   1700574  233.00  134.00    0.00    0.00  367.00     3  springboot3
05:51:15 AM  1000   1700574  245.00  125.00    0.00    0.00  370.00     3  springboot3
05:51:16 AM  1000   1700574  233.00  132.00    0.00    0.00  365.00     3  springboot3
05:51:17 AM  1000   1700574  217.00  153.00    0.00    0.00  370.00     3  springboot3
05:51:18 AM  1000   1700574  244.00  120.00    0.00    0.00  364.00     3  springboot3
05:51:19 AM  1000   1700574  244.00  127.00    0.00    0.00  371.00     3  springboot3
05:51:20 AM  1000   1700574  246.00  117.00    0.00    0.00  363.00     3  springboot3
05:51:21 AM  1000   1700574  240.00  122.00    0.00    0.00  362.00     2  springboot3
05:51:22 AM  1000   1700574  247.00  124.00    0.00    0.00  371.00     2  springboot3
05:51:23 AM  1000   1700574  224.00  141.00    0.00    0.00  365.00     2  springboot3
05:51:24 AM  1000   1700574  240.00  135.00    0.00    0.00  375.00     2  springboot3
05:51:25 AM  1000   1700574  232.00  141.00    0.00    0.00  373.00     2  springboot3
05:51:26 AM  1000   1700574  229.00  136.00    0.00    0.00  365.00     2  springboot3
05:51:27 AM  1000   1700574  246.00  123.00    0.00    0.00  369.00     2  springboot3
05:51:28 AM  1000   1700574  245.00  115.00    0.00    0.00  360.00     2  springboot3
05:51:29 AM  1000   1700574  241.00  124.00    0.00    0.00  365.00     2  springboot3
05:51:30 AM  1000   1700574  245.00  125.00    0.00    0.00  370.00     2  springboot3
05:51:31 AM  1000   1700574  236.00  126.00    0.00    0.00  362.00     2  springboot3
05:51:32 AM  1000   1700574  234.00  138.00    0.00    0.00  372.00     2  springboot3
05:51:33 AM  1000   1700574  232.00  131.00    0.00    0.00  363.00     2  springboot3
05:51:34 AM  1000   1700574  242.57  123.76    0.00    0.00  366.34     2  springboot3
05:51:35 AM  1000   1700574  240.00  122.00    0.00    0.00  362.00     2  springboot3
05:51:36 AM  1000   1700574  241.00  133.00    0.00    0.00  374.00     2  springboot3
05:51:37 AM  1000   1700574  228.00  136.00    0.00    0.00  364.00     2  springboot3
05:51:38 AM  1000   1700574  240.00  130.00    0.00    0.00  370.00     2  springboot3
05:51:39 AM  1000   1700574  240.00  125.00    0.00    0.00  365.00     2  springboot3
05:51:40 AM  1000   1700574  252.00  117.00    0.00    0.00  369.00     2  springboot3
05:51:41 AM  1000   1700574  233.00  133.00    0.00    0.00  366.00     2  springboot3
05:51:42 AM  1000   1700574  243.00  116.00    0.00    0.00  359.00     2  springboot3
05:51:43 AM  1000   1700574  232.00  140.00    0.00    0.00  372.00     2  springboot3
05:51:44 AM  1000   1700574  241.00  121.00    0.00    0.00  362.00     2  springboot3
05:51:45 AM  1000   1700574  239.00  130.00    0.00    0.00  369.00     2  springboot3
05:51:46 AM  1000   1700574  238.00  126.00    0.00    0.00  364.00     2  springboot3
05:51:47 AM  1000   1700574  240.00  132.00    0.00    0.00  372.00     2  springboot3
05:51:48 AM  1000   1700574  245.00  118.00    0.00    0.00  363.00     2  springboot3
05:51:49 AM  1000   1700574  229.00  145.00    0.00    0.00  374.00     2  springboot3
05:51:50 AM  1000   1700574  240.00  123.00    0.00    0.00  363.00     2  springboot3
05:51:51 AM  1000   1700574  225.00  138.00    0.00    0.00  363.00     2  springboot3
05:51:52 AM  1000   1700574  239.00  134.00    0.00    0.00  373.00     2  springboot3
05:51:53 AM  1000   1700574  236.00  126.00    0.00    0.00  362.00     2  springboot3
05:51:54 AM  1000   1700574  229.00  140.00    0.00    0.00  369.00     2  springboot3
