Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/05/2026 	_x86_64_	(64 CPU)

04:23:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:23:58 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:23:59 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:24:00 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:24:01 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:24:02 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:24:03 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:24:04 AM  1000   1631037    0.00    0.00    0.00    0.00    0.00     0  quarkus3-runner
04:24:05 AM  1000   1631037    6.00    3.00    0.00    0.00    9.00     0  quarkus3-runner
04:24:06 AM  1000   1631037  232.00  127.00    0.00    0.00  359.00     0  quarkus3-runner
04:24:07 AM  1000   1631037  235.00  124.00    0.00    0.00  359.00     0  quarkus3-runner
04:24:08 AM  1000   1631037  246.00  130.00    0.00    0.00  376.00     0  quarkus3-runner
04:24:09 AM  1000   1631037  249.00  128.00    0.00    0.00  377.00     0  quarkus3-runner
04:24:10 AM  1000   1631037  237.00  133.00    0.00    0.00  370.00     0  quarkus3-runner
04:24:11 AM  1000   1631037  239.00  136.00    0.00    0.00  375.00     0  quarkus3-runner
04:24:12 AM  1000   1631037  241.00  133.00    0.00    0.00  374.00     0  quarkus3-runner
04:24:13 AM  1000   1631037  240.00  136.00    0.00    0.00  376.00     0  quarkus3-runner
04:24:14 AM  1000   1631037  239.00  131.00    0.00    0.00  370.00     0  quarkus3-runner
04:24:15 AM  1000   1631037  239.00  136.00    0.00    0.00  375.00     0  quarkus3-runner
04:24:16 AM  1000   1631037  242.00  132.00    0.00    0.00  374.00     0  quarkus3-runner
04:24:17 AM  1000   1631037  241.00  125.00    0.00    0.00  366.00     0  quarkus3-runner
04:24:18 AM  1000   1631037  244.00  129.00    0.00    0.00  373.00     0  quarkus3-runner
04:24:19 AM  1000   1631037  241.00  126.00    0.00    0.00  367.00     0  quarkus3-runner
04:24:20 AM  1000   1631037  239.00  131.00    0.00    0.00  370.00     0  quarkus3-runner
04:24:21 AM  1000   1631037  236.00  129.00    0.00    0.00  365.00     0  quarkus3-runner
