procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 390119872      0 296616    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390083840      0 341792    0    0 45444    44 3090 3456  0  0 100  0  0
 1  0      0 390090688      0 341852    0    0    72   880 6592 4036  0  1 99  0  0
 3  0      0 390039680      0 382916    0    0 41128     8 6961 5329  1  0 98  0  0
 0  1      0 389987328      0 398788    0    0 17552    76 5290 6823  3  0 96  0  0
 2  0      0 389942240      0 410324    0    0 11944    32 3951 4490  2  0 97  0  0
 0  0      0 389931424      0 412492    0    0  1912     4 1232  899  1  0 99  0  0
19  0      0 389779008      0 421832    0    0  8936     0 15565 52387  4  2 94  0  0
17  0      0 389734912      0 421980    0    0   316   404 27776 114294  6  4 90  0  0
22  0      0 389725056      0 422252    0    0    96   304 28597 121236  6  4 91  0  0
33  0      0 389730784      0 422328    0    0    68     4 28611 132613  5  4 92  0  0
35  0      0 389734464      0 422436    0    0   100    44 28301 129880  5  4 91  0  0
19  0      0 389737760      0 422580    0    0   140     4 27988 128794  5  4 92  0  0
27  0      0 389744448      0 422596    0    0     8     4 28107 128723  5  4 92  0  0
22  0      0 389748160      0 422600    0    0     0   100 27996 129646  5  4 91  0  0
26  0      0 389754816      0 422608    0    0     4     0 27216 128399  4  4 92  0  0
26  0      0 389758240      0 422620    0    0     0     4 29364 132665  5  4 92  0  0
34  0      0 389766912      0 422624    0    0     0    40 29267 132120  5  4 92  0  0
16  0      0 389772288      0 422636    0    0    32   192 27355 129285  4  4 92  0  0
30  0      0 389778016      0 422708    0    0     0    20 28293 130945  5  4 92  0  0
27  0      0 389783296      0 422716    0    0     0     0 27898 131289  5  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 389788224      0 422720    0    0     0     0 27204 127417  4  4 92  0  0
36  0      0 389795232      0 422728    0    0    16     4 27628 127769  4  4 92  0  0
21  0      0 389804192      0 422760    0    0    28    40 28059 131047  4  4 92  0  0
 9  0      0 389810880      0 422768    0    0     0    88 27293 126516  4  4 92  0  0
32  0      0 389817952      0 422776    0    0     0     4 27023 129937  5  4 92  0  0
28  0      0 389823264      0 422784    0    0     0     0 26963 126078  4  4 92  0  0
30  0      0 389828096      0 422792    0    0     0     0 25949 125921  4  4 92  0  0
 1  0      0 389832416      0 422796    0    0     0     8 26078 126955  4  4 92  0  0
23  0      0 389831904      0 422876    0    0     0    56 27363 128289  5  4 92  0  0
37  0      0 389829184      0 422880    0    0     0     4 26863 125659  4  3 92  0  0
 1  0      0 389833856      0 422888    0    0     0     0 26252 125269  4  4 92  0  0
36  0      0 389839232      0 422896    0    0     0   116 27202 129668  4  4 92  0  0
28  0      0 389841760      0 422900    0    0     0   288 25804 126409  4  4 92  0  0
36  0      0 389840768      0 422912    0    0     0    92 26122 126467  4  4 92  0  0
29  0      0 389845376      0 422820    0    0     0    40 27700 129567  4  4 92  0  0
43  0      0 389850912      0 422828    0    0    20     4 27092 127009  4  4 92  0  0
26  0      0 389849984      0 422852    0    0     0     0 26829 127345  4  4 92  0  0
20  0      0 389853216      0 422860    0    0     0     8 27173 131318  5  4 92  0  0
32  0      0 389852768      0 422932    0    0     0    12 26719 126825  4  4 92  0  0
30  0      0 389854464      0 422940    0    0     0     4 28266 129863  4  4 92  0  0
21  0      0 389862592      0 422948    0    0     0    44 27721 127423  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 389859616      0 422956    0    0     0     4 27141 127393  4  4 92  0  0
37  0      0 389854912      0 422972    0    0     0     8 26867 127128  4  3 92  0  0
37  0      0 389857504      0 422976    0    0     0    84 27501 130162  4  4 92  0  0
19  0      0 389863744      0 422984    0    0     0     0 26667 125954  4  4 92  0  0
38  0      0 389864640      0 422988    0    0     0     8 26827 126592  4  4 92  0  0
21  0      0 389870272      0 422996    0    0     0    40 26796 128546  4  3 92  0  0
12  0      0 389867904      0 423004    0    0     0     8 26886 127027  4  4 92  0  0
22  0      0 389869664      0 425708    0    0     4     0 28224 128193  4  4 92  0  0
27  0      0 389869056      0 425716    0    0     0    12 26484 127620  4  4 92  0  0
30  0      0 389872864      0 425724    0    0     0     0 26369 128980  4  3 92  0  0
33  0      0 389864480      0 425732    0    0     0     4 26776 127180  4  4 92  0  0
34  0      0 389868192      0 425736    0    0     0    40 26715 129807  4  4 92  0  0
 1  0      0 389871968      0 425744    0    0     0   536 27545 129060  4  4 92  0  0
24  0      0 389875392      0 425752    0    0     0     8 27014 128149  4  4 92  0  0
33  0      0 389877024      0 425756    0    0     0     8 26638 127656  4  3 92  0  0
20  0      0 389876160      0 425764    0    0     0     0 27416 128050  4  3 92  0  0
18  0      0 389874240      0 425768    0    0     0     4 26842 127968  4  3 92  0  0
28  0      0 389881312      0 425848    0    0     0    44 26554 123231  5  3 92  0  0
35  0      0 389887904      0 425852    0    0     0    12 26698 127780  4  4 92  0  0
21  0      0 389888832      0 425860    0    0     0     0 26088 127268  4  4 92  0  0
 1  0      0 389889056      0 425864    0    0     0   388 26146 127424  4  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 389888320      0 425872    0    0     0   208 26288 130231  4  4 92  0  0
32  0      0 389889024      0 425880    0    0     0    76 27009 127984  4  4 92  0  0
24  0      0 389886432      0 425884    0    0     0    52 26446 126972  4  4 92  0  0
19  0      0 389889760      0 425892    0    0     0     4 27099 128876  4  4 92  0  0
31  0      0 389895488      0 425900    0    0     0     8 26836 128504  4  4 92  0  0
12  0      0 389895744      0 425912    0    0     4     0 27261 128312  4  4 92  0  0
28  0      0 389902944      0 425984    0    0     0     0 27150 126886  4  4 92  0  0
38  0      0 389898368      0 425992    0    0     0    16 27123 130264  4  4 92  0  0
18  0      0 389898048      0 426000    0    0     0    44 27035 128046  4  3 92  0  0
29  0      0 389895808      0 426004    0    0     0     4 27435 128241  4  4 92  0  0
38  0      0 389901248      0 426012    0    0     0     0 26943 127942  4  4 92  0  0
 1  0      0 389901568      0 426016    0    0     0    80 27121 127050  4  3 92  0  0
22  0      0 389902784      0 426028    0    0     0     8 26825 128270  4  4 92  0  0
 9  0      0 389906496      0 426032    0    0     0     4 26807 126650  4  4 92  0  0
25  0      0 389905472      0 426040    0    0     0    40 27856 128387  4  3 92  0  0
31  0      0 389905056      0 426044    0    0     0     4 27349 129224  5  4 92  0  0
25  0      0 389907296      0 426124    0    0     0     0 27596 126935  4  4 92  0  0
20  0      0 389896832      0 426132    0    0     0    20 27520 127546  4  3 92  0  0
18  0      0 389906368      0 426136    0    0     0     0 27849 126667  4  4 92  0  0
26  0      0 389911296      0 426144    0    0     0     4 27708 126671  4  4 92  0  0
19  0      0 389907936      0 426152    0    0     0    40 26575 126364  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 389908256      0 426168    0    0    12    80 28109 129525  4  4 92  0  0
26  0      0 389912000      0 426172    0    0     0    20 27097 127691  4  4 92  0  0
34  0      0 389911936      0 426184    0    0     0     0 26946 126960  4  4 92  0  0
32  0      0 389915360      0 426196    0    0     0     0 26477 126869  4  3 92  0  0
21  0      0 389910432      0 426200    0    0     0     8 26186 127523  4  3 92  0  0
31  0      0 389913792      0 426276    0    0     0    44 27782 130272  5  4 92  0  0
36  0      0 389912992      0 426280    0    0     0    16 26050 127509  4  4 92  0  0
28  0      0 389916672      0 426292    0    0     0     0 27653 127413  4  3 92  0  0
37  0      0 389910048      0 426296    0    0     0    44 27615 128624  4  3 92  0  0
23  0      0 389912064      0 426304    0    0     0     8 26556 129264  4  4 92  0  0
36  0      0 389915200      0 426308    0    0     0    80 26927 126863  4  4 92  0  0
24  0      0 389922112      0 426316    0    0     0    40 27341 128676  4  4 92  0  0
29  0      0 389920960      0 426324    0    0     0    12 27064 127460  4  3 92  0  0
26  0      0 389919072      0 426328    0    0     0     0 26514 127590  4  3 92  0  0
20  0      0 389920032      0 426336    0    0     0     4 26555 127169  4  3 92  0  0
37  0      0 389917408      0 426412    0    0     0     0 27056 129829  4  4 92  0  0
 1  0      0 389921184      0 426420    0    0     0     4 27038 127150  4  4 92  0  0
33  0      0 389924032      0 426424    0    0     0    48 27956 127149  4  4 92  0  0
24  0      0 389917184      0 426432    0    0     0     4 29942 127055  4  4 92  0  0
26  0      0 389917440      0 426440    0    0     0     0 30207 127456  4  3 92  0  0
31  0      0 389919648      0 426444    0    0     0    80 30379 130086  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 389918656      0 426452    0    0     0     0 30290 127165  4  4 92  0  0
24  0      0 389922848      0 426456    0    0     0    12 30417 127411  4  4 92  0  0
32  0      0 389919424      0 426468    0    0     0    44 30332 127785  4  3 92  0  0
40  0      0 389911680      0 427952    0    0  2388     4 34026 129751  4  4 91  0  0
29  0      0 389926368      0 432364    0    0  3604    44 40311 131932  5  5 91  0  0
35  0      0 389923584      0 432368    0    0     0     0 31607 124661  4  4 92  0  0
31  0      0 389925632      0 432376    0    0     0    12 31886 123643  4  4 92  0  0
14  0      0 389929728      0 432952    0    0     0     4 33480 125474  4  4 92  0  0
28  0      0 389932544      0 432956    0    0     0    40 33775 127758  4  4 92  0  0
41  0      0 389927360      0 432964    0    0     0   848 33154 125405  4  4 92  0  0
35  0      0 389930208      0 432972    0    0     0     0 33648 125488  4  4 92  0  0
23  0      0 389927168      0 432980    0    0     0    16 32207 125644  4  4 92  0  0
