Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/05/2026 	_x86_64_	(64 CPU)

04:39:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:39:02 AM  1000   1647119  300.00    5.00    0.00    0.00  305.00     0  java
04:39:03 AM  1000   1647119  285.00    6.00    0.00    0.00  291.00     0  java
04:39:04 AM  1000   1647119  276.00    5.00    0.00    0.00  281.00     0  java
04:39:05 AM  1000   1647119  198.00    6.00    0.00    0.00  204.00     0  java
04:39:06 AM  1000   1647119  176.00    2.00    0.00    0.00  178.00     0  java
04:39:07 AM  1000   1647119    0.00    0.00    0.00    0.00    0.00     0  java
04:39:08 AM  1000   1647119    0.00    0.00    0.00    0.00    0.00     0  java
04:39:09 AM  1000   1647119    0.00    0.00    0.00    0.00    0.00     0  java
04:39:10 AM  1000   1647119  288.00   17.00    0.00    0.00  305.00     0  java
04:39:11 AM  1000   1647119  371.00   22.00    0.00    0.00  393.00     0  java
04:39:12 AM  1000   1647119  372.00   22.00    0.00    0.00  394.00     0  java
04:39:13 AM  1000   1647119  372.00   21.00    0.00    0.00  393.00     0  java
04:39:14 AM  1000   1647119  372.00   21.00    0.00    0.00  393.00     0  java
04:39:15 AM  1000   1647119  372.00   22.00    0.00    0.00  394.00     0  java
04:39:16 AM  1000   1647119  373.00   19.00    0.00    0.00  392.00     0  java
04:39:17 AM  1000   1647119  372.00   21.00    0.00    0.00  393.00     0  java
04:39:18 AM  1000   1647119  370.00   21.00    0.00    0.00  391.00     0  java
04:39:19 AM  1000   1647119  369.00   24.00    0.00    0.00  393.00     0  java
04:39:20 AM  1000   1647119  369.00   22.00    0.00    0.00  391.00     0  java
04:39:21 AM  1000   1647119  363.00   29.00    0.00    0.00  392.00     0  java
04:39:22 AM  1000   1647119  366.00   24.00    0.00    0.00  390.00     0  java
04:39:23 AM  1000   1647119  363.00   28.00    0.00    0.00  391.00     0  java
04:39:24 AM  1000   1647119  360.00   32.00    0.00    0.00  392.00     0  java
04:39:25 AM  1000   1647119  356.00   35.00    0.00    0.00  391.00     0  java
04:39:26 AM  1000   1647119  352.00   38.00    0.00    0.00  390.00     0  java
04:39:27 AM  1000   1647119  351.00   40.00    0.00    0.00  391.00     0  java
04:39:28 AM  1000   1647119  353.00   37.00    0.00    0.00  390.00     0  java
04:39:29 AM  1000   1647119  353.00   37.00    0.00    0.00  390.00     0  java
04:39:30 AM  1000   1647119  350.00   39.00    0.00    0.00  389.00     0  java
04:39:31 AM  1000   1647119  347.00   42.00    0.00    0.00  389.00     0  java
04:39:32 AM  1000   1647119  346.00   44.00    0.00    0.00  390.00     0  java
04:39:33 AM  1000   1647119  345.00   44.00    0.00    0.00  389.00     0  java
04:39:34 AM  1000   1647119  342.00   46.00    0.00    0.00  388.00     0  java
04:39:35 AM  1000   1647119  342.00   47.00    0.00    0.00  389.00     0  java
04:39:36 AM  1000   1647119  335.00   54.00    0.00    0.00  389.00     0  java
04:39:37 AM  1000   1647119  338.00   50.00    0.00    0.00  388.00     0  java
04:39:38 AM  1000   1647119  337.00   52.00    0.00    0.00  389.00     0  java
04:39:39 AM  1000   1647119  332.00   56.00    0.00    0.00  388.00     0  java
04:39:40 AM  1000   1647119  334.00   55.00    0.00    0.00  389.00     0  java
04:39:41 AM  1000   1647119  335.00   53.00    0.00    0.00  388.00     0  java
04:39:42 AM  1000   1647119  328.00   60.00    0.00    0.00  388.00     0  java
