"Value","Percentile","TotalCount","1/(1-Percentile)"
0.64,0.000000000000,1,1.00
2.56,0.100000000000,164421,1.11
4.95,0.200000000000,325925,1.25
6.19,0.300000000000,494027,1.43
6.78,0.400000000000,661830,1.67
7.08,0.500000000000,820606,2.00
7.21,0.550000000000,904303,2.22
7.34,0.600000000000,980594,2.50
7.50,0.650000000000,1061143,2.86
7.73,0.700000000000,1150365,3.33
8.00,0.750000000000,1228119,4.00
8.16,0.775000000000,1268558,4.44
8.36,0.800000000000,1308969,5.00
8.59,0.825000000000,1349385,5.71
8.85,0.850000000000,1386796,6.67
9.24,0.875000000000,1430806,8.00
9.44,0.887500000000,1447934,8.89
9.70,0.900000000000,1467289,10.00
10.03,0.912500000000,1487723,11.43
10.42,0.925000000000,1508019,13.33
10.94,0.937500000000,1529087,16.00
11.27,0.943750000000,1538947,17.78
11.67,0.950000000000,1548725,20.00
12.19,0.956250000000,1558791,22.86
12.91,0.962500000000,1568737,26.67
13.96,0.968750000000,1578633,32.00
14.75,0.971875000000,1583851,35.56
15.73,0.975000000000,1589113,40.00
16.91,0.978125000000,1593964,45.71
18.48,0.981250000000,1599335,53.33
20.32,0.984375000000,1604276,64.00
21.36,0.985937500000,1606659,71.11
22.54,0.987500000000,1609235,80.00
23.86,0.989062500000,1611800,91.43
25.43,0.990625000000,1614349,106.67
27.39,0.992187500000,1616840,128.00
28.84,0.992968750000,1618169,142.22
30.41,0.993750000000,1619353,160.00
32.24,0.994531250000,1620625,182.86
34.60,0.995312500000,1621949,213.33
37.75,0.996093750000,1623279,256.00
39.06,0.996484375000,1623798,284.44
41.16,0.996875000000,1624452,320.00
44.04,0.997265625000,1625089,365.71
47.45,0.997656250000,1625731,426.67
52.43,0.998046875000,1626361,512.00
55.84,0.998242187500,1626680,568.89
59.77,0.998437500000,1626984,640.00
65.54,0.998632812500,1627301,731.43
72.88,0.998828125000,1627620,853.33
78.64,0.999023437500,1627954,1024.00
82.84,0.999121093750,1628095,1137.78
89.13,0.999218750000,1628253,1280.00
95.94,0.999316406250,1628414,1462.86
105.38,0.999414062500,1628571,1706.67
114.82,0.999511718750,1628736,2048.00
121.63,0.999560546875,1628813,2275.56
132.64,0.999609375000,1628891,2560.00
141.56,0.999658203125,1628973,2925.71
156.24,0.999707031250,1629052,3413.33
167.77,0.999755859375,1629136,4096.00
176.16,0.999780273438,1629168,4551.11
192.94,0.999804687500,1629209,5120.00
213.91,0.999829101563,1629248,5851.43
268.44,0.999853515625,1629288,6826.67
679.48,0.999877929688,1629329,8192.00
763.36,0.999890136719,1629346,9102.22
847.25,0.999902343750,1629366,10240.00
889.19,0.999914550781,1629391,11702.86
935.33,0.999926757813,1629407,13653.33
1015.02,0.999938964844,1629429,16384.00
1019.22,0.999945068359,1629488,18204.44
1019.22,0.999951171875,1629488,20480.00
1019.22,0.999957275391,1629488,23405.71
1019.22,0.999963378906,1629488,27306.67
1019.22,0.999969482422,1629488,32768.00
1019.22,0.999972534180,1629488,36408.89
1019.22,0.999975585938,1629488,40960.00
1023.41,0.999978637695,1629502,46811.43
1023.41,0.999981689453,1629502,54613.33
1023.41,0.999984741211,1629502,65536.00
1027.60,0.999986267090,1629510,72817.78
1027.60,0.999987792969,1629510,81920.00
1027.60,0.999989318848,1629510,93622.86
1031.80,0.999990844727,1629520,109226.67
1031.80,0.999992370605,1629520,131072.00
1031.80,0.999993133545,1629520,145635.56
1031.80,0.999993896484,1629520,163840.00
1031.80,0.999994659424,1629520,187245.71
1031.80,0.999995422363,1629520,218453.33
1031.80,0.999996185303,1629520,262144.00
1031.80,0.999996566772,1629520,291271.11
1035.99,0.999996948242,1629521,327680.00
1035.99,0.999997329712,1629521,374491.43
1040.19,0.999997711182,1629525,436906.67
1040.19,1.000000000000,1629525,Infinity
