"Value","Percentile","TotalCount","1/(1-Percentile)"
0.37,0.000000000000,1,1.00
1.56,0.100000000000,44827,1.11
2.56,0.200000000000,89530,1.25
3.49,0.300000000000,133679,1.43
4.49,0.400000000000,178897,1.67
5.54,0.500000000000,223228,2.00
6.09,0.550000000000,245078,2.22
6.72,0.600000000000,267529,2.50
7.37,0.650000000000,289546,2.86
8.13,0.700000000000,311866,3.33
9.04,0.750000000000,334844,4.00
9.57,0.775000000000,346054,4.44
10.09,0.800000000000,356366,5.00
10.75,0.825000000000,367642,5.71
11.53,0.850000000000,379132,6.67
12.32,0.875000000000,389656,8.00
12.85,0.887500000000,395539,8.89
13.37,0.900000000000,400723,10.00
14.02,0.912500000000,406276,11.43
14.75,0.925000000000,411990,13.33
15.53,0.937500000000,417452,16.00
16.06,0.943750000000,420329,17.78
16.58,0.950000000000,422952,20.00
17.17,0.956250000000,425813,22.86
17.83,0.962500000000,428413,26.67
18.74,0.968750000000,431309,32.00
19.27,0.971875000000,432710,35.56
19.92,0.975000000000,434070,40.00
20.58,0.978125000000,435473,45.71
21.36,0.981250000000,436790,53.33
22.41,0.984375000000,438277,64.00
22.94,0.985937500000,438950,71.11
23.46,0.987500000000,439546,80.00
24.12,0.989062500000,440314,91.43
24.77,0.990625000000,440931,106.67
25.82,0.992187500000,441654,128.00
26.35,0.992968750000,441979,142.22
27.00,0.993750000000,442317,160.00
27.66,0.994531250000,442702,182.86
28.31,0.995312500000,443016,213.33
29.36,0.996093750000,443333,256.00
30.02,0.996484375000,443542,284.44
30.54,0.996875000000,443701,320.00
31.46,0.997265625000,443877,365.71
32.24,0.997656250000,444028,426.67
33.82,0.998046875000,444221,512.00
34.34,0.998242187500,444290,568.89
35.39,0.998437500000,444403,640.00
36.18,0.998632812500,444483,731.43
37.22,0.998828125000,444552,853.33
38.54,0.999023437500,444639,1024.00
39.32,0.999121093750,444687,1137.78
40.11,0.999218750000,444734,1280.00
40.89,0.999316406250,444782,1462.86
41.68,0.999414062500,444813,1706.67
43.25,0.999511718750,444859,2048.00
44.30,0.999560546875,444883,2275.56
45.35,0.999609375000,444899,2560.00
47.19,0.999658203125,444920,2925.71
51.38,0.999707031250,444946,3413.33
54.00,0.999755859375,444970,4096.00
54.26,0.999780273438,444974,4551.11
55.57,0.999804687500,444986,5120.00
57.15,0.999829101563,444996,5851.43
59.24,0.999853515625,445007,6826.67
59.51,0.999877929688,445018,8192.00
59.77,0.999890136719,445024,9102.22
61.08,0.999902343750,445029,10240.00
61.60,0.999914550781,445034,11702.86
61.87,0.999926757813,445044,13653.33
61.87,0.999938964844,445044,16384.00
62.65,0.999945068359,445048,18204.44
64.75,0.999951171875,445051,20480.00
65.01,0.999957275391,445052,23405.71
69.73,0.999963378906,445055,27306.67
73.40,0.999969482422,445058,32768.00
75.50,0.999972534180,445059,36408.89
76.02,0.999975585938,445062,40960.00
76.02,0.999978637695,445062,46811.43
76.55,0.999981689453,445063,54613.33
84.93,0.999984741211,445065,65536.00
84.93,0.999986267090,445065,72817.78
85.98,0.999987792969,445066,81920.00
86.51,0.999989318848,445067,93622.86
86.51,0.999990844727,445067,109226.67
94.37,0.999992370605,445068,131072.00
94.37,0.999993133545,445068,145635.56
96.47,0.999993896484,445069,163840.00
96.47,0.999994659424,445069,187245.71
96.47,0.999995422363,445069,218453.33
112.72,0.999996185303,445070,262144.00
112.72,0.999996566772,445070,291271.11
112.72,0.999996948242,445070,327680.00
112.72,0.999997329712,445070,374491.43
112.72,0.999997711182,445070,436906.67
127.93,0.999998092651,445071,524288.00
127.93,1.000000000000,445071,Infinity
