Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/20/2026 	_x86_64_	(64 CPU)

12:43:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:43:21 PM  all    4.90    0.00    0.56    0.44    0.08    0.06    0.00    0.00    0.00   93.96
12:43:21 PM    0   26.00    0.00    2.00    1.00    1.00    1.00    0.00    0.00    0.00   69.00
12:43:21 PM    1   89.90    0.00    2.02    3.03    0.00    1.01    0.00    0.00    0.00    4.04
12:43:21 PM    2   90.91    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    8.08
12:43:21 PM    3   84.31    0.00    2.94    4.90    0.98    0.98    0.00    0.00    0.00    5.88
12:43:21 PM    4    2.04    0.00    1.02    4.08    0.00    1.02    0.00    0.00    0.00   91.84
12:43:21 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:21 PM    6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:43:21 PM    7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:43:21 PM    8    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
12:43:21 PM    9    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:43:21 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:21 PM   11    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
12:43:21 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:21 PM   13    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   99.01
12:43:21 PM   14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:43:21 PM   15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
