Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/20/2026 	_x86_64_	(64 CPU)

11:46:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:46:56 AM  1000    262666  210.00    6.00    0.00    0.00  216.00     0  java
11:46:57 AM  1000    262666   11.00    0.00    0.00    0.00   11.00     0  java
11:46:58 AM  1000    262666    0.00    0.00    0.00    0.00    0.00     0  java
11:46:59 AM  1000    262666    0.00    0.00    0.00    0.00    0.00     0  java
11:47:00 AM  1000    262666    0.00    0.00    0.00    0.00    0.00     0  java
11:47:01 AM  1000    262666    0.00    0.00    0.00    0.00    0.00     0  java
11:47:02 AM  1000    262666    0.00    0.00    0.00    0.00    0.00     0  java
11:47:03 AM  1000    262666    0.00    0.00    0.00    0.00    0.00     0  java
11:47:04 AM  1000    262666  322.00   16.00    0.00    0.00  338.00     0  java
11:47:05 AM  1000    262666  377.00   19.00    0.00    0.00  396.00     0  java
11:47:06 AM  1000    262666  371.00   23.00    0.00    0.00  394.00     0  java
11:47:07 AM  1000    262666  375.00   19.00    0.00    0.00  394.00     0  java
11:47:08 AM  1000    262666  372.00   22.00    0.00    0.00  394.00     0  java
11:47:09 AM  1000    262666  365.00   29.00    0.00    0.00  394.00     0  java
11:47:10 AM  1000    262666  356.00   35.00    0.00    0.00  391.00     0  java
11:47:11 AM  1000    262666  362.00   31.00    0.00    0.00  393.00     0  java
11:47:12 AM  1000    262666  358.00   33.00    0.00    0.00  391.00     0  java
11:47:13 AM  1000    262666  348.00   44.00    0.00    0.00  392.00     0  java
11:47:14 AM  1000    262666  344.00   47.00    0.00    0.00  391.00     0  java
11:47:15 AM  1000    262666  338.00   52.00    0.00    0.00  390.00     0  java
11:47:16 AM  1000    262666  329.00   57.00    0.00    0.00  386.00     0  java
11:47:17 AM  1000    262666  299.00   87.00    0.00    0.00  386.00     0  java
11:47:18 AM  1000    262666  283.00  101.00    0.00    0.00  384.00     0  java
11:47:19 AM  1000    262666  280.00  104.00    0.00    0.00  384.00     0  java
11:47:20 AM  1000    262666  272.00  111.00    0.00    0.00  383.00     0  java
