Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/20/2026 	_x86_64_	(64 CPU)

02:29:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:29:48 PM  1000    394123  275.00    5.00    0.00    0.00  280.00     1  java
02:29:49 PM  1000    394123  288.00    7.00    0.00    0.00  295.00     1  java
02:29:50 PM  1000    394123  234.00    6.00    0.00    0.00  240.00     1  java
02:29:51 PM  1000    394123  189.00    8.00    0.00    0.00  197.00     1  java
02:29:52 PM  1000    394123  266.00    3.00    0.00    0.00  269.00     1  java
02:29:53 PM  1000    394123   20.00    0.00    0.00    0.00   20.00     1  java
02:29:54 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:29:55 PM  1000    394123    1.00    0.00    0.00    0.00    1.00     1  java
02:29:56 PM  1000    394123    4.00    0.00    0.00    0.00    4.00     1  java
02:29:57 PM  1000    394123  350.00   12.00    0.00    0.00  362.00     1  java
02:29:58 PM  1000    394123  372.00   10.00    0.00    0.00  382.00     1  java
02:29:59 PM  1000    394123  375.00   13.00    0.00    0.00  388.00     1  java
02:30:00 PM  1000    394123  378.00   12.00    0.00    0.00  390.00     1  java
02:30:01 PM  1000    394123  374.00   15.00    0.00    0.00  389.00     1  java
02:30:02 PM  1000    394123  372.00   18.00    0.00    0.00  390.00     1  java
02:30:03 PM  1000    394123  373.00   19.00    0.00    0.00  392.00     1  java
02:30:04 PM  1000    394123  361.00   27.00    0.00    0.00  388.00     1  java
02:30:05 PM  1000    394123  351.00   35.00    0.00    0.00  386.00     1  java
02:30:06 PM  1000    394123  343.00   42.00    0.00    0.00  385.00     1  java
02:30:07 PM  1000    394123  348.00   36.00    0.00    0.00  384.00     1  java
02:30:08 PM  1000    394123  355.00   32.00    0.00    0.00  387.00     1  java
02:30:09 PM  1000    394123  355.00   31.00    0.00    0.00  386.00     1  java
02:30:10 PM  1000    394123  350.00   35.00    0.00    0.00  385.00     1  java
02:30:11 PM  1000    394123  346.00   37.00    0.00    0.00  383.00     1  java
02:30:12 PM  1000    394123  342.00   41.00    0.00    0.00  383.00     1  java
02:30:13 PM  1000    394123  341.00   42.00    0.00    0.00  383.00     1  java
02:30:14 PM  1000    394123  336.00   47.00    0.00    0.00  383.00     1  java
02:30:15 PM  1000    394123  333.00   49.00    0.00    0.00  382.00     1  java
02:30:16 PM  1000    394123  320.00   58.00    0.00    0.00  378.00     1  java
02:30:17 PM  1000    394123  317.00   59.00    0.00    0.00  376.00     1  java
02:30:18 PM  1000    394123  288.00   80.00    0.00    0.00  368.00     1  java
02:30:19 PM  1000    394123  265.00  101.00    0.00    0.00  366.00     1  java
02:30:20 PM  1000    394123  266.00  100.00    0.00    0.00  366.00     1  java
02:30:21 PM  1000    394123  257.00  106.00    0.00    0.00  363.00     1  java
02:30:22 PM  1000    394123  259.00  105.00    0.00    0.00  364.00     1  java
02:30:23 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:30:24 PM  1000    394123  259.00  100.00    0.00    0.00  359.00     1  java
02:30:25 PM  1000    394123  265.00  102.00    0.00    0.00  367.00     1  java
02:30:26 PM  1000    394123  257.00  107.00    0.00    0.00  364.00     1  java
02:30:27 PM  1000    394123  257.00  107.00    0.00    0.00  364.00     1  java
02:30:28 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:30:29 PM  1000    394123  257.00  107.00    0.00    0.00  364.00     1  java
02:30:30 PM  1000    394123  263.00  102.00    0.00    0.00  365.00     1  java
02:30:31 PM  1000    394123  260.00  105.00    0.00    0.00  365.00     1  java
02:30:32 PM  1000    394123  264.00  101.00    0.00    0.00  365.00     1  java
02:30:33 PM  1000    394123  263.00  100.00    0.00    0.00  363.00     1  java
02:30:34 PM  1000    394123  257.00  106.00    0.00    0.00  363.00     1  java
02:30:35 PM  1000    394123  257.00  104.00    0.00    0.00  361.00     1  java
02:30:36 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:30:37 PM  1000    394123  258.00  107.00    0.00    0.00  365.00     1  java
02:30:38 PM  1000    394123  264.00  101.00    0.00    0.00  365.00     1  java
02:30:39 PM  1000    394123  259.00  104.00    0.00    0.00  363.00     1  java
02:30:40 PM  1000    394123  253.00  109.00    0.00    0.00  362.00     1  java
02:30:41 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:30:42 PM  1000    394123  256.00  106.00    0.00    0.00  362.00     1  java
02:30:43 PM  1000    394123  257.00  106.00    0.00    0.00  363.00     1  java
02:30:44 PM  1000    394123  258.00  106.00    0.00    0.00  364.00     1  java
02:30:45 PM  1000    394123  261.00  105.00    0.00    0.00  366.00     1  java
02:30:46 PM  1000    394123  258.00  107.00    0.00    0.00  365.00     1  java
02:30:47 PM  1000    394123  261.00  106.00    0.00    0.00  367.00     1  java
02:30:48 PM  1000    394123  260.00  103.00    0.00    0.00  363.00     1  java
02:30:49 PM  1000    394123  258.00  106.00    0.00    0.00  364.00     1  java
02:30:50 PM  1000    394123  267.00   99.00    0.00    0.00  366.00     1  java
02:30:51 PM  1000    394123  264.00  101.00    0.00    0.00  365.00     1  java
02:30:52 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:30:53 PM  1000    394123  259.00  105.00    0.00    0.00  364.00     1  java
02:30:54 PM  1000    394123  267.00   98.00    0.00    0.00  365.00     1  java
02:30:55 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:30:56 PM  1000    394123  260.00  105.00    0.00    0.00  365.00     1  java
02:30:57 PM  1000    394123  264.00   96.00    0.00    0.00  360.00     1  java
02:30:58 PM  1000    394123  260.00  104.00    0.00    0.00  364.00     1  java
02:30:59 PM  1000    394123  260.00  105.00    0.00    0.00  365.00     1  java
02:31:00 PM  1000    394123  260.00  105.00    0.00    0.00  365.00     1  java
02:31:01 PM  1000    394123  262.00  102.00    0.00    0.00  364.00     1  java
02:31:02 PM  1000    394123  260.00  104.00    0.00    0.00  364.00     1  java
02:31:03 PM  1000    394123  256.00  109.00    0.00    0.00  365.00     1  java
02:31:04 PM  1000    394123  255.00  109.00    0.00    0.00  364.00     1  java
02:31:05 PM  1000    394123  261.00  105.00    0.00    0.00  366.00     1  java
02:31:06 PM  1000    394123  262.00  102.00    0.00    0.00  364.00     1  java
02:31:07 PM  1000    394123  260.00  103.00    0.00    0.00  363.00     1  java
02:31:08 PM  1000    394123  259.00  108.00    0.00    0.00  367.00     1  java
02:31:09 PM  1000    394123  261.00  105.00    0.00    0.00  366.00     1  java
02:31:10 PM  1000    394123  262.00  102.00    0.00    0.00  364.00     1  java
02:31:11 PM  1000    394123  248.00   96.00    0.00    0.00  344.00     1  java
02:31:12 PM  1000    394123  264.00  102.00    0.00    0.00  366.00     1  java
02:31:13 PM  1000    394123  262.00  104.00    0.00    0.00  366.00     1  java
02:31:14 PM  1000    394123  261.00  103.00    0.00    0.00  364.00     1  java
02:31:15 PM  1000    394123  262.00  102.00    0.00    0.00  364.00     1  java
02:31:16 PM  1000    394123  265.00  100.00    0.00    0.00  365.00     1  java
02:31:17 PM  1000    394123  265.00  102.00    0.00    0.00  367.00     1  java
02:31:18 PM  1000    394123  248.00   99.00    0.00    0.00  347.00     1  java
02:31:19 PM  1000    394123  254.00  106.00    0.00    0.00  360.00     1  java
02:31:20 PM  1000    394123  258.00  107.00    0.00    0.00  365.00     1  java
02:31:21 PM  1000    394123  259.00  105.00    0.00    0.00  364.00     1  java
02:31:22 PM  1000    394123  262.00  106.00    0.00    0.00  368.00     1  java
02:31:23 PM  1000    394123  264.00  103.00    0.00    0.00  367.00     1  java
02:31:24 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:31:25 PM  1000    394123  261.00  103.00    0.00    0.00  364.00     1  java
02:31:26 PM  1000    394123  258.00  107.00    0.00    0.00  365.00     1  java
02:31:27 PM  1000    394123  261.00  103.00    0.00    0.00  364.00     1  java
02:31:28 PM  1000    394123  258.00  106.00    0.00    0.00  364.00     1  java
02:31:29 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:31:30 PM  1000    394123  258.00  106.00    0.00    0.00  364.00     1  java
02:31:31 PM  1000    394123  258.00  107.00    0.00    0.00  365.00     1  java
02:31:32 PM  1000    394123  264.00  102.00    0.00    0.00  366.00     1  java
02:31:33 PM  1000    394123  258.00  105.00    0.00    0.00  363.00     1  java
02:31:34 PM  1000    394123  262.00  103.00    0.00    0.00  365.00     1  java
02:31:35 PM  1000    394123  260.00  105.00    0.00    0.00  365.00     1  java
02:31:36 PM  1000    394123  261.00  104.00    0.00    0.00  365.00     1  java
02:31:37 PM  1000    394123  259.00  105.00    0.00    0.00  364.00     1  java
02:31:38 PM  1000    394123  262.00  102.00    0.00    0.00  364.00     1  java
02:31:39 PM  1000    394123  260.00  105.00    0.00    0.00  365.00     1  java
02:31:40 PM  1000    394123  261.00  104.00    0.00    0.00  365.00     1  java
02:31:41 PM  1000    394123  265.00  101.00    0.00    0.00  366.00     1  java
02:31:42 PM  1000    394123  261.00  103.00    0.00    0.00  364.00     1  java
02:31:43 PM  1000    394123  262.00  104.00    0.00    0.00  366.00     1  java
02:31:44 PM  1000    394123  261.00  104.00    0.00    0.00  365.00     1  java
02:31:45 PM  1000    394123  259.00  104.00    0.00    0.00  363.00     1  java
02:31:46 PM  1000    394123  263.00  103.00    0.00    0.00  366.00     1  java
02:31:47 PM  1000    394123  263.00  102.00    0.00    0.00  365.00     1  java
02:31:48 PM  1000    394123  257.00  108.00    0.00    0.00  365.00     1  java
02:31:49 PM  1000    394123  261.00  104.00    0.00    0.00  365.00     1  java
02:31:50 PM  1000    394123  264.00  102.00    0.00    0.00  366.00     1  java
02:31:51 PM  1000    394123  258.00  106.00    0.00    0.00  364.00     1  java
02:31:52 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:31:53 PM  1000    394123  263.00  101.00    0.00    0.00  364.00     1  java
02:31:54 PM  1000    394123  265.00  100.00    0.00    0.00  365.00     1  java
02:31:55 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:31:56 PM  1000    394123  257.00  109.00    0.00    0.00  366.00     1  java
02:31:57 PM  1000    394123  264.00  102.00    0.00    0.00  366.00     1  java
02:31:58 PM  1000    394123  261.00  103.00    0.00    0.00  364.00     1  java
02:31:59 PM  1000    394123  266.00   99.00    0.00    0.00  365.00     1  java
02:32:00 PM  1000    394123  265.00  100.00    0.00    0.00  365.00     1  java
02:32:01 PM  1000    394123  262.00  104.00    0.00    0.00  366.00     1  java
02:32:02 PM  1000    394123  265.00  100.00    0.00    0.00  365.00     1  java
02:32:03 PM  1000    394123   17.00    7.00    0.00    0.00   24.00     1  java
02:32:04 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:05 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:06 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:07 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:08 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:09 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:10 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:11 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:12 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:13 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:14 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:15 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:16 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:17 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:18 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:19 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:20 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:21 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:22 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:23 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:24 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:25 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:26 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:27 PM  1000    394123    1.00    0.00    0.00    0.00    1.00     1  java
02:32:28 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:29 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:30 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:31 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:32 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:33 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:34 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:35 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:36 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:37 PM  1000    394123    0.00    0.00    0.00    0.00    0.00     1  java
02:32:38 PM  1000    394123  284.00   65.00    0.00    0.00  349.00     1  java
02:32:39 PM  1000    394123  268.00   94.00    0.00    0.00  362.00     1  java
02:32:40 PM  1000    394123  259.00  106.00    0.00    0.00  365.00     1  java
02:32:41 PM  1000    394123  263.00  103.00    0.00    0.00  366.00     1  java
02:32:42 PM  1000    394123  264.00  101.00    0.00    0.00  365.00     1  java
02:32:43 PM  1000    394123  261.00  105.00    0.00    0.00  366.00     1  java
02:32:44 PM  1000    394123  263.00  100.00    0.00    0.00  363.00     1  java
02:32:45 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:32:46 PM  1000    394123  264.00  101.00    0.00    0.00  365.00     1  java
02:32:47 PM  1000    394123  264.00  103.00    0.00    0.00  367.00     1  java
02:32:48 PM  1000    394123  269.00   97.00    0.00    0.00  366.00     1  java
02:32:49 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
02:32:50 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:32:51 PM  1000    394123  262.00  103.00    0.00    0.00  365.00     1  java
02:32:52 PM  1000    394123  260.00  107.00    0.00    0.00  367.00     1  java
02:32:53 PM  1000    394123  267.00   98.00    0.00    0.00  365.00     1  java
02:32:54 PM  1000    394123  258.00  106.00    0.00    0.00  364.00     1  java
02:32:55 PM  1000    394123  259.00  104.00    0.00    0.00  363.00     1  java
02:32:56 PM  1000    394123  262.00  103.00    0.00    0.00  365.00     1  java
02:32:57 PM  1000    394123  267.00   98.00    0.00    0.00  365.00     1  java
02:32:58 PM  1000    394123  264.00  101.00    0.00    0.00  365.00     1  java
02:32:59 PM  1000    394123  267.00   99.00    0.00    0.00  366.00     1  java
02:33:00 PM  1000    394123  259.00  107.00    0.00    0.00  366.00     1  java
02:33:01 PM  1000    394123  264.00  102.00    0.00    0.00  366.00     1  java
02:33:02 PM  1000    394123  261.00  106.00    0.00    0.00  367.00     1  java
02:33:03 PM  1000    394123  263.00  103.00    0.00    0.00  366.00     1  java
02:33:04 PM  1000    394123  263.00  103.00    0.00    0.00  366.00     1  java
02:33:05 PM  1000    394123  260.00  106.00    0.00    0.00  366.00     1  java
