procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 391492480      0 325120    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 391447648      0 370380    0    0 45684     0 4032 3849  0  0 99  0  0
 1  0      0 391434176      0 370440    0    0    52   992 7188 4203  0  1 99  0  0
 3  0      0 391380736      0 372472    0    0  2008     0 6692 4810  2  0 98  0  0
 1  1      0 391384544      0 388420    0    0 18008    20 5181 6933  3  0 96  0  0
 1  0      0 391312800      0 399472    0    0 16520    32 4530 6017  2  0 97  0  0
 0  0      0 391292384      0 401344    0    0  1840     4 1389 1280  1  0 99  0  0
18  0      0 391214688      0 403184    0    0  2276   620 5558 11070  3  0 97  0  0
32  0      0 391145440      0 404428    0    0   824     4 8270 16020  6  1 93  0  0
13  0      0 391120256      0 404836    0    0     0     0 7276 19156  6  1 93  0  0
29  0      0 391084000      0 404852    0    0     8     4 7907 20660  7  1 92  0  0
30  0      0 391048896      0 404876    0    0    20    44 8132 21940  7  1 92  0  0
25  0      0 391008096      0 404940    0    0    60     4 7735 24347  6  1 93  0  0
24  0      0 390963008      0 404948    0    0     0    12 8383 27632  7  1 92  0  0
21  0      0 390915104      0 404952    0    0     0     0 8496 30440  6  1 93  0  0
27  0      0 390914400      0 404960    0    0     0     0 8641 33650  6  1 93  0  0
34  0      0 390902304      0 404980    0    0    12     4 9408 38233  6  1 93  0  0
15  0      0 390900800      0 404984    0    0     0    40 10580 43411  6  1 93  0  0
18  0      0 390892224      0 404996    0    0     0     4 11717 49213  6  1 93  0  0
33  0      0 390890720      0 405000    0    0     0     0 13662 56749  6  2 93  0  0
21  0      0 390888512      0 405084    0    0     0   196 17171 71737  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 390882528      0 405156    0    0     0     0 20811 87124  5  3 92  0  0
27  0      0 390881568      0 405164    0    0     0     4 23664 101457  5  3 92  0  0
12  0      0 390874816      0 405168    0    0     0    40 24008 99572  5  3 92  0  0
32  0      0 390874560      0 405176    0    0     0     4 24996 102464  5  3 92  0  0
16  0      0 390874112      0 405184    0    0     0     0 24971 109477  5  4 92  0  0
11  0      0 390870176      0 405192    0    0     0     4 25204 110060  5  3 92  0  0
22  0      0 390856384      0 405200    0    0     0     0 23604 105885  5  3 92  0  0
34  0      0 390853312      0 405204    0    0    16    88 25523 111813  5  3 92  0  0
16  0      0 390849088      0 405212    0    0     0   184 26120 115305  5  4 92  0  0
14  0      0 390844928      0 405200    0    0     0     8 25374 112220  5  3 92  0  0
25  0      0 390844864      0 405276    0    0     0   288 25954 114919  5  4 92  0  0
20  0      0 390839648      0 405284    0    0     0     0 23716 116926  5  3 92  0  0
26  0      0 390837952      0 405288    0    0     0     4 25153 126275  5  4 92  0  0
12  0      0 390835776      0 405300    0    0     0     4 24877 121653  5  3 92  0  0
24  0      0 390827264      0 405304    0    0     0    40 24363 125987  5  3 92  0  0
17  0      0 390825568      0 405312    0    0     0     4 26334 127544  5  4 92  0  0
14  0      0 390820832      0 405316    0    0     0     8 25860 123833  5  3 92  0  0
18  0      0 390803808      0 405324    0    0    44   304 27102 132467  5  4 91  0  0
19  0      0 390801728      0 405328    0    0     0     0 26887 138495  4  4 92  0  0
25  0      0 390802720      0 405336    0    0     0     4 26621 140669  4  4 91  0  0
25  0      0 390804672      0 405412    0    0     0    44 25863 137766  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 390803296      0 405416    0    0     0     8 30769 153047  4  4 91  0  0
35  0      0 390802208      0 405432    0    0     0     0 30348 163622  4  5 91  0  0
23  0      0 390799776      0 405436    0    0     0     8 29308 164779  4  5 91  0  0
18  0      0 390797312      0 405444    0    0     0     0 30352 173308  4  5 91  0  0
32  0      0 390797920      0 405448    0    0     0     4 29799 172032  4  5 91  0  0
21  0      0 390793696      0 405456    0    0     0    40 31681 175333  4  5 91  0  0
22  0      0 390791744      0 405468    0    0     0     8 29538 167476  4  5 91  0  0
34  0      0 390788928      0 405472    0    0     0     0 28571 171867  4  5 91  0  0
24  0      0 390785664      0 405480    0    0     0     4 29163 174334  4  5 91  0  0
37  0      0 390782400      0 408112    0    0     4     0 30946 177856  4  6 90  0  0
15  0      0 390782880      0 408120    0    0     0     8 30495 174912  4  5 91  0  0
19  0      0 390780416      0 408124    0    0     0    40 28365 172473  4  5 91  0  0
31  0      0 390777216      0 408132    0    0     0     4 31054 179512  4  6 91  0  0
35  0      0 390775232      0 408140    0    0     0     8 32428 185857  4  6 91  0  0
46  0      0 390772928      0 408144    0    0     0     0 34415 190160  3  6 90  0  0
27  0      0 390769152      0 408152    0    0     0     0 34200 188972  4  6 90  0  0
38  0      0 390771616      0 408156    0    0     0   396 36092 190265  3  6 90  0  0
34  0      0 390771744      0 408168    0    0     0   332 34224 186324  3  6 90  0  0
40  0      0 390771680      0 408172    0    0     0     4 33804 186557  3  6 90  0  0
52  0      0 390768256      0 408248    0    0     0     0 35417 190377  3  6 90  0  0
38  0      0 390766624      0 408252    0    0     0     8 34895 188680  3  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  0      0 390764640      0 408260    0    0     0     0 35038 189531  3  6 90  0  0
35  0      0 390761792      0 408268    0    0     0     4 35389 189649  3  6 90  0  0
36  0      0 390759520      0 408272    0    0     0    40 34794 189604  3  6 90  0  0
13  0      0 390757408      0 408280    0    0     0     4 34410 187834  3  6 90  0  0
24  0      0 390753696      0 408288    0    0     0     0 35254 190538  3  6 90  0  0
32  0      0 390751744      0 408300    0    0    20     8 35849 191867  3  6 90  0  0
33  0      0 390749056      0 408304    0    0     0    12 35670 190897  3  6 90  0  0
18  0      0 390746112      0 408312    0    0     0     4 35652 190435  3  6 90  0  0
43  0      0 390744128      0 408388    0    0     0    44 34906 188651  4  6 90  0  0
29  0      0 390741920      0 408392    0    0     0   672 34746 189969  3  6 90  0  0
29  0      0 390738688      0 408400    0    0     0     0 35319 189479  4  6 90  0  0
34  0      0 390738272      0 408404    0    0     0     4 35288 187319  3  6 90  0  0
36  0      0 390734592      0 408416    0    0     0     0 34318 186166  3  6 90  0  0
38  0      0 390735744      0 408420    0    0     0     4 34218 185346  3  6 90  0  0
40  0      0 390732608      0 408428    0    0     0    40 35819 191148  3  6 90  0  0
32  0      0 390731264      0 408432    0    0     0     4 35994 190207  3  6 90  0  0
44  0      0 390728672      0 408440    0    0     0     8 35831 190091  3  6 90  0  0
25  0      0 390726272      0 408448    0    0     0     0 35915 190253  3  6 90  0  0
13  0      0 390724928      0 408488    0    0     0     0 36052 191556  4  6 90  0  0
37  0      0 390723008      0 408496    0    0     0     4 35056 188280  3  6 90  0  0
38  0      0 390720288      0 408504    0    0     4    96 35356 188962  3  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0      0 390717472      0 408512    0    0     0     4 36163 191049  3  6 90  0  0
42  0      0 390713760      0 408516    0    0     0     0 36251 190159  3  6 90  0  0
27  0      0 390711424      0 408528    0    0     0     8 35390 189440  3  6 90  0  0
43  0      0 390709376      0 408536    0    0     0     0 35389 190674  3  6 90  0  0
39  0      0 390708064      0 408540    0    0     0   108 36583 190845  3  6 90  0  0
21  0      0 390707904      0 408548    0    0     0    76 36450 191421  3  6 90  0  0
18  0      0 390705792      0 408552    0    0     0     8 36220 191261  3  6 90  0  0
34  0      0 390703104      0 408604    0    0     0     0 36223 192185  3  6 90  0  0
44  0      0 390703232      0 408608    0    0     0     8 35497 189891  3  6 90  0  0
48  0      0 390703104      0 408616    0    0     0     0 34493 190260  3  6 90  0  0
45  0      0 390700832      0 408620    0    0     0     4 34433 191000  3  6 90  0  0
32  0      0 390702240      0 408628    0    0     0    40 35123 189872  3  6 90  0  0
50  0      0 390698624      0 408636    0    0     0     4 35834 191798  3  6 90  0  0
43  0      0 390696704      0 408640    0    0     0     4 35954 191485  3  6 90  0  0
29  0      0 390697184      0 408648    0    0     0     0 36521 191296  3  6 90  0  0
32  0      0 390694720      0 408660    0    0     0    12 36825 191192  3  6 90  0  0
42  0      0 390692224      0 408668    0    0     0     8 36520 191045  3  6 90  0  0
52  0      0 390690976      0 408740    0    0     0    40 36661 190511  3  6 90  0  0
35  0      0 390689888      0 408748    0    0     0     4 36574 191727  3  6 90  0  0
26  0      0 390688000      0 408756    0    0     0     0 36345 190507  3  6 90  0  0
41  0      0 390685696      0 408760    0    0     0     8 36522 190060  3  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 390685504      0 408768    0    0     0     0 37115 191442  3  6 90  0  0
22  0      0 390684448      0 408772    0    0     0     4 36381 191289  3  6 90  0  0
48  0      0 390681408      0 408784    0    0     0    44 36618 190199  3  6 90  0  0
27  0      0 390679456      0 408788    0    0     0     4 36830 191744  3  6 90  0  0
39  0      0 390679040      0 408796    0    0     0     0 35788 188102  3  6 90  0  0
32  0      0 390677088      0 408800    0    0     0     8 36587 192150  3  6 90  0  0
24  0      0 390673536      0 409304    0    0     0     0 36720 191319  3  6 90  0  0
10  0      0 390671264      0 409312    0    0     0     4 35801 191705  3  6 90  0  0
47  0      0 390668448      0 409316    0    0     0   704 36085 191448  3  6 90  0  0
15  0      0 390669120      0 409324    0    0     0     4 36423 191379  3  6 90  0  0
27  0      0 390664800      0 409332    0    0     0     4 36129 191889  3  6 90  0  0
43  0      0 390662240      0 409340    0    0     0     8 35688 191174  3  6 90  0  0
41  0      0 390659456      0 409344    0    0     0     0 35783 190491  3  6 90  0  0
38  0      0 390657280      0 409352    0    0     0    28 36380 192150  3  6 90  0  0
37  0      0 390649152      0 409360    0    0     0    68 35213 185641  3  6 90  0  0
51  0      0 390643584      0 409364    0    0     0    20 36614 190706  4  6 90  0  0
33  0      0 390640544      0 409444    0    0     0     4 37113 191212  3  6 90  0  0
43  0      0 390638720      0 409448    0    0     0     0 36470 191654  3  6 90  0  0
24  0      0 390636384      0 409460    0    0     0     4 35662 190811  3  6 90  0  0
24  0      0 390632960      0 409464    0    0     0     4 35196 188572  3  6 90  0  0
