Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/20/2026 	_x86_64_	(64 CPU)

02:18:49 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:18:50 PM  1000    379777  272.00    4.00    0.00    0.00  276.00     0  java
02:18:51 PM  1000    379777  282.00    8.00    0.00    0.00  290.00     0  java
02:18:52 PM  1000    379777  287.00    4.00    0.00    0.00  291.00     0  java
02:18:53 PM  1000    379777  179.00    9.00    0.00    0.00  188.00     0  java
02:18:54 PM  1000    379777  261.00    3.00    0.00    0.00  264.00     0  java
02:18:55 PM  1000    379777   38.00    0.00    0.00    0.00   38.00     0  java
02:18:56 PM  1000    379777    0.00    0.00    0.00    0.00    0.00     0  java
02:18:57 PM  1000    379777    0.00    0.00    0.00    0.00    0.00     0  java
02:18:58 PM  1000    379777   11.00    0.00    0.00    0.00   11.00     0  java
02:18:59 PM  1000    379777  347.00   18.00    0.00    0.00  365.00     0  java
02:19:00 PM  1000    379777  367.00   25.00    0.00    0.00  392.00     0  java
02:19:01 PM  1000    379777  370.00   22.00    0.00    0.00  392.00     0  java
02:19:02 PM  1000    379777  368.00   24.00    0.00    0.00  392.00     0  java
02:19:03 PM  1000    379777  370.00   23.00    0.00    0.00  393.00     0  java
02:19:04 PM  1000    379777  373.00   21.00    0.00    0.00  394.00     0  java
02:19:05 PM  1000    379777  368.00   24.00    0.00    0.00  392.00     0  java
02:19:06 PM  1000    379777  366.00   26.00    0.00    0.00  392.00     0  java
02:19:07 PM  1000    379777  363.00   30.00    0.00    0.00  393.00     0  java
02:19:08 PM  1000    379777  357.00   35.00    0.00    0.00  392.00     0  java
02:19:09 PM  1000    379777  358.00   33.00    0.00    0.00  391.00     0  java
02:19:10 PM  1000    379777  357.00   36.00    0.00    0.00  393.00     0  java
02:19:11 PM  1000    379777  354.00   37.00    0.00    0.00  391.00     0  java
02:19:12 PM  1000    379777  350.00   42.00    0.00    0.00  392.00     0  java
02:19:13 PM  1000    379777  353.00   37.00    0.00    0.00  390.00     0  java
02:19:14 PM  1000    379777  351.00   40.00    0.00    0.00  391.00     0  java
02:19:15 PM  1000    379777  350.00   41.00    0.00    0.00  391.00     0  java
