Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/20/2026 	_x86_64_	(64 CPU)

01:30:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:36 PM  1000    346158  271.00    5.00    0.00    0.00  276.00     0  java
01:30:37 PM  1000    346158  267.00    6.00    0.00    0.00  273.00     0  java
01:30:38 PM  1000    346158  156.00    9.00    0.00    0.00  165.00     0  java
01:30:39 PM  1000    346158  291.00    2.00    0.00    0.00  293.00     0  java
01:30:40 PM  1000    346158   64.00    0.00    0.00    0.00   64.00     0  java
01:30:41 PM  1000    346158    0.00    0.00    0.00    0.00    0.00     0  java
01:30:42 PM  1000    346158    0.00    0.00    0.00    0.00    0.00     0  java
01:30:43 PM  1000    346158    0.00    0.00    0.00    0.00    0.00     0  java
01:30:44 PM  1000    346158  303.00   19.00    0.00    0.00  322.00     0  java
01:30:45 PM  1000    346158  371.00   22.00    0.00    0.00  393.00     0  java
01:30:46 PM  1000    346158  370.00   23.00    0.00    0.00  393.00     0  java
01:30:47 PM  1000    346158  377.00   16.00    0.00    0.00  393.00     0  java
01:30:48 PM  1000    346158  373.00   21.00    0.00    0.00  394.00     0  java
01:30:49 PM  1000    346158  371.00   22.00    0.00    0.00  393.00     0  java
01:30:50 PM  1000    346158  369.00   23.00    0.00    0.00  392.00     0  java
01:30:51 PM  1000    346158  367.00   25.00    0.00    0.00  392.00     0  java
01:30:52 PM  1000    346158  366.00   27.00    0.00    0.00  393.00     0  java
01:30:53 PM  1000    346158  367.00   26.00    0.00    0.00  393.00     0  java
01:30:54 PM  1000    346158  364.00   27.00    0.00    0.00  391.00     0  java
01:30:55 PM  1000    346158  365.00   28.00    0.00    0.00  393.00     0  java
01:30:56 PM  1000    346158  357.00   35.00    0.00    0.00  392.00     0  java
01:30:57 PM  1000    346158  355.00   36.00    0.00    0.00  391.00     0  java
01:30:58 PM  1000    346158  358.00   33.00    0.00    0.00  391.00     0  java
01:30:59 PM  1000    346158  352.00   39.00    0.00    0.00  391.00     0  java
01:31:00 PM  1000    346158  356.00   33.00    0.00    0.00  389.00     0  java
01:31:01 PM  1000    346158  350.00   41.00    0.00    0.00  391.00     0  java
01:31:02 PM  1000    346158  344.00   46.00    0.00    0.00  390.00     0  java
01:31:03 PM  1000    346158  349.00   41.00    0.00    0.00  390.00     0  java
01:31:04 PM  1000    346158  348.00   41.00    0.00    0.00  389.00     0  java
01:31:05 PM  1000    346158  348.00   42.00    0.00    0.00  390.00     0  java
01:31:06 PM  1000    346158  341.00   48.00    0.00    0.00  389.00     0  java
01:31:07 PM  1000    346158  342.00   46.00    0.00    0.00  388.00     0  java
01:31:08 PM  1000    346158  336.00   54.00    0.00    0.00  390.00     0  java
01:31:09 PM  1000    346158  338.00   50.00    0.00    0.00  388.00     0  java
