Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/20/2026 	_x86_64_	(64 CPU)

12:28:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:28:19 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:20 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:21 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:22 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:23 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:24 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:25 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:26 PM  1000    290762    0.00    0.00    0.00    0.00    0.00     3  quarkus3-runner
12:28:27 PM  1000    290762  139.00   86.00    0.00    0.00  225.00     3  quarkus3-runner
12:28:28 PM  1000    290762  236.00  133.00    0.00    0.00  369.00     3  quarkus3-runner
12:28:29 PM  1000    290762  237.00  136.00    0.00    0.00  373.00     3  quarkus3-runner
12:28:30 PM  1000    290762  247.00  131.00    0.00    0.00  378.00     3  quarkus3-runner
12:28:31 PM  1000    290762  243.00  133.00    0.00    0.00  376.00     3  quarkus3-runner
12:28:32 PM  1000    290762  241.00  128.00    0.00    0.00  369.00     3  quarkus3-runner
12:28:33 PM  1000    290762  242.00  128.00    0.00    0.00  370.00     3  quarkus3-runner
12:28:34 PM  1000    290762  242.00  135.00    0.00    0.00  377.00     3  quarkus3-runner
12:28:35 PM  1000    290762  236.00  131.00    0.00    0.00  367.00     3  quarkus3-runner
12:28:36 PM  1000    290762  239.00  136.00    0.00    0.00  375.00     3  quarkus3-runner
12:28:37 PM  1000    290762  241.00  133.00    0.00    0.00  374.00     3  quarkus3-runner
12:28:38 PM  1000    290762  241.00  125.00    0.00    0.00  366.00     3  quarkus3-runner
12:28:39 PM  1000    290762  242.00  132.00    0.00    0.00  374.00     3  quarkus3-runner
12:28:40 PM  1000    290762  237.00  130.00    0.00    0.00  367.00     3  quarkus3-runner
12:28:41 PM  1000    290762  237.00  131.00    0.00    0.00  368.00     3  quarkus3-runner
12:28:42 PM  1000    290762  235.00  133.00    0.00    0.00  368.00     3  quarkus3-runner
12:28:43 PM  1000    290762  239.00  127.00    0.00    0.00  366.00     3  quarkus3-runner
12:28:44 PM  1000    290762  236.00  128.00    0.00    0.00  364.00     3  quarkus3-runner
12:28:45 PM  1000    290762  236.00  128.00    0.00    0.00  364.00     3  quarkus3-runner
12:28:46 PM  1000    290762  238.00  131.00    0.00    0.00  369.00     3  quarkus3-runner
12:28:47 PM  1000    290762  235.00  128.00    0.00    0.00  363.00     3  quarkus3-runner
12:28:48 PM  1000    290762  233.00  131.00    0.00    0.00  364.00     3  quarkus3-runner
12:28:49 PM  1000    290762  229.00  134.00    0.00    0.00  363.00     3  quarkus3-runner
12:28:50 PM  1000    290762  241.00  128.00    0.00    0.00  369.00     3  quarkus3-runner
12:28:51 PM  1000    290762  229.00  132.00    0.00    0.00  361.00     3  quarkus3-runner
12:28:52 PM  1000    290762  242.00  123.00    0.00    0.00  365.00     3  quarkus3-runner
