procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 391038880      0 324796    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 390981760      0 370840    0    0 46480     0 3115 3724  0  0 99  0  0
 1  0      0 390968704      0 370904    0    0    84  1096 7145 4462  0  1 99  0  0
 3  0      0 390963104      0 372784    0    0  2056    12 6743 4861  2  0 98  0  0
 3  0      0 391028960      0 389072    0    0 17960     8 5186 6950  3  0 96  0  0
 1  0      0 390975424      0 399624    0    0 16388    32 4446 6019  2  0 97  0  0
 0  0      0 390957760      0 401732    0    0  1664     4 1473 1145  1  0 99  0  0
40  0      0 390881152      0 404072    0    0  2260   884 6036 12064  3  0 97  0  0
31  0      0 390774784      0 405128    0    0   956     0 10301 18902  6  1 93  0  0
32  0      0 390740608      0 405368    0    0     0     4 6865 19361  6  1 93  0  0
21  0      0 390708928      0 405384    0    0     8     4 7722 22008  7  1 93  0  0
24  0      0 390669728      0 407972    0    0    24    44 8418 24423  7  1 92  0  0
19  0      0 390624128      0 408036    0    0    60     4 8064 27817  6  1 93  0  0
25  0      0 390579520      0 408044    0    0     0     4 8692 29849  7  1 93  0  0
26  0      0 390576864      0 408048    0    0     0   504 9227 35144  6  1 93  0  0
13  0      0 390562784      0 408056    0    0    12    80 9311 37726  6  1 93  0  0
13  0      0 390559008      0 408064    0    0     0     4 10114 42103  6  1 93  0  0
17  0      0 390546368      0 408068    0    0     0    40 11435 46941  6  1 93  0  0
27  0      0 390545600      0 408080    0    0     0     4 13219 53956  6  2 93  0  0
35  0      0 390543360      0 408084    0    0    16     0 15942 63544  5  2 93  0  0
39  0      0 390538592      0 408104    0    0     0     8 18956 74557  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 390537856      0 408176    0    0     0     0 20789 86119  5  3 92  0  0
33  0      0 390534400      0 408184    0    0     0     4 23916 98782  5  3 92  0  0
35  0      0 390526272      0 408188    0    0     0    72 23798 99727  5  3 92  0  0
15  0      0 390522848      0 408196    0    0     0     4 23814 100271  5  3 92  0  0
35  0      0 390521728      0 408204    0    0     0   192 25775 109631  5  3 92  0  0
28  0      0 390508288      0 408212    0    0     0     0 25708 111337  5  4 92  0  0
20  0      0 390496704      0 408220    0    0     4    12 26571 113533  5  4 92  0  0
13  0      0 390483968      0 408224    0    0     0    28 27353 113507  5  4 92  0  0
20  0      0 390482688      0 408232    0    0     0    44 28110 113650  5  3 92  0  0
20  0      0 390481888      0 408236    0    0     0     4 27382 112780  5  3 92  0  0
16  0      0 390479520      0 408316    0    0     0     0 26336 113775  5  4 92  0  0
30  0      0 390476832      0 408324    0    0     0   684 29294 119928  5  4 92  0  0
26  0      0 390475648      0 408328    0    0     0    20 28193 117796  5  4 92  0  0
26  0      0 390475360      0 408276    0    0     0     4 28610 120182  5  4 92  0  0
20  0      0 390474368      0 408280    0    0     0    40 28236 121995  5  4 92  0  0
16  0      0 390472832      0 408288    0    0     0     4 31220 126243  4  4 91  0  0
29  0      0 390468864      0 408260    0    0     0     0 30156 126490  4  4 92  0  0
23  0      0 390453952      0 408268    0    0     0    40 31334 133965  4  4 92  0  0
13  0      0 390451872      0 408272    0    0     0     0 33236 138240  4  4 91  0  0
17  0      0 390452448      0 408280    0    0     0     4 33905 143759  4  5 91  0  0
13  0      0 390450528      0 408356    0    0     0    44 32891 143074  4  5 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 390448288      0 408360    0    0     4    60 35490 152128  4  5 91  0  0
23  0      0 390446880      0 408376    0    0     0    20 33388 153622  4  5 91  0  0
37  0      0 390448480      0 408316    0    0     0    20 34769 154959  4  5 91  0  0
20  0      0 390446464      0 408324    0    0     0   540 36122 160608  4  5 91  0  0
35  0      0 390445504      0 408328    0    0     0     4 37187 162734  4  5 91  0  0
17  0      0 390445216      0 408336    0    0     0    40 39323 170648  4  6 91  0  0
16  0      0 390442016      0 408348    0    0     0    32 38233 170261  4  6 91  0  0
18  0      0 390441216      0 408352    0    0     0     4 39910 175212  4  6 90  0  0
23  0      0 390440000      0 408360    0    0     0     4 38326 167323  4  6 91  0  0
22  0      0 390437664      0 408436    0    0     0     0 35240 157925  4  5 91  0  0
32  0      0 390434336      0 408444    0    0     0     8 39519 171755  4  6 91  0  0
30  0      0 390432896      0 408448    0    0     0    40 38718 170730  4  6 91  0  0
27  0      0 390430816      0 408456    0    0     0    24 35634 179352  4  6 91  0  0
35  0      0 390429984      0 408464    0    0     0     0 32723 176080  4  5 91  0  0
28  0      0 390432992      0 408468    0    0     0     8 34552 186519  4  6 90  0  0
23  0      0 390433312      0 408476    0    0     0     0 34438 184876  4  6 90  0  0
38  0      0 390435360      0 408480    0    0     0     4 34711 188376  3  6 90  0  0
24  0      0 390434144      0 408492    0    0     0    68 34745 188703  3  6 90  0  0
34  0      0 390431616      0 408496    0    0     0     4 34402 188318  3  6 90  0  0
48  0      0 390430720      0 408576    0    0     0     0 35670 189221  4  6 90  0  0
34  0      0 390428992      0 408580    0    0     0     8 35645 189355  3  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
