"Value","Percentile","TotalCount","1/(1-Percentile)"
1.44,0.000000000000,2,1.00
6.75,0.100000000000,6476,1.11
10.49,0.200000000000,12896,1.25
14.35,0.300000000000,19318,1.43
19.14,0.400000000000,25834,1.67
25.03,0.500000000000,32293,2.00
28.44,0.550000000000,35511,2.22
32.11,0.600000000000,38741,2.50
36.18,0.650000000000,41939,2.86
41.68,0.700000000000,45170,3.33
49.55,0.750000000000,48315,4.00
55.31,0.775000000000,49899,4.44
63.18,0.800000000000,51521,5.00
73.92,0.825000000000,53128,5.71
85.46,0.850000000000,54733,6.67
101.19,0.875000000000,56373,8.00
111.15,0.887500000000,57159,8.89
122.16,0.900000000000,57946,10.00
136.31,0.912500000000,58773,11.43
149.95,0.925000000000,59564,13.33
163.58,0.937500000000,60380,16.00
171.97,0.943750000000,60781,17.78
180.36,0.950000000000,61184,20.00
190.84,0.956250000000,61587,22.86
203.42,0.962500000000,61993,26.67
217.06,0.968750000000,62377,32.00
225.44,0.971875000000,62601,35.56
232.78,0.975000000000,62774,40.00
242.22,0.978125000000,62982,45.71
252.71,0.981250000000,63173,53.33
264.24,0.984375000000,63388,64.00
272.63,0.985937500000,63494,71.11
278.92,0.987500000000,63594,80.00
287.31,0.989062500000,63691,91.43
295.70,0.990625000000,63791,106.67
306.18,0.992187500000,63889,128.00
312.48,0.992968750000,63933,142.22
318.77,0.993750000000,63979,160.00
329.25,0.994531250000,64035,182.86
337.64,0.995312500000,64081,213.33
350.22,0.996093750000,64134,256.00
354.42,0.996484375000,64155,284.44
358.61,0.996875000000,64179,320.00
369.10,0.997265625000,64210,365.71
375.39,0.997656250000,64230,426.67
387.97,0.998046875000,64256,512.00
392.17,0.998242187500,64267,568.89
398.46,0.998437500000,64284,640.00
404.75,0.998632812500,64292,731.43
413.14,0.998828125000,64307,853.33
425.72,0.999023437500,64318,1024.00
429.92,0.999121093750,64324,1137.78
436.21,0.999218750000,64331,1280.00
440.40,0.999316406250,64337,1462.86
448.79,0.999414062500,64343,1706.67
461.37,0.999511718750,64349,2048.00
463.47,0.999560546875,64352,2275.56
478.15,0.999609375000,64355,2560.00
486.54,0.999658203125,64358,2925.71
499.12,0.999707031250,64362,3413.33
505.41,0.999755859375,64365,4096.00
507.51,0.999780273438,64366,4551.11
513.80,0.999804687500,64368,5120.00
518.00,0.999829101563,64370,5851.43
530.58,0.999853515625,64371,6826.67
545.26,0.999877929688,64373,8192.00
545.26,0.999890136719,64373,9102.22
549.45,0.999902343750,64374,10240.00
566.23,0.999914550781,64376,11702.86
566.23,0.999926757813,64376,13653.33
578.81,0.999938964844,64377,16384.00
578.81,0.999945068359,64377,18204.44
578.81,0.999951171875,64377,20480.00
603.98,0.999957275391,64378,23405.71
603.98,0.999963378906,64378,27306.67
687.87,0.999969482422,64379,32768.00
687.87,0.999972534180,64379,36408.89
687.87,0.999975585938,64379,40960.00
687.87,0.999978637695,64379,46811.43
687.87,0.999981689453,64379,54613.33
692.06,0.999984741211,64380,65536.00
692.06,1.000000000000,64380,Infinity
