procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   3976 390773856      0 976100    0    0     2     2    0    0  0  0 100  0  0
 5  0   3976 390733568      0 985212    0    0  6512     0 12931 8701  5  1 94  0  0
 4  0   3976 390659904      0 1004720    0    0  5512 50176 13767 8195  5  1 93  0  0
 2  0   3976 390611968      0 1018712    0    0 14384  1084 7627 6220  4  0 95  0  0
 1  0   3976 390540512      0 1024348    0    0  5208    24 5761 6939  3  0 97  0  0
 3  0   3976 390505088      0 1027280    0    0  2576    32 4562 3555  4  0 95  0  0
 5  0   3976 390401184      0 1033528    0    0  6268    32 9583 8278  6  0 93  0  0
 2  1   3976 390370464      0 1054940    0    0 23820  6816 10933 10474  4  1 95  0  0
 2  0   3976 390276352      0 1064476    0    0  9068 43956 4599 5838  3  0 97  0  0
 0  0   3976 390215360      0 1067124    0    0  2452     0 3001 3208  2  0 98  0  0
15  0   3976 390153216      0 1068400    0    0  1616    48 3890 10919  3  0 96  0  0
46  0   3976 390126496      0 1070032    0    0   720    44 7056 10689  7  0 93  0  0
85  0   3976 390117632      0 1070076    0    0     0   580 7470 9758  7  0 93  0  0
101  0   3976 390106080      0 1073520    0    0  3356    52 7502 11438  7  0 93  0  0
46  0   3976 390068224      0 1073788    0    0   128    16 7458 35446  7  0 92  0  0
86  0   3976 390063520      0 1074576    0    0   736     0 7436 12972  7  0 92  0  0
92  0   3976 390060480      0 1074628    0    0     0   184 7377 23483  7  1 93  0  0
94  0   3976 390046976      0 1074792    0    0    16   376 8085 14350  7  0 93  0  0
61  0   3976 390034752      0 1074832    0    0     0    52 7679 13348  6  1 93  0  0
75  0   3976 390029376      0 1077828    0    0    20    64 8466 14292  7  1 93  0  0
74  0   3976 389948384      0 1079140    0    0   868     0 8585 15204  7  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
75  0   3976 389885152      0 1079676    0    0   128     8 8521 15522  6  1 93  0  0
73  0   3976 389866144      0 1080896    0    0   892     0 8952 17072  6  1 93  0  0
37  0   3976 389865152      0 1081500    0    0   212    40 8714 25054  6  1 93  0  0
70  0   3976 389862336      0 1081676    0    0     0   108 8697 17145  6  1 93  0  0
72  0   3976 389861696      0 1081948    0    0   236    16 9055 17608  6  1 93  0  0
48  0   3976 389841824      0 1082660    0    0    16     0 10201 18315  7  1 93  0  0
74  0   3976 389841600      0 1082840    0    0     0     0 9300 18414  6  1 93  0  0
58  0   3976 389841216      0 1083140    0    0   104    60 8956 50723  6  1 93  0  0
14  0   3976 389842912      0 1083368    0    0     4   744 9181 54038  6  1 93  0  0
79  0   3976 389853632      0 1083616    0    0    16    12 9435 66045  6  1 93  0  0
58  0   3976 389860800      0 1083780    0    0     0    96 9402 20867  6  1 93  0  0
73  0   3976 389853568      0 1084796    0    0   556    24 9851 45426  6  1 93  0  0
69  0   3976 389799744      0 1085972    0    0    16    36 10205 22479  6  1 93  0  0
72  0   3976 389799520      0 1086756    0    0    64     8 9898 23021  6  1 93  0  0
21  0   3976 389807072      0 1086928    0    0     0    40 11320 23273  6  1 93  0  0
69  0   3976 389807872      0 1087096    0    0     0    56 9506 23841  6  1 93  0  0
79  0   3976 389768224      0 1088612    0    0   532    24 11072 43963  7  1 92  0  0
14  0   3976 389768736      0 1088860    0    0     0    32 10200 23139  6  1 93  0  0
58  0   3976 389767104      0 1089084    0    0    60   340 10029 23584  6  1 93  0  0
66  0   3976 389757856      0 1089256    0    0     0     8 9593 29691  6  1 93  0  0
59  0   3976 389720544      0 1089824    0    0    48     0 10951 38850  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
56  0   3976 389718208      0 1090320    0    0     0     4 10220 42458  6  1 93  0  0
63  0   3976 389714432      0 1091532    0    0     0    28 9634 32281  6  1 93  0  0
75  0   3976 389710080      0 1091700    0    0     0   124 9722 35653  6  1 93  0  0
66  0   3976 389707776      0 1092060    0    0   112     8 9665 31753  6  1 93  0  0
62  0   3976 389681152      0 1092528    0    0     0   296 9958 80707  6  1 93  0  0
75  0   3976 389678912      0 1093368    0    0    16   744 10204 29937  6  1 93  0  0
54  0   3976 389670144      0 1094108    0    0   304   824 11002 49304  6  1 93  0  0
75  0   3976 389673888      0 1094272    0    0     0    24 10130 65337  6  1 93  0  0
 6  0   3976 389677248      0 1094524    0    0     4    56 9568 26694  6  1 93  0  0
60  0   3976 389781504      0 1094684    0    0     0     0 9768 27075  6  1 93  0  0
58  0   3976 389784512      0 1094952    0    0    36     8 10798 29135  6  1 93  0  0
61  0   3976 389801632      0 1096364    0    0    48     4 10126 28804  6  1 93  0  0
63  0   3976 389802624      0 1096640    0    0   112  1388 9794 28714  6  1 93  0  0
58  0   3976 389776000      0 1097572    0    0   436     0 10997 29835  7  1 92  0  0
95  0   3976 389695136      0 1098484    0    0    96    12 10088 49947  6  1 92  0  0
68  0   3976 389693184      0 1099140    0    0   108    12 10242 30628  6  1 93  0  0
80  0   3976 389688320      0 1099856    0    0   144     0 10198 33522  6  1 93  0  0
66  0   3976 389682624      0 1100488    0    0     0   992 10360 32323  6  1 93  0  0
61  0   3976 389681792      0 1100736    0    0     0     4 10002 32976  6  1 93  0  0
59  0   3976 389690944      0 1100988    0    0     0    24 10242 33816  6  1 93  0  0
71  0   3976 389704320      0 1101564    0    0     0   248 10213 34499  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
65  0   3976 389672096      0 1103648    0    0    84     4 10312 36020  7  1 92  0  0
70  0   3976 389671872      0 1103980    0    0    68  2280 10357 37361  6  1 93  0  0
65  0   3976 389663840      0 1104228    0    0    20     0 10679 38847  6  1 93  0  0
61  0   3976 389614080      0 1104884    0    0     0   204 11162 40360  6  1 92  0  0
62  0   3976 389606464      0 1105616    0    0   104    16 11854 41593  6  1 92  0  0
62  0   3976 389608768      0 1105860    0    0     0   260 10944 41483  6  1 93  0  0
64  0   3976 389608704      0 1106816    0    0    16  1828 11392 41315  6  1 92  0  0
64  0   3976 389625344      0 1107144    0    0     0   288 11254 41160  6  1 92  0  0
68  0   3976 389626144      0 1107468    0    0    72     0 11176 43158  6  1 93  0  0
