procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   3976 390537248      0 989928    0    0     2     2    0    0  0  0 100  0  0
 2  0   3976 390518400      0 1013032    0    0   180     0 8896 6731  1  1 99  0  0
 1  0   3976 390503232      0 1018104    0    0   164   940 9947 6409  1  1 98  0  0
 3  1   3976 390326976      0 1102244    0    0 20028 10380 12762 11032  3  1 96  0  0
 0  1   3976 390316768      0 1118608    0    0 18496 102932 7217 8733  3  0 96  1  0
 3  0   3976 390207968      0 1131268    0    0 12688    32 4454 5708  3  0 97  0  0
 0  0   3976 390121664      0 1135200    0    0  3520     4 3603 3834  2  0 97  0  0
 9  0   3976 390046464      0 1142496    0    0  7908     8 3496 5491  2  0 98  0  0
 9  0   3976 389934848      0 1143572    0    0   168   532 8060 10330  7  0 93  0  0
 9  0   3976 389892096      0 1147076    0    0  3480    32 8332 16037  7  1 93  0  0
 8  0   3976 389904352      0 1147672    0    0   448    36 13276 33611  7  1 92  0  0
11  0   3976 389877088      0 1148032    0    0   196    44 15615 43461  8  1 91  0  0
 7  0   3976 389771616      0 1149652    0    0  1036    12 14478 46614  7  1 92  0  0
 7  0   3976 389685152      0 1150904    0    0   676    60 14323 52584  7  1 92  0  0
 8  0   3976 389671360      0 1151284    0    0   108     8 15158 54689  6  1 92  0  0
 6  0   3976 389673504      0 1151728    0    0    84    52 16705 57662  7  1 92  0  0
 6  0   3976 389708032      0 1152076    0    0    68    48 17270 62063  7  1 92  0  0
 8  0   3976 389662880      0 1152848    0    0    64    40 20619 68826  7  1 92  0  0
 9  0   3976 389649536      0 1153392    0    0   124    12 24113 81148  7  2 92  0  0
 8  0   3976 389634432      0 1155048    0    0   132    64 22805 79229  7  2 92  0  0
 7  0   3976 389627232      0 1158432    0    0    92     0 25699 91417  7  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 389630656      0 1158964    0    0   112    56 27623 102870  7  2 91  0  0
 8  0   3976 389522688      0 1160924    0    0   484    48 34105 117029  7  3 90  0  0
19  0   3976 389508064      0 1161632    0    0     0    40 32096 118459  7  2 91  0  0
 7  0   3976 389496256      0 1162548    0    0   100    60 33752 114998  7  3 90  0  0
 6  0   3976 389496896      0 1163572    0    0   244    16 34902 120370  7  3 90  0  0
 6  0   3976 389498144      0 1164500    0    0    68     0 31848 111350  7  3 91  0  0
 6  0   3976 389461056      0 1165848    0    0    88    60 33222 111591  8  3 90  0  0
10  0   3976 389376256      0 1167716    0    0   220    44 34185 117252  8  3 90  0  0
10  0   3976 389354656      0 1168712    0    0   100   108 33353 113781  7  3 90  0  0
 5  0   3976 389258752      0 1175960    0    0    88 19292 35051 118844  8  3 89  0  0
 8  0   3976 389257792      0 1176892    0    0     4   760 32872 113115  7  3 91  0  0
 5  0   3976 389300736      0 1178200    0    0   416    40 34565 122400  7  3 90  0  0
 4  0   3976 389302272      0 1179056    0    0    16   668 35756 125746  7  3 90  0  0
 9  0   3976 389381280      0 1179916    0    0     0    60 32745 111626  7  3 90  0  0
 8  0   3976 389381760      0 1180772    0    0     0    40 33219 115105  7  3 90  0  0
15  0   3976 389381152      0 1181708    0    0     0    12 33918 118323  7  3 90  0  0
12  0   3976 389216832      0 1182572    0    0    16    68 35782 121529  8  3 89  0  0
 5  0   3976 389160640      0 1184872    0    0     0     0 33050 114644  7  3 90  0  0
 7  0   3976 389040992      0 1186592    0    0   428   336 34754 120294  8  3 90  0  0
 7  0   3976 389064064      0 1193380    0    0     0     4 35903 122019  7  3 90  0  0
 4  0   3976 389196800      0 1194176    0    0     0     0 32560 112759  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   3976 389233984      0 1195100    0    0     0    12 34311 120785  7  3 90  0  0
 7  0   3976 389149216      0 1196648    0    0    16    16 33804 118094  8  3 90  0  0
 9  0   3976 389109632      0 1198228    0    0     0     0 33558 115167  7  3 90  0  0
 9  0   3976 389095488      0 1199092    0    0     0     8 34293 118476  7  2 90  0  0
 5  0   3976 389095552      0 1200420    0    0     0     0 33982 116404  7  3 90  0  0
11  0   3976 389078400      0 1201936    0    0    16     8 33169 116837  7  3 90  0  0
 5  0   3976 388957952      0 1204228    0    0   272     8 32921 112492  8  3 89  0  0
15  0   3976 388889376      0 1205876    0    0     4     0 40583 119511  8  3 90  0  0
12  0   3976 388886560      0 1211392    0    0   128    28 33186 114520  7  3 90  0  0
13  0   3976 388905504      0 1212324    0    0     4 38284 34337 117600  7  3 90  0  0
 9  0   3976 389027392      0 1213412    0    0   216     0 35712 119484  7  3 90  0  0
 8  0   3976 389121216      0 1214264    0    0     0     8 34008 118274  7  3 90  0  0
 8  0   3976 389089376      0 1216004    0    0  1272     4 33788 115834  8  3 89  0  0
18  0   3976 388932928      0 1219508    0    0   436    12 35655 123391  8  3 89  0  0
 6  0   3976 388931136      0 1221108    0    0     0     8 34122 117733  7  3 90  0  0
10  0   3976 388918912      0 1222568    0    0   128     0 34154 118161  7  3 90  0  0
 5  0   3976 388917536      0 1224224    0    0   240     8 34003 118237  7  3 90  0  0
 6  0   3976 388916864      0 1226052    0    0   268    12 33200 112284  8  3 90  0  0
 9  0   3976 388975712      0 1232668    0    0     4    16 34182 116553  7  3 90  0  0
 7  0   3976 389031680      0 1234220    0    0     0    16 34042 114989  8  3 90  0  0
 5  0   3976 389033376      0 1235080    0    0     0   304 34122 119990  7  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 389036448      0 1236016    0    0     0   636 33905 117525  7  3 90  0  0
12  0   3976 389137088      0 1236912    0    0     0     0 36617 120916  7  3 90  0  0
 7  0   3976 389135424      0 1238328    0    0    32   268 36847 120854  7  3 90  0  0
 7  0   3976 389115456      0 1239408    0    0   140   428 32728 114101  7  3 90  0  0
 6  0   3976 389109984      0 1240740    0    0     0    16 33252 115484  7  3 90  0  0
11  0   3976 389081440      0 1241604    0    0    20   256 33488 117281  7  3 90  0  0
 7  0   3976 389054048      0 1242660    0    0   124     0 33941 115711  8  3 90  0  0
10  0   3976 389048096      0 1248596    0    0   104    16 33767 115100  8  3 90  0  0
12  0   3976 388955648      0 1250672    0    0     0     8 35406 122135  8  3 89  0  0
 4  0   3976 388953984      0 1252376    0    0    92 39848 34001 115768  7  3 90  0  0
 5  0   3976 388953088      0 1253440    0    0   128     8 32760 114414  7  3 90  0  0
11  0   3976 388974880      0 1254292    0    0     0    16 32912 116700  7  3 91  0  0
 7  0   3976 389081120      0 1255232    0    0     0     8 32647 113422  7  3 90  0  0
11  0   3976 389063648      0 1256768    0    0     0     0 33684 116781  8  3 89  0  0
 6  0   3976 388961728      0 1258196    0    0    24     0 33111 116755  7  3 90  0  0
11  0   3976 388960032      0 1259804    0    0    96    12 34273 119613  7  3 90  0  0
 9  0   3976 388959296      0 1261484    0    0    64    16 34977 118883  8  3 89  0  0
11  0   3976 388928768      0 1269460    0    0   228     4 36970 115076  9  3 88  0  0
 6  0   3976 388838176      0 1270832    0    0    32     0 35501 120488  9  3 88  0  0
 8  0   3976 388847520      0 1271796    0    0    96     0 38044 124131  9  3 88  0  0
10  0   3976 388729920      0 1261476    0    0     0     8 35986 120856  8  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0   3976 388738624      0 1262424    0    0     0     4 35076 120229  7  3 90  0  0
 7  0   3976 388877792      0 1263752    0    0    16    12 35556 119911  7  3 90  0  0
 9  0   3976 388884480      0 1265096    0    0     0     8 34702 120606  7  3 90  0  0
 9  1   3976 388873888      0 1266552    0    0     0 38224 33598 116237  7  3 90  0  0
 7  0   3976 388901888      0 1267408    0    0     0  1736 33368 119305  7  3 90  0  0
14  0   3976 389016064      0 1268340    0    0     0     8 34760 119817  8  3 90  0  0
 8  0   3976 389006304      0 1274020    0    0     0    20 35032 120493  7  3 90  0  0
10  0   3976 388990336      0 1274872    0    0     0     8 34138 118668  7  3 90  0  0
13  0   3976 389003392      0 1276388    0    0     0    16 33460 115146  8  3 90  0  0
 7  0   3976 389003456      0 1277320    0    0     0  3332 33133 116364  7  3 91  0  0
11  0   3976 389066912      0 1278176    0    0     0   292 34188 117619  7  3 90  0  0
12  0   3976 388990880      0 1279744    0    0     0     8 34469 117492  8  3 89  0  0
 7  0   3976 388928544      0 1281344    0    0     0     4 36442 125685  8  3 90  0  0
 6  0   3976 388916928      0 1283460    0    0    80   260 33213 117117  8  3 90  0  0
 6  0   3976 388900544      0 1284396    0    0     0   404 33777 118062  7  3 90  0  0
 8  0   3976 388919616      0 1285264    0    0     0   256 35132 121619  7  3 90  0  0
12  0   3976 388848896      0 1293248    0    0    16    20 35653 118926  8  3 89  0  0
 6  0   3976 388864416      0 1294860    0    0    16     0 35234 121775  7  3 90  0  0
10  0   3976 388939488      0 1296208    0    0     0    12 34233 114697  7  3 90  0  0
 5  0   3976 388999584      0 1297144    0    0     0     0 34231 118651  7  3 90  0  0
11  0   3976 388999776      0 1298004    0    0     0     0 32738 114721  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   3976 388996352      0 1298924    0    0    16     8 33020 115725  7  3 91  0  0
 9  0   3976 388897248      0 1300504    0    0     0     0 34641 117117  8  3 89  0  0
15  0   3976 388893536      0 1302116    0    0     0     8 33663 118040  7  3 90  0  0
 2  0   3976 388858272      0 1304268    0    0   128 41160 33406 113445  8  3 89  0  0
13  0   3976 388824832      0 1305204    0    0     0     0 34567 118251  7  3 90  0  0
 8  0   3976 388822592      0 1310456    0    0     0   764 35047 121553  7  3 90  0  0
 5  0   3976 388840384      0 1312616    0    0   128     0 36089 119641  8  3 90  0  0
10  0   3976 388825056      0 1313556    0    0     0     0 33894 117708  7  3 90  0  0
 7  0   3976 388889760      0 1314580    0    0   100     8 33244 117397  7  3 91  0  0
11  0   3976 388965760      0 1315444    0    0     0     4 34168 117962  7  3 90  0  0
 6  0   3976 388996800      0 1293152    0    0   196     8 34458 117296  7  3 90  0  0
 5  0   3976 388997760      0 1294016    0    0     0     0 32975 115382  7  3 90  0  0
 7  0   3976 388998176      0 1294868    0    0     0     0 33804 118189  7  3 91  0  0
11  0   3976 389001696      0 1295732    0    0    16    12 33930 117055  7  3 90  0  0
 6  0   3976 388939424      0 1297252    0    0    20     0 34578 113922  8  3 89  0  0
 6  0   3976 388928480      0 1304452    0    0     0     8 33722 115261  7  3 90  0  0
14  0   3976 388874432      0 1305572    0    0    16    20 37062 125159  7  3 90  0  0
10  0   3976 388875456      0 1307952    0    0     0     0 36293 122592  8  3 90  0  0
 6  0   3976 388911488      0 1309260    0    0    16   116 35284 122349  7  3 90  0  0
10  0   3976 388885888      0 1310884    0    0     0   556 32772 113747  7  3 90  0  0
 6  0   3976 388897312      0 1311812    0    0     0     0 34692 122269  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   3976 388909536      0 1312672    0    0     0    12 33442 115590  7  3 90  0  0
 0  0   3976 388903328      0 1314388    0    0   176     0 28501 97468  6  2 92  0  0
 0  0   3976 388903328      0 1315320    0    0     0   468 1278 2006  0  0 100  0  0
 1  0   3976 388892768      0 1315684    0    0     4 39608 2172 2452  1  0 99  0  0
 1  0   3976 388869376      0 1320308    0    0     4   260 1932 2215  0  0 99  0  0
 0  0   3976 388845216      0 1320704    0    0     4    12 1097 1864  0  0 100  0  0
 0  0   3976 388850048      0 1321440    0    0     0     8 3082 2822  1  0 99  0  0
 0  0   3976 388851072      0 1321472    0    0     0     0 1104 1962  0  0 100  0  0
 0  0   3976 388897216      0 1321544    0    0     0     0 1288 2075  0  0 100  0  0
 0  0   3976 388858240      0 1322984    0    0     0     0 2177 2129  1  0 99  0  0
 0  0   3976 388858208      0 1323008    0    0     0     0 1058 1826  0  0 100  0  0
 0  0   3976 388857248      0 1323044    0    0     0     0 1180 2065  0  0 100  0  0
 0  0   3976 388857248      0 1323076    0    0     0     4 1155 2029  0  0 100  0  0
 2  0   3976 388855360      0 1324832    0    0     0     4 1182 1825  0  0 100  0  0
 0  0   3976 388854208      0 1325660    0    0     0     0 1666 2109  0  0 99  0  0
 0  0   3976 388859776      0 1325696    0    0     0     0 1095 1872  0  0 100  0  0
 0  0   3976 388860032      0 1325724    0    0     0     0 1591 2679  0  0 100  0  0
 0  0   3976 388860544      0 1325752    0    0     0     0 1089 1881  0  0 100  0  0
 0  0   3976 388861824      0 1325792    0    0     0     4 1154 2032  0  0 100  0  0
 0  0   3976 388860864      0 1325816    0    0     0     0 1296 1879  0  0 100  0  0
 1  0   3976 388776992      0 1353164    0    0 30608    32 3800 5159  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   3976 388781248      0 1353476    0    0   236     0 2246 2323  1  0 98  0  0
 1  0   3976 388709952      0 1409492    0    0 56468     4 2808 2629  2  0 98  0  0
 3  0   3976 388541344      0 1505240    0    0 95492    20 4424 3515  1  0 98  0  0
 2  0   3976 388452096      0 1595220    0    0 89988 16160 7979 8572  2  0 96  1  0
 1  0   3976 388575872      0 1597196    0    0  1896   260 3674 2479  3  0 97  0  0
 0  0   3976 388504064      0 1587936    0    0     0     0 1446 2178  0  0 100  0  0
 0  0   3976 388504832      0 1587968    0    0     0   184 1068 1933  0  0 100  0  0
 0  0   3976 388504768      0 1588000    0    0     0   400 1178 2119  0  0 100  0  0
 0  0   3976 388505184      0 1588032    0    0     0     0 1152 1826  0  0 100  0  0
 0  0   3976 388505984      0 1588060    0    0     0     4 1079 1908  0  0 100  0  0
 6  0   3976 388505344      0 1588092    0    0     4   248 9256 28028  2  1 98  0  0
18  0   3976 388505056      0 1588140    0    0     0     8 35397 121629  7  3 90  0  0
10  0   3976 388500352      0 1588780    0    0    16     0 32666 114898  7  3 90  0  0
 6  0   3976 388526528      0 1589820    0    0   112   448 33759 117378  7  3 90  0  0
22  0   3976 388588416      0 1590752    0    0     0   208 33584 117877  7  3 90  0  0
 5  0   3976 388730176      0 1591744    0    0    60   272 33988 117713  7  3 90  0  0
12  0   3976 388739936      0 1592604    0    0     0     0 33314 116610  7  3 90  0  0
 4  0   3976 388741120      0 1593456    0    0     0     8 33854 117577  7  3 90  0  0
13  0   3976 388662272      0 1595164    0    0     0     0 34023 119188  8  3 89  0  0
 8  0   3976 388651296      0 1596712    0    0     0 14892 37021 128118  7  3 90  0  0
 7  0   3976 388539776      0 1598076    0    0     0     8 34798 123602  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   3976 388511616      0 1599456    0    0     0     4 34768 121368  7  3 90  0  0
20  0   3976 388494688      0 1600392    0    0    72     8 33022 110850  8  3 90  0  0
 8  0   3976 388474592      0 1607616    0    0     0     0 35406 117140  8  3 90  0  0
15  0   3976 388459008      0 1608484    0    0    16  8128 34774 122229  7  3 90  0  0
 8  0   3976 388446688      0 1609484    0    0    64     0 34848 122379  7  3 90  0  0
 9  0   3976 388524864      0 1610344    0    0     0     8 34042 118348  7  3 90  0  0
10  0   3976 388606976      0 1611204    0    0     0     8 34005 113926  7  3 90  0  0
 5  0   3976 388563168      0 1613512    0    0    32     8 34050 116409  8  3 89  0  0
 6  0   3976 388551104      0 1614316    0    0     0     0 34906 120800  7  3 90  0  0
12  0   3976 388529312      0 1615872    0    0     0     4 36955 128336  7  3 90  0  0
15  0   3976 388555744      0 1616804    0    0     0     8 33790 115735  7  3 90  0  0
 7  0   3976 388554592      0 1617520    0    0     0     0 33514 115724  8  3 90  0  0
 3  0   3976 388544096      0 1622744    0    0     0    12 33707 117958  7  3 90  0  0
 7  0   3976 388482528      0 1625840    0    0     0 31936 37171 120759  9  3 88  0  0
15  0   3976 388373120      0 1627456    0    0     0     4 34242 115915  7  3 90  0  0
 8  0   3976 388373600      0 1628384    0    0     0   440 32400 114697  7  3 90  0  0
 7  0   3976 388432832      0 1629248    0    0     0   368 33958 118533  7  3 90  0  0
 5  0   3976 388506912      0 1630176    0    0     0    72 34635 118769  7  3 90  0  0
11  0   3976 388562560      0 1631040    0    0     0     4 36404 125556  7  3 90  0  0
 1  0   3976 388560960      0 1632404    0    0    96     0 27089 91145  6  2 92  0  0
 0  0   3976 388765248      0 1635236    0    0   232     8 2614 3124  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   3976 388759072      0 1636988    0    0   836     0 2547 2096  1  0 98  0  0
