procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 390690656      0 1049648    0    0     2     2    0    0  0  0 100  0  0
 7  0   3976 390590016      0 1078764    0    0 11304     0 14147 12241  6  1 93  0  0
 4  1   3976 390490112      0 1096052    0    0 16676 32300 15727 12573  5  1 93  0  0
 1  0   3976 390418080      0 1101440    0    0  5276 52660 7903 6800  5  0 94  0  0
 6  0   3976 390280576      0 1126888    0    0 26120    28 14738 11655  7  1 92  0  0
 2  0   3976 390260928      0 1142780    0    0 17532    36 7366 8201  5  0 94  0  0
 1  0   3976 390138656      0 1153668    0    0 10092     0 4595 5225  3  0 97  0  0
 0  0   3976 390113024      0 1160612    0    0  6920    36 3231 3290  1  0 98  0  0
47  0   3976 390033856      0 1163300    0    0  2312    12 5266 17571  4  0 96  0  0
39  0   3976 390025344      0 1163532    0    0     8   544 7586 42358  7  0 93  0  0
100  0   3976 390013888      0 1163576    0    0     0   124 7426 119759  7  1 93  0  0
64  0   3976 390013344      0 1163796    0    0   200    48 7823 13632  8  1 92  0  0
103  0   3976 389990976      0 1168148    0    0  4288    92 8525 14339  7  1 92  0  0
74  0   3976 389962560      0 1168884    0    0   624   512 8403 14912  7  1 93  0  0
38  0   3976 389950976      0 1169088    0    0     0     0 8706 30621  7  1 93  0  0
70  0   3976 389941504      0 1169348    0    0   344     0 8865 15728  6  1 93  0  0
66  0   3976 389935776      0 1169552    0    0    16   204 8719 16227  7  1 93  0  0
67  0   3976 389934656      0 1169752    0    0     0    44 8690 16894  7  1 93  0  0
65  0   3976 389923648      0 1169884    0    0    20    24 9274 18202  6  1 93  0  0
66  0   3976 389788288      0 1171244    0    0   608    52 9968 18274  6  1 93  0  0
69  0   3976 389772960      0 1171804    0    0   112     8 9391 18982  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
70  0   3976 389770240      0 1171936    0    0     0     0 9120 19168  6  1 93  0  0
60  0   3976 389764192      0 1173316    0    0   744    52 9757 20368  6  1 93  0  0
73  0   3976 389775296      0 1173568    0    0    92    52 8989 71966  6  1 93  0  0
