procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   3976 390761024      0 1016332    0    0     2     2    0    0  0  0 100  0  0
 1  0   3976 390726240      0 1008640    0    0   432     0 9028 5663  1  1 99  0  0
 2  0   3976 390726144      0 1008812    0    0     0     0 9262 5434  0  1 99  0  0
 4  0   3976 390626432      0 1050092    0    0 41608  1092 9247 8312  2  1 97  0  0
 1  0   3976 390572832      0 1068240    0    0 20292    32 7698 8857  3  0 96  0  0
 2  0   3976 390489184      0 1095504    0    0 11348    56 5517 6157  3  0 97  0  0
 1  0   3976 390435200      0 1124528    0    0  3024   408 6940 7077  3  0 97  0  0
12  0   3976 390284064      0 1177676    0    0 11516    12 6198 31058  3  1 96  0  0
61  1   3976 390249024      0 1182884    0    0  4632 17688 13322 333948  7  2 91  0  0
63  0   3976 390204128      0 1184128    0    0   824 103044 12731 331259  7  2 91  0  0
42  0   3976 390180256      0 1184472    0    0   108    88 12466 433572  7  2 92  0  0
83  0   3976 390142400      0 1184748    0    0    72    44 12650 272668  6  2 93  0  0
55  0   3976 390141728      0 1185124    0    0    44     4 12057 64542  6  1 93  0  0
60  0   3976 390123264      0 1185592    0    0   148    60 12148 58986  6  1 93  0  0
64  0   3976 390038304      0 1186348    0    0   216    16 12982 305622  6  2 93  0  0
52  0   3976 390005472      0 1186716    0    0    72    48 11917 49296  6  1 93  0  0
32  0   3976 389979680      0 1187336    0    0     0   148 12341 51796  6  1 93  0  0
63  0   3976 389976160      0 1188108    0    0   144    40 13585 391611  6  2 93  0  0
69  0   3976 389943616      0 1189720    0    0    84     4 12174 49187  6  1 93  0  0
59  0   3976 389936608      0 1189956    0    0     0    72 11874 113735  5  1 93  0  0
43  0   3976 389855840      0 1190748    0    0   200     0 13557 51688  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0   3976 389855840      0 1192032    0    0   260    52 12680 148015  6  1 93  0  0
57  0   3976 389846272      0 1192916    0    0   576     8 12252 53160  6  1 93  0  0
69  0   3976 389834368      0 1193868    0    0   240    40 12035 50658  6  1 93  0  0
60  0   3976 389841376      0 1194136    0    0     0    12 11195 48423  6  1 93  0  0
57  0   3976 389844928      0 1194824    0    0   448    68 12616 57808  6  1 93  0  0
46  0   3976 389842208      0 1195208    0    0     0     8 12574 52412  6  1 93  0  0
68  0   3976 389850304      0 1195344    0    0     0    48 12115 52338  6  1 93  0  0
68  0   3976 389843264      0 1198456    0    0    88    32 13069 68929  6  1 93  0  0
68  0   3976 389796608      0 1199632    0    0    88 12028 13429 49871  6  1 93  0  0
54  0   3976 389773152      0 1200228    0    0    16    60 12277 64088  6  1 93  0  0
49  0   3976 389768160      0 1200596    0    0    16    16 12244 50898  6  1 93  0  0
26  0   3976 389773280      0 1201456    0    0   252     0 12474 51941  6  1 93  0  0
61  0   3976 389772864      0 1201740    0    0     0    60 13156 184557  6  1 93  0  0
79  0   3976 389748960      0 1202384    0    0    16     4 11920 77775  6  1 93  0  0
77  0   3976 389759488      0 1203100    0    0    16    72 12366 49764  6  1 93  0  0
