procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   3976 390635072      0 1079244    0    0     2     2    0    0  0  0 100  0  0
 4  0   3976 390579296      0 1106132    0    0 10704     0 13809 12376  6  1 94  0  0
 4  0   3976 390482432      0 1123640    0    0 16976     0 15168 11371  5  1 94  0  0
 5  0   3976 390419968      0 1129148    0    0  5460 65636 8075 7799  5  0 94  0  0
 6  0   3976 390297408      0 1155360    0    0 27760    28 14970 12308  7  1 92  0  0
 2  0   3976 390270176      0 1170676    0    0 15844    32 7258 7659  6  0 94  0  0
 1  0   3976 390180768      0 1180756    0    0  9780     8 4840 5014  3  0 97  0  0
 0  0   3976 390127360      0 1188852    0    0  7984    48 3790 3023  1  0 98  0  0
 6  0   3976 390090016      0 1191604    0    0  2320 43696 6325 12737  4  0 96  0  0
 7  0   3976 390069920      0 1191784    0    0   172   540 7935 11301  7  0 92  0  0
 7  0   3976 390043456      0 1192124    0    0   312    84 8387 15069  7  1 93  0  0
 8  0   3976 390027776      0 1195644    0    0  3500    44 10338 21609  8  1 92  0  0
 7  0   3976 389970976      0 1196400    0    0   608    56 12337 32610  7  1 92  0  0
 8  0   3976 389945568      0 1196548    0    0    16    16 11973 33551  7  1 92  0  0
 6  0   3976 389930272      0 1196688    0    0     4     8 12379 34636  7  1 92  0  0
 7  0   3976 389852160      0 1197720    0    0   492     0 12799 40610  6  1 92  0  0
 7  0   3976 389809280      0 1197952    0    0     0   104 12503 40332  6  1 93  0  0
 6  0   3976 389790176      0 1198348    0    0    76    48 12148 36374  6  1 93  0  0
 7  0   3976 389784896      0 1199004    0    0    16    36 13193 40266  7  1 92  0  0
 8  0   3976 389768992      0 1199240    0    0    20   384 13410 46673  6  1 92  0  0
 7  0   3976 389765504      0 1199468    0    0     0    12 13122 48248  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   3976 389762368      0 1200860    0    0   200     8 13824 49167  7  1 92  0  0
 7  0   3976 389657856      0 1202528    0    0   752   104 15776 53277  7  1 92  0  0
 9  0   3976 389656608      0 1202912    0    0    64    40 14457 59474  6  1 92  0  0
 8  0   3976 389613152      0 1203528    0    0    16    12 15660 65800  7  1 92  0  0
 8  0   3976 389618976      0 1204092    0    0   256    68 17501 76271  6  2 92  0  0
 8  0   3976 389582784      0 1205340    0    0   432     8 18461 88258  7  2 92  0  0
12  0   3976 389570944      0 1206428    0    0     0     0 21574 112881  7  2 91  0  0
10  0   3976 389577056      0 1210248    0    0   260   124 20002 104906  7  2 91  0  0
 9  0   3976 389567040      0 1211352    0    0     0   796 19850 116608  7  2 91  0  0
11  0   3976 389546880      0 1211920    0    0    16     4 19529 121013  6  2 91  0  0
 3  1   3976 389547264      0 1215048    0    0   164    84 20978 118453  7  2 90  0  0
10  0   3976 389545024      0 1216236    0    0   412     0 20292 118912  7  2 91  0  0
 6  0   3976 389463136      0 1217520    0    0    80     8 20259 118380  7  2 90  0  0
 6  0   3976 389463200      0 1218844    0    0    56   204 20817 117142  7  2 91  0  0
 7  0   3976 389362720      0 1219812    0    0   324    40 20947 117041  7  2 91  0  0
 4  0   3976 389360000      0 1221028    0    0     0    12 20306 119183  6  2 91  0  0
 9  0   3976 389349376      0 1221740    0    0    80    16 21125 117530  7  2 91  0  0
 7  0   3976 389348448      0 1222952    0    0    80     0 20464 117405  7  2 91  0  0
 4  0   3976 389347648      0 1223612    0    0    12   372 19772 114859  6  2 91  0  0
 8  0   3976 389304192      0 1224712    0    0     0     8 20685 112082  8  2 90  0  0
 5  0   3976 389262944      0 1232444    0    0   240     4 23933 119203  8  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 389263296      0 1233088    0    0     0    16 20055 118942  6  2 91  0  0
 7  0   3976 389260576      0 1233740    0    0     0     0 20018 118341  7  2 91  0  0
 4  0   3976 389227328      0 1234904    0    0     0    16 20274 113315  7  2 90  0  0
 5  0   3976 389228864      0 1235668    0    0     0     8 20437 116998  6  2 91  0  0
 5  0   3976 389259904      0 1236740    0    0   416     0 20911 119014  7  2 91  0  0
 7  0   3976 389322592      0 1237392    0    0     0     8 20619 120542  7  2 91  0  0
 5  0   3976 389255424      0 1239800    0    0   112   316 20753 120244  8  2 90  0  0
 6  0   3976 389250176      0 1240460    0    0     0 36308 20774 117383  6  2 91  0  0
 7  0   3976 389169184      0 1241112    0    0     0     0 20248 119324  7  2 91  0  0
 4  0   3976 389161440      0 1246160    0    0     0    12 20344 119486  7  2 91  0  0
 5  0   3976 389150368      0 1247012    0    0   100     0 20989 121282  7  2 91  0  0
 5  0   3976 389209920      0 1247660    0    0     0     0 20673 122026  7  2 91  0  0
 4  0   3976 389265920      0 1248516    0    0   112    12 20872 123984  7  2 91  0  0
 7  0   3976 389267136      0 1249612    0    0   444    12 20030 122535  6  2 91  0  0
 4  0   3976 389207648      0 1250872    0    0    16     8 20722 119118  7  2 90  0  0
 4  0   3976 389173952      0 1251436    0    0     0     0 20248 119380  7  2 91  0  0
 6  0   3976 389121056      0 1253240    0    0    16     8 21106 120572  7  2 90  0  0
 6  0   3976 389094432      0 1253968    0    0     4   332 20855 119747  7  2 91  0  0
 4  0   3976 389081632      0 1255148    0    0     0     4 20172 120224  7  2 90  0  0
 8  0   3976 389050464      0 1261580    0    0     0    12 18377 89736  7  2 91  0  0
 5  0   3976 389049504      0 1262372    0    0    64   264 21318 119321  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   3976 389052704      0 1263420    0    0   128     0 20721 121063  7  2 91  0  0
 5  0   3976 389161664      0 1264080    0    0     0     8 20683 119547  7  2 91  0  0
 5  0   3976 389169312      0 1265372    0    0    16    12 21987 115019  7  2 90  0  0
 6  0   3976 389115488      0 1270124    0    0  3284   296 22291 119163  8  2 90  0  0
 6  0   3976 389106432      0 1271744    0    0   972   216 20556 118433  7  2 91  0  0
 7  0   3976 389049216      0 1273000    0    0    76     8 20907 119367  7  2 91  0  0
 5  0   3976 389045408      0 1274240    0    0     0     0 20203 118201  7  2 91  0  0
 5  0   3976 389026528      0 1275628    0    0   124 31560 20519 121854  7  2 90  0  0
 4  0   3976 389007776      0 1280084    0    0    20   260 19668 121919  7  2 91  0  0
 6  0   3976 388985376      0 1281260    0    0     0     4 20176 121952  7  2 90  0  0
 4  0   3976 388985152      0 1282000    0    0     0    24 20168 121223  6  2 91  0  0
 4  0   3976 388960672      0 1283080    0    0    32     0 20206 120559  7  2 91  0  0
 5  0   3976 388959680      0 1283796    0    0    64     8 20087 121456  6  2 91  0  0
 5  0   3976 388961504      0 1285012    0    0     0     0 22090 121524  8  2 90  0  0
 4  0   3976 388959744      0 1285672    0    0     0     0 19936 118261  6  2 91  0  0
 5  0   3976 388953120      0 1286472    0    0     0   232 19920 121645  6  2 91  0  0
 8  0   3976 388940288      0 1287592    0    0    32   468 20671 120065  7  2 90  0  0
 8  0   3976 389033984      0 1288244    0    0     0     4 24362 119537  7  2 91  0  0
 6  0   3976 388951648      0 1295468    0    0   128    12 22612 120942  8  3 89  0  0
 7  0   3976 388942912      0 1296796    0    0    80     0 21868 121549  9  2 89  0  0
 5  0   3976 388884416      0 1298128    0    0    76     0 21126 118166  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   3976 388835392      0 1288872    0    0     0    12 22815 118131  8  2 89  0  0
 7  0   3976 388876096      0 1262748    0    0   160     0 22330 121518  7  2 90  0  0
 8  0   3976 388964192      0 1264436    0    0     0 31548 21284 121040  8  2 90  0  0
 7  0   3976 388996864      0 1265784    0    0     0     0 22060 119197  8  2 90  0  0
 5  0   3976 388994208      0 1266972    0    0     0     0 20455 121738  7  2 91  0  0
 7  0   3976 389002496      0 1267632    0    0     0     8 19921 121602  7  2 91  0  0
 5  0   3976 389050496      0 1268284    0    0     0    24 20275 120936  6  2 91  0  0
 6  0   3976 389020384      0 1273356    0    0    80  6408 20803 119933  8  2 90  0  0
10  0   3976 389016320      0 1274100    0    0     0     0 20342 119572  6  2 91  0  0
 6  0   3976 388998656      0 1274752    0    0     0   256 20217 120366  7  2 91  0  0
 5  0   3976 389023680      0 1275928    0    0     0     0 21293 120416  7  2 91  0  0
 6  0   3976 389075872      0 1277144    0    0    16     8 22239 121062  7  2 91  0  0
 7  0   3976 389077760      0 1277804    0    0     0     4 19657 120445  6  2 91  0  0
 6  0   3976 388986016      0 1279116    0    0   116   464 20628 120730  7  3 90  0  0
 9  0   3976 388979936      0 1279908    0    0    64     0 20320 120626  6  2 91  0  0
 5  0   3976 388957888      0 1280548    0    0     0     8 20694 118016  7  2 91  0  0
 4  0   3976 388950400      0 1281296    0    0     0    24 19653 112522  6  2 91  0  0
 8  0   3976 388950208      0 1287812    0    0     0     8 20390 116641  8  2 90  0  0
 5  0   3976 388973568      0 1289068    0    0     0     4 21085 120097  7  2 91  0  0
