procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   3976 390513664      0 1051480    0    0     2     2    0    0  0  0 100  0  0
 6  0   3976 390386816      0 1126028    0    0  7548     0 15283 10569  7  1 92  0  0
 5  0   3976 390342016      0 1138164    0    0 11604    16 14370 10089  5  1 94  0  0
 4  0   3976 390278592      0 1149660    0    0 10956 118512 8778 8525  5  0 94  1  0
 3  0   3976 390253952      0 1157216    0    0  7724    40 5627 6302  5  0 95  0  0
 6  0   3976 390199264      0 1177716    0    0 20276    32 7063 7582  5  0 95  0  0
 3  1   3976 390160736      0 1192544    0    0 16852     4 13656 11404  7  1 92  0  0
 2  0   3976 390045664      0 1211696    0    0 19172    48 5800 6536  3  0 96  0  0
 0  0   3976 389961664      0 1216236    0    0  4280     0 4325 4301  3  0 97  0  0
 2  0   3976 389950144      0 1217192    0    0  1020     0 1885 3772  1  0 99  0  0
 8  0   3976 389926592      0 1219736    0    0  2248    44 8441 15268  6  0 94  0  0
 7  0   3976 389895296      0 1223972    0    0  4048   624 8642 11881  7  0 93  0  0
 7  0   3976 389855456      0 1224352    0    0   208     4 9053 15574  7  1 92  0  0
 7  0   3976 389753440      0 1225104    0    0   488    64 11195 22287  7  1 92  0  0
 8  0   3976 389725888      0 1225380    0    0    84     0 13491 31041  7  1 92  0  0
 6  0   3976 389714624      0 1225648    0    0    72     4 12330 32894  7  1 92  0  0
 8  0   3976 389716224      0 1225840    0    0     0    64 12288 32766  7  1 92  0  0
 6  0   3976 389651744      0 1226416    0    0    20    88 12775 36935  7  1 92  0  0
 8  0   3976 389627424      0 1226768    0    0    96    56 12583 34823  6  1 93  0  0
 6  0   3976 389601728      0 1226952    0    0     0    20 12906 36884  6  1 93  0  0
 6  0   3976 389505888      0 1227744    0    0   220     0 13213 34632  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   3976 389503424      0 1228712    0    0    16     0 13143 38230  6  1 93  0  0
 7  0   3976 389448864      0 1229812    0    0   516    60 13890 46045  7  1 92  0  0
 8  0   3976 389451008      0 1230064    0    0     0    40 14216 45677  6  1 93  0  0
 6  0   3976 389451552      0 1230388    0    0     0  3964 14137 46909  6  1 92  0  0
 6  0   3976 389454656      0 1203712    0    0   416    52 14415 53301  6  1 92  0  0
 8  0   3976 389432064      0 1205140    0    0   668    24 15476 53464  7  1 92  0  0
11  0   3976 389429312      0 1205468    0    0     0     0 15887 61054  6  1 92  0  0
 7  0   3976 389476960      0 1205784    0    0     0    64 17633 68087  7  2 92  0  0
10  0   3976 389471424      0 1206592    0    0    96   100 20274 84491  7  2 91  0  0
 6  0   3976 389496864      0 1207044    0    0    16    52 18434 85951  7  2 91  0  0
 5  0   3976 389395648      0 1210488    0    0     8    72 19600 80251  8  2 90  0  0
 8  0   3976 389380608      0 1212036    0    0   512   936 19792 93749  7  2 91  0  0
 5  0   3976 389381536      0 1212844    0    0   172   580 18928 92028  7  2 91  0  0
 4  0   3976 389342080      0 1214400    0    0   176  9676 19631 91478  7  2 90  0  0
 8  0   3976 389341824      0 1215044    0    0     0    92 19132 98649  6  2 91  0  0
 6  0   3976 389291680      0 1216632    0    0   216    12 19810 98271  7  2 91  0  0
 4  0   3976 389286208      0 1217372    0    0    92    16 19751 93976  7  2 91  0  0
 4  0   3976 389234976      0 1218572    0    0     0     8 18744 98537  7  2 91  0  0
 5  0   3976 389233728      0 1219784    0    0    28   356 19384 91098  7  2 91  0  0
 6  0   3976 389230720      0 1220424    0    0     0     8 18602 83085  6  2 91  0  0
 5  0   3976 389227968      0 1221492    0    0    16     0 19205 86180  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   3976 389208352      0 1226960    0    0     0     8 19093 95344  7  2 91  0  0
 9  0   3976 389193344      0 1227644    0    0     0     8 18732 101736  7  2 91  0  0
 1  0   3976 389232928      0 1228736    0    0   312   116 21425 89521  6  2 91  0  0
 6  0   3976 389319168      0 1229556    0    0   164 16820 18451 89096  6  2 92  0  0
 6  0   3976 389183296      0 1231620    0    0   408     8 19327 94292  7  2 90  0  0
 7  0   3976 389109504      0 1232272    0    0     0     0 18585 90994  7  2 91  0  0
 4  0   3976 389064064      0 1234792    0    0  1288     8 19792 94068  8  2 90  0  0
 5  0   3976 389061248      0 1235984    0    0     0    20 21544 98421  7  2 91  0  0
 6  0   3976 389063296      0 1237076    0    0     0     0 19784 98285  7  2 91  0  0
 8  0   3976 389006432      0 1238904    0    0   172     0 19812 94821  8  2 90  0  0
 6  0   3976 389003552      0 1243972    0    0    60    12 19742 93584  7  2 91  0  0
 9  0   3976 389017280      0 1244616    0    0     0     0 19233 94984  7  2 91  0  0
 7  0   3976 389133472      0 1245700    0    0    16    28 20072 94782  7  2 91  0  0
 5  0   3976 389205248      0 1246444    0    0   100     0 19053 98341  7  2 91  0  0
 5  0   3976 389192160      0 1247596    0    0     0     8 18564 92423  7  2 91  0  0
 4  0   3976 389142592      0 1248676    0    0   432     0 19407 98069  7  2 91  0  0
 6  0   3976 389120800      0 1249912    0    0     0     0 19659 95773  8  2 90  0  0
 5  0   3976 389098720      0 1250552    0    0    64    24 19119 98479  7  2 91  0  0
 5  0   3976 389083712      0 1251840    0    0     0 25044 19611 97012  7  2 91  0  0
 9  0   3976 389006368      0 1252448    0    0     0     4 19280 95338  7  2 90  0  0
 9  0   3976 388973760      0 1259220    0    0    64   544 20718 96908  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   3976 388964896      0 1261200    0    0   108   468 20277 96926  7  2 91  0  0
 4  0   3976 388974592      0 1262352    0    0     4     0 19848 102753  7  2 91  0  0
 4  0   3976 388989504      0 1262996    0    0     0     8 19188 98175  7  2 91  0  0
 5  0   3976 389041152      0 1263652    0    0     4     4 19131 101689  6  2 91  0  0
 5  0   3976 389114848      0 1264292    0    0     0   476 20144 104073  7  2 91  0  0
 4  0   3976 389083200      0 1265464    0    0    92     0 19180 94585  7  2 90  0  0
 6  0   3976 389019616      0 1266704    0    0    44     8 19180 93373  7  2 91  0  0
 9  0   3976 389004288      0 1267412    0    0     0    24 18865 94283  7  2 91  0  0
 6  0   3976 388957184      0 1268864    0    0   128     0 19795 95553  8  2 90  0  0
 4  0   3976 388952928      0 1274252    0    0    36   732 21377 99312  7  2 90  0  0
 4  0   3976 388951136      0 1274900    0    0     0     0 19495 94859  7  2 91  0  0
 5  0   3976 388868672      0 1276152    0    0     0     0 19230 93664  7  2 91  0  0
 7  0   3976 388865664      0 1276800    0    0     0     4 19332 95299  7  2 91  0  0
 5  0   3976 388927808      0 1277440    0    0     0 27168 18930 96099  7  2 91  0  0
 9  0   3976 388948192      0 1278084    0    0     0     8 19911 99400  7  2 91  0  0
 7  0   3976 388968704      0 1278836    0    0   108    20 19907 97859  7  2 91  0  0
 7  0   3976 388779904      0 1281096    0    0   144     8 19852 94237  8  2 90  0  0
 6  0   3976 388695904      0 1282212    0    0     0     0 20304 98293  7  2 91  0  0
10  0   3976 388675488      0 1282980    0    0     0     8 20168 94398  8  2 90  0  0
 5  0   3976 388705792      0 1289488    0    0   208     4 25917 96790  9  2 89  0  0
 6  0   3976 388576224      0 1290628    0    0     0     0 21520 97568  8  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 388624320      0 1292100    0    0   232    28 24930 103578  9  2 89  0  0
 6  0   3976 388582528      0 1284148    0    0   464     0 19221 99313  7  2 91  0  0
 6  0   3976 388580768      0 1284736    0    0     0     8 18619 95154  6  2 91  0  0
 6  0   3976 388696256      0 1285376    0    0     0 26436 19488 97933  7  2 91  0  0
 7  0   3976 388754848      0 1287168    0    0    16     0 22959 97465  8  2 90  0  0
 5  0   3976 388751840      0 1288256    0    0     0     0 18956 96190  7  2 91  0  0
 6  0   3976 388794016      0 1288960    0    0     0    28 20309 95159  7  2 91  0  0
 5  0   3976 388857824      0 1289684    0    0     0    16 19358 98509  7  2 90  0  0
 8  0   3976 388798080      0 1294676    0    0   128  5460 20739 98959  7  2 91  0  0
 5  0   3976 388703360      0 1296996    0    0    16   732 20173 94996  7  2 90  0  0
 8  0   3976 388697408      0 1297708    0    0     0     0 19472 100559  7  2 91  0  0
 5  0   3976 388694592      0 1298348    0    0     0     8 19434 98352  7  2 91  0  0
 5  0   3976 388717120      0 1299464    0    0     0     4 20357 95026  7  2 90  0  0
 6  0   3976 388693568      0 1301336    0    0     0     0 20128 96976  8  2 90  0  0
 7  0   3976 388729984      0 1302412    0    0     0   472 20334 94469  7  2 91  0  0
 6  0   3976 388811616      0 1303060    0    0    16     0 18880 95963  7  2 91  0  0
 5  0   3976 388847232      0 1303768    0    0     0    36 18949 95846  7  2 91  0  0
 7  0   3976 388835328      0 1305000    0    0    88     0 20379 100010  8  2 90  0  0
 7  0   3976 388827168      0 1311412    0    0    16 28724 19776 99855  7  2 91  0  0
 5  0   3976 388835328      0 1312596    0    0     0     8 20263 98248  7  2 91  0  0
 6  0   3976 388832704      0 1313240    0    0     0     0 20154 95215  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   3976 388879328      0 1313752    0    0     0     8 19696 96020  7  2 91  0  0
 4  0   3976 388872576      0 1315052    0    0    16     0 19925 96342  7  2 91  0  0
 5  0   3976 388875744      0 1315640    0    0    16    16 19914 94890  7  2 91  0  0
 5  0   3976 388766752      0 1317436    0    0    16    12 20273 95279  8  2 90  0  0
