procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   3976 390807680      0 980740    0    0     2     2    0    0  0  0 100  0  0
 2  0   3976 390748512      0 988456    0    0  6544     0 12539 7963  5  1 94  0  0
 5  0   3976 390707904      0 994932    0    0  6936     0 13345 7192  5  1 94  0  0
 3  0   3976 390662336      0 1005940    0    0 10900 86588 8006 6143  4  0 94  1  0
 4  0   3976 390584928      0 1013396    0    0  6932    40 6021 6465  3  0 97  0  0
 3  0   3976 390545792      0 1016064    0    0  2656    56 4697 3507  4  0 95  0  0
 5  0   3976 390462752      0 1022564    0    0  6456   152 9181 7968  6  0 93  0  0
 2  0   3976 390420096      0 1044408    0    0 24064    36 11121 10154  4  1 95  0  0
 3  0   3976 390330368      0 1054276    0    0  9480    16 4536 5204  3  0 97  0  0
 0  0   3976 390273728      0 1056812    0    0  2492     0 2979 3222  2  0 98  0  0
 6  0   3976 390232992      0 1058752    0    0  1748    40 3828 5909  3  0 97  0  0
 8  0   3976 390187104      0 1059600    0    0   748   584 7269 8143  7  0 93  0  0
 8  0   3976 390154176      0 1063124    0    0  3372    56 8180 12413  7  0 93  0  0
 9  0   3976 390118144      0 1063468    0    0   236    80 8981 13935  7  1 92  0  0
 8  0   3976 390104256      0 1063852    0    0   384     0 9171 16227  7  1 92  0  0
 7  0   3976 390085440      0 1064200    0    0   172     0 11520 22347  7  1 92  0  0
 6  0   3976 390063008      0 1064352    0    0     0    52 10541 25839  7  1 92  0  0
 6  0   3976 389958112      0 1065400    0    0   652    48 11912 28868  7  1 92  0  0
 6  0   3976 389870016      0 1066136    0    0   228   120 10093 26339  7  1 93  0  0
 7  0   3976 389861952      0 1066748    0    0   128     0 10330 27303  7  1 93  0  0
 6  0   3976 389849984      0 1067036    0    0     0     8 10032 27179  7  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 389835648      0 1067176    0    0     0     0 10494 31509  6  1 93  0  0
 7  0   3976 389822656      0 1068292    0    0   576    56 11215 28691  7  1 93  0  0
 7  0   3976 389819744      0 1068736    0    0    84    52 10563 32909  6  1 93  0  0
11  0   3976 389817344      0 1068972    0    0     0     0 12725 38964  7  1 92  0  0
 6  0   3976 389786912      0 1069960    0    0   380   124 13230 41757  7  1 92  0  0
 6  0   3976 389788928      0 1070224    0    0     0     0 13981 47106  6  1 93  0  0
 9  0   3976 389633344      0 1071968    0    0   472     8 15015 53676  7  1 92  0  0
 7  0   3976 389630976      0 1072628    0    0     0    52 14069 51853  6  1 92  0  0
 8  0   3976 389629952      0 1072908    0    0     8  5916 15194 60058  6  1 92  0  0
 7  0   3976 389663296      0 1073384    0    0    64    60 16149 58901  7  1 92  0  0
 8  0   3976 389672448      0 1073748    0    0     0   332 17993 79318  6  2 92  0  0
 7  0   3976 389725376      0 1076428    0    0   408     4 18340 80617  7  2 91  0  0
 6  0   3976 389738048      0 1076876    0    0    16     0 20701 104239  7  2 91  0  0
 8  0   3976 389750368      0 1077488    0    0   112     0 21886 114786  7  2 91  0  0
 5  0   3976 389684896      0 1078632    0    0   140   236 20923 105266  7  2 91  0  0
 5  0   3976 389624832      0 1079912    0    0   128   660 21388 118382  7  2 90  0  0
 8  0   3976 389615296      0 1081096    0    0   340     0 21137 128599  7  2 91  0  0
 8  0   3976 389513568      0 1081924    0    0    80     8 22648 117287  7  2 91  0  0
 4  0   3976 389483744      0 1083272    0    0   308   348 21633 121006  7  2 91  0  0
 5  0   3976 389481216      0 1084104    0    0     0     0 21741 127027  7  2 90  0  0
 7  0   3976 389480960      0 1084720    0    0     0    24 20669 121694  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0   3976 389443296      0 1086388    0    0   160     8 22870 118687  8  2 90  0  0
 6  0   3976 389414432      0 1092908    0    0     0     4 25425 113471  8  3 89  0  0
 6  0   3976 389411360      0 1093608    0    0     4   100 20542 120916  7  2 91  0  0
 6  0   3976 389398176      0 1095004    0    0   192     8 21805 123736  8  2 90  0  0
 6  0   3976 389395744      0 1096432    0    0   128     0 20708 112170  7  2 91  0  0
 4  0   3976 389367360      0 1097992    0    0   268    16 21724 124778  7  3 90  0  0
 9  0   3976 389365504      0 1099420    0    0    92    16 21450 128903  8  2 90  0  0
 5  0   3976 389354272      0 1101260    0    0   144     0 21869 121207  8  3 90  0  0
 5  0   3976 389357600      0 1104536    0    0    20 26384 22508 127836  7  3 91  0  0
 5  0   3976 389364288      0 1105484    0    0    60     8 21651 126899  7  2 90  0  0
 6  0   3976 389376032      0 1106496    0    0   252     0 21487 129878  7  2 91  0  0
 5  0   3976 389400704      0 1113596    0    0  1148    28 22182 128458  7  2 90  0  0
 6  0   3976 389428672      0 1114448    0    0     4     0 21916 130098  7  2 91  0  0
12  0   3976 389434432      0 1115252    0    0   168     0 22780 129201  7  3 90  0  0
 4  0   3976 389439488      0 1116500    0    0    20     8 21637 127341  7  2 91  0  0
 5  0   3976 389343168      0 1118332    0    0    16     0 22065 130546  8  3 90  0  0
 8  0   3976 389269760      0 1119068    0    0     0     0 21312 128662  7  2 91  0  0
 4  0   3976 389025536      0 1120628    0    0     0    44 26013 123331  7  2 90  0  0
 7  0   3976 389023136      0 1121464    0    0     0   260 21327 125210  7  2 91  0  0
 5  0   3976 389021600      0 1122076    0    0     0     8 21480 129397  6  2 91  0  0
 8  0   3976 389019776      0 1122652    0    0     0   256 19835 102998  7  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 389012320      0 1129028    0    0     0     4 22818 111941  7  2 90  0  0
 7  0   3976 389076448      0 1130320    0    0    16     8 26089 129207  7  3 90  0  0
12  0   3976 389076960      0 1131640    0    0    36   264 22024 129895  7  2 90  0  0
 5  0   3976 389059968      0 1132408    0    0     0   592 21763 124163  7  2 91  0  0
 4  0   3976 389188224      0 1133112    0    0     0    12 22247 129021  7  2 91  0  0
 6  0   3976 389236224      0 1133876    0    0     0   264 21052 128335  7  2 91  0  0
 6  0   3976 389236544      0 1134736    0    0   124     0 21813 128083  7  2 90  0  0
 5  0   3976 389194496      0 1136424    0    0    16    12 21543 127970  8  3 90  0  0
 5  0   3976 389060736      0 1137728    0    0     0    12 20646 118207  7  2 91  0  0
 7  0   3976 389035200      0 1138236    0    0     0   752 21500 127226  7  2 90  0  0
 8  0   3976 389027840      0 1144112    0    0     0    12 22333 123878  7  2 90  0  0
 6  0   3976 389027584      0 1146528    0    0    44     0 22640 124027  7  3 90  0  0
 7  0   3976 389020032      0 1147224    0    0     0    20 21504 128183  6  2 91  0  0
 5  0   3976 388945856      0 1148604    0    0     0 41892 21710 126777  7  3 90  0  0
 5  0   3976 388942272      0 1149300    0    0     0    28 21576 129170  7  2 91  0  0
 6  0   3976 389017056      0 1150700    0    0     0     0 23228 126769  7  3 90  0  0
 6  0   3976 388944576      0 1151940    0    0     0     8 21975 128087  7  3 90  0  0
 5  0   3976 388940448      0 1152908    0    0   128     0 21064 117032  7  2 91  0  0
 6  0   3976 388919104      0 1153576    0    0     0     0 21866 125814  7  2 90  0  0
 6  0   3976 388939360      0 1154340    0    0     4    60 21774 128618  7  2 91  0  0
 6  0   3976 388988512      0 1160632    0    0   288    28 25541 124415  9  3 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   3976 388850400      0 1161392    0    0     0     0 21915 127616  8  3 89  0  0
 7  0   3976 388843584      0 1162668    0    0    16     8 22644 126852  9  2 89  0  0
 9  0   3976 388824544      0 1154104    0    0    84 30560 22439 128900  7  3 90  0  0
 5  0   3976 388824384      0 1155300    0    0   148     8 21405 129908  7  2 91  0  0
11  0   3976 388906816      0 1156004    0    0     0     4 21794 128289  7  2 91  0  0
 7  0   3976 388978944      0 1157784    0    0     0     8 24442 118762  8  3 90  0  0
 6  0   3976 389089088      0 1158564    0    0     0    40 22429 127297  7  2 91  0  0
 6  0   3976 389126336      0 1159400    0    0     0  1360 21692 129076  7  2 90  0  0
12  0   3976 389131328      0 1159992    0    0    88     8 22515 129121  7  3 90  0  0
 5  0   3976 389115840      0 1166584    0    0     0     0 21878 128683  8  2 90  0  0
 8  0   3976 389111136      0 1167284    0    0     0   256 21824 128403  7  2 91  0  0
 4  0   3976 388999232      0 1169976    0    0     0    20 25422 127204  8  3 89  0  0
14  0   3976 389001408      0 1170624    0    0     0   148 21045 130887  6  2 91  0  0
14  0   3976 388989248      0 1171860    0    0   116   464 22526 130819  7  2 90  0  0
 7  0   3976 389002336      0 1172660    0    0     0     0 21053 130865  7  2 91  0  0
 6  0   3976 389069312      0 1173360    0    0     0   252 21491 131140  7  2 91  0  0
 5  0   3976 389078656      0 1174104    0    0     0    20 21919 125547  7  2 90  0  0
 5  0   3976 389108288      0 1175408    0    0     0     4 21796 130727  7  2 90  0  0
 5  0   3976 389081088      0 1176696    0    0    16     8 24201 129411  8  2 90  0  0
 5  0   3976 388983200      0 1183272    0    0    16   208 22340 130275  8  3 90  0  0
 7  0   3976 389015296      0 1184040    0    0     0     0 21762 128366  6  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   3976 389116576      0 1184740    0    0     0    16 22651 130635  7  2 91  0  0
 4  0   3976 389145184      0 1185504    0    0     0     0 21581 129646  7  2 91  0  0
 5  0   3976 389141728      0 1186808    0    0    16    12 22102 124170  7  3 90  0  0
 6  0   3976 389125760      0 1188024    0    0     0     0 22359 127834  8  2 90  0  0
 7  0   3976 389121536      0 1189352    0    0     0     0 21659 130097  7  2 90  0  0
 7  0   3976 389046208      0 1191056    0    0    16     8 22384 127628  7  3 90  0  0
10  0   3976 389047776      0 1191756    0    0     0     0 21732 128499  7  3 91  0  0
 6  0   3976 389031168      0 1193056    0    0     0 40604 22522 128636  8  3 90  0  0
