procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   3976 390954400      0 947320    0    0     2     2    0    0  0  0 100  0  0
 1  0   3976 390940576      0 948028    0    0     0     0 7447 5088  0  1 99  0  0
 2  0   3976 390899936      0 984316    0    0    32     0 13051 9199  1  1 98  0  0
 4  0   3976 390757472      0 1031264    0    0 42192 54784 10957 9898  3  1 96  0  0
 1  0   3976 390736224      0 1049624    0    0 20552    28 7733 8849  3  0 96  0  0
 2  0   3976 390628960      0 1061188    0    0 11340    32 4512 5433  3  0 97  0  0
 0  0   3976 390585792      0 1064396    0    0  3024     4 3247 3200  2  0 97  0  0
 5  0   3976 390326496      0 1078656    0    0 13956    16 6026 14990  2  1 97  0  0
36  0   3976 390324288      0 1083944    0    0  4932 50592 12172 44662  7  1 91  0  0
26  0   3976 390275680      0 1084400    0    0   340    36 12333 49637  8  1 91  0  0
26  0   3976 390143904      0 1086212    0    0  1080    76 13805 53089  7  1 91  0  0
23  0   3976 390110816      0 1086576    0    0     0    44 13139 56106  6  1 92  0  0
14  0   3976 390105312      0 1086932    0    0     0    28 12477 55049  6  1 93  0  0
21  0   3976 390099744      0 1087504    0    0    88    48 13046 55246  6  1 92  0  0
34  0   3976 390101664      0 1087996    0    0   128    36 12730 56093  6  1 92  0  0
14  0   3976 390102240      0 1088484    0    0   156   492 12179 54158  6  1 93  0  0
19  0   3976 390092800      0 1089088    0    0   212   132 12977 55152  6  1 92  0  0
30  0   3976 390024768      0 1089844    0    0    16    40 13519 56255  7  1 92  0  0
16  0   3976 389972352      0 1091876    0    0    16    76 13027 54837  7  1 92  0  0
31  0   3976 389966976      0 1092192    0    0     0     0 12905 55841  6  1 92  0  0
19  0   3976 389904672      0 1093200    0    0   136     8 12574 53625  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  1   3976 389894368      0 1093936    0    0   236    52 12782 53359  6  1 92  0  0
26  0   3976 389891648      0 1096008    0    0   788     8 13456 55752  7  1 92  0  0
26  0   3976 389892672      0 1096940    0    0    96    40 13015 55043  6  1 92  0  0
34  0   3976 389888480      0 1097776    0    0     0    12 13235 55215  6  1 92  0  0
15  0   3976 389879648      0 1098432    0    0   348    68 12967 56282  6  1 92  0  0
26  0   3976 389853440      0 1099196    0    0    24     8 13092 54787  6  1 92  0  0
19  0   3976 389846144      0 1099560    0    0     0    48 13338 56725  6  1 92  0  0
35  0   3976 389863776      0 1102992    0    0     0 14748 13128 54450  7  1 92  0  0
22  0   3976 389855968      0 1103756    0    0    12    64 12962 54595  6  1 92  0  0
34  0   3976 389845952      0 1104500    0    0   312    28 12609 56338  6  1 92  0  0
26  0   3976 389849760      0 1104824    0    0     0    52 12622 54373  6  1 93  0  0
17  0   3976 389858848      0 1105592    0    0   424    12 12739 54783  6  1 93  0  0
28  0   3976 389871872      0 1106272    0    0     0    52 13661 55994  7  1 92  0  0
24  0   3976 389854784      0 1106740    0    0     4   292 12385 54369  6  1 92  0  0
 1  0   3976 389845504      0 1107440    0    0    16    40 12310 55181  6  1 92  0  0
33  0   3976 389834784      0 1108036    0    0    16    24 12728 54710  7  1 92  0  0
17  0   3976 389843584      0 1108860    0    0   276    52 13501 55320  6  1 93  0  0
23  0   3976 389811712      0 1113196    0    0   124    12 13097 55923  7  1 91  0  0
23  0   3976 389808544      0 1114012    0    0    36 11036 12521 54194  6  1 92  0  0
33  0   3976 389808864      0 1114408    0    0    16     0 12476 55092  6  1 93  0  0
40  0   3976 389806112      0 1114792    0    0     0     8 12466 56474  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0   3976 389811744      0 1115644    0    0    72    20 12789 54710  6  1 92  0  0
25  0   3976 389810816      0 1116800    0    0   508     8 13043 55299  6  1 92  0  0
 8  0   3976 389804288      0 1117184    0    0     0   284 12574 56316  6  1 92  0  0
19  0   3976 389805984      0 1117544    0    0     0   684 12174 54528  6  1 93  0  0
17  0   3976 389835040      0 1118348    0    0     0     0 13414 54450  7  1 92  0  0
29  0   3976 389834592      0 1118704    0    0     0     0 12330 56219  6  1 92  0  0
29  0   3976 389836576      0 1122044    0    0     0   608 12519 54125  6  1 92  0  0
13  0   3976 389832992      0 1122524    0    0     0    16 12137 54070  6  1 92  0  0
