procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   3976 390728736      0 981220    0    0     2     2    0    0  0  0 100  0  0
 1  0   3976 390667392      0 971980    0    0 13072     0 11471 8340  3  1 96  0  0
 1  3   3976 390631712      0 1001120    0    0  1476 23352 12225 8640  1  1 97  0  0
 7  0   3976 390548928      0 1018844    0    0  4868 39332 10928 9590  3  1 96  0  0
 2  0   3976 390528832      0 1038536    0    0 18484    32 7690 8392  3  0 96  0  0
 2  0   3976 390434208      0 1048044    0    0  9660    32 5013 5133  3  0 97  0  0
 0  0   3976 390398496      0 1050016    0    0  1336     4 2111 2467  1  0 99  0  0
 8  0   3976 390298080      0 1058860    0    0  8748     8 6101 7092  4  0 96  0  0
10  0   3976 390151680      0 1059776    0    0   672 37460 8454 11637  7  1 93  0  0
 8  0   3976 390122272      0 1060276    0    0   352    60 7270 11356  7  0 93  0  0
 9  0   3976 390091584      0 1064328    0    0  4008    40 9695 18396  7  1 92  0  0
 9  0   3976 390050944      0 1065008    0    0   472    44 12139 30740  8  1 91  0  0
 9  0   3976 390009568      0 1065116    0    0    16     4 11029 31520  7  1 92  0  0
 7  0   3976 389971296      0 1065736    0    0   320    68 12872 39371  7  1 92  0  0
 6  0   3976 389964416      0 1065940    0    0    16     0 13955 42382  6  1 93  0  0
 7  0   3976 389950432      0 1066256    0    0    76    56 19762 56232  6  1 92  0  0
 8  0   3976 389920224      0 1066568    0    0     0    44 18440 55978  6  1 92  0  0
 9  0   3976 389833216      0 1067856    0    0   620    48 16921 53102  7  1 92  0  0
 7  0   3976 389735136      0 1068744    0    0   304     4 18802 58617  7  1 92  0  0
 7  0   3976 389729792      0 1069040    0    0    64    72 23098 69279  7  1 92  0  0
 8  0   3976 389775360      0 1070528    0    0   128     0 21444 68759  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   3976 389771968      0 1071540    0    0   160    52 25472 87735  7  2 92  0  0
 8  0   3976 389772576      0 1072460    0    0   492    44 30149 100561  7  2 91  0  0
 8  0   3976 389820800      0 1072856    0    0     0    40 33889 107468  7  2 91  0  0
15  0   3976 389677888      0 1074380    0    0   340    60 35852 115444  7  2 91  0  0
 8  0   3976 389672384      0 1075324    0    0   332    44 30803 116424  7  2 91  0  0
 8  0   3976 389595744      0 1076476    0    0   136   432 36529 119111  7  2 90  0  0
 6  0   3976 389589248      0 1076928    0    0     0    48 34266 116808  7  3 90  0  0
 6  0   3976 389549376      0 1079076    0    0   132    64 36389 122820  8  3 90  0  0
 9  0   3976 389562752      0 1079912    0    0    16    76 35868 121437  8  3 90  0  0
 7  0   3976 389572736      0 1084932    0    0     0    28 36368 118470  8  3 90  0  0
12  0   3976 389529408      0 1086840    0    0   144   324 36467 123794  7  3 90  0  0
14  0   3976 389554144      0 1088160    0    0   404    24 34322 121194  7  3 90  0  0
11  0   3976 389480640      0 1089512    0    0    32    52 36606 124970  8  3 90  0  0
 8  0   3976 389471616      0 1091492    0    0   208 16324 35247 120344  7  3 90  0  0
15  0   3976 389462752      0 1092396    0    0     0    48 35299 122281  7  3 90  0  0
14  0   3976 389446912      0 1093324    0    0     0     4 36393 124610  8  3 90  0  0
13  0   3976 389442560      0 1095140    0    0   360    68 33965 117460  7  3 90  0  0
14  0   3976 389442912      0 1096208    0    0   128    12 35204 120720  7  3 90  0  0
12  0   3976 389487680      0 1097160    0    0    36   304 36166 118326  8  3 89  0  0
 5  0   3976 389414656      0 1105772    0    0    80    12 39263 126405  9  3 88  0  0
 9  0   3976 389413376      0 1106824    0    0    92     4 34766 119966  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   3976 389391008      0 1107728    0    0     0    12 33741 115943  7  3 90  0  0
 5  0   3976 389480480      0 1109388    0    0     0    16 36027 124740  7  3 90  0  0
10  0   3976 389553024      0 1110288    0    0     0     8 35678 123698  7  3 90  0  0
 5  0   3976 389552032      0 1111912    0    0   660     0 38305 134202  7  3 90  0  0
 9  0   3976 389553120      0 1112740    0    0     0     8 35321 124923  7  3 90  0  0
12  0   3976 389545120      0 1113704    0    0     0     0 36609 126925  7  3 90  0  0
 5  0   3976 389405280      0 1116004    0    0    32     8 34789 117465  8  3 89  0  0
10  0   3976 389365920      0 1118224    0    0     0 45756 36148 124775  8  3 89  0  0
 9  0   3976 389214432      0 1124464    0    0   220    20 36078 121139  8  3 89  0  0
 6  0   3976 389214464      0 1128032    0    0    20     8 36532 122086  8  3 90  0  0
22  0   3976 389360000      0 1129896    0    0   220     0 39706 127646  7  3 90  0  0
 9  0   3976 389377600      0 1130852    0    0     0     0 36912 129864  7  3 90  0  0
 6  0   3976 389357376      0 1132252    0    0   128     4 34391 119411  8  3 90  0  0
 7  0   3976 389301952      0 1133480    0    0   272   356 35114 120021  7  3 90  0  0
 8  0   3976 389282912      0 1134492    0    0     0   868 36392 126776  7  3 90  0  0
 3  0   3976 389306048      0 1136132    0    0     0     0 35326 117471  8  3 89  0  0
19  0   3976 389289472      0 1136960    0    0     0     8 35200 122921  7  3 90  0  0
 7  0   3976 389235168      0 1138580    0    0   156    12 35249 120022  8  3 90  0  0
