procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   3976 390857440      0 962736    0    0     2     2    0    0  0  0 100  0  0
 1  0   3976 390822048      0 990836    0    0   148     0 9578 6733  1  1 98  0  0
 2  0   3976 390790144      0 1007224    0    0   376  1040 11408 7002  1  1 98  0  0
 4  0   3976 390693888      0 1048792    0    0 41600 59212 8753 7452  1  1 97  1  0
 1  0   3976 390664480      0 1064988    0    0 18788    20 7568 8579  3  0 96  0  0
 2  0   3976 390551168      0 1077848    0    0 12512    32 4642 5758  3  0 97  0  0
 0  0   3976 390486016      0 1081684    0    0  3436     4 3457 3358  2  0 97  0  0
21  0   3976 390288416      0 1092604    0    0 11164     8 4674 12112  2  1 97  0  0
19  0   3976 390230656      0 1100168    0    0  6644 35168 12157 43921  7  1 91  0  0
28  0   3976 390199008      0 1100856    0    0   404    32 12467 48927  8  1 91  0  0
23  0   3976 390159808      0 1101456    0    0   176    76 12811 51950  7  1 92  0  0
32  0   3976 390065568      0 1103188    0    0  1032    44 12895 54043  6  1 92  0  0
33  0   3976 390010944      0 1103552    0    0     0    12 13536 56672  6  1 92  0  0
18  0   3976 389942720      0 1103916    0    0   128    56 12696 54651  6  1 93  0  0
31  0   3976 389911040      0 1104864    0    0   176     0 12527 54237  6  1 93  0  0
11  0   3976 389906304      0 1105228    0    0     0    60 12377 54547  6  1 93  0  0
24  0   3976 389904704      0 1105648    0    0    64   132 13447 56618  6  1 92  0  0
27  0   3976 389901184      0 1106348    0    0    16    40 13552 55012  6  1 92  0  0
26  0   3976 389899648      0 1108376    0    0    64   420 12977 55837  6  1 92  0  0
23  0   3976 389753152      0 1110568    0    0   712   268 13780 54957  7  2 92  0  0
21  0   3976 389730880      0 1110944    0    0     0     0 12430 53601  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0   3976 389693184      0 1111372    0    0     0    56 12919 54750  6  1 92  0  0
29  0   3976 389582944      0 1112824    0    0   768     0 13410 54846  6  1 92  0  0
31  0   3976 389593856      0 1113368    0    0   164    48 12867 54352  6  1 93  0  0
28  0   3976 389635712      0 1114192    0    0     0    68 15283 56013  7  1 92  0  0
27  0   3976 389616480      0 1115184    0    0   244     0 14109 54655  6  2 92  0  0
17  0   3976 389624960      0 1115544    0    0     0     8 12735 54470  6  1 93  0  0
13  0   3976 389622272      0 1115908    0    0     0    52 12953 56479  6  1 92  0  0
22  0   3976 389610432      0 1119988    0    0   252    36 13424 54569  7  1 92  0  0
