"Value","Percentile","TotalCount","1/(1-Percentile)"
0.56,0.000000000000,1,1.00
5.51,0.100000000000,98662,1.11
6.65,0.200000000000,199513,1.25
7.47,0.300000000000,296986,1.43
8.09,0.400000000000,394483,1.67
8.65,0.500000000000,496649,2.00
8.91,0.550000000000,545027,2.22
9.24,0.600000000000,600919,2.50
9.50,0.650000000000,641865,2.86
9.90,0.700000000000,694588,3.33
10.42,0.750000000000,742439,4.00
10.75,0.775000000000,763163,4.44
11.27,0.800000000000,789459,5.00
11.86,0.825000000000,814159,5.71
12.52,0.850000000000,837386,6.67
13.50,0.875000000000,861493,8.00
14.22,0.887500000000,874197,8.89
15.01,0.900000000000,885832,10.00
16.12,0.912500000000,898132,11.43
17.96,0.925000000000,910965,13.33
20.58,0.937500000000,922848,16.00
22.41,0.943750000000,928960,17.78
24.77,0.950000000000,935204,20.00
27.53,0.956250000000,941228,22.86
31.20,0.962500000000,947534,26.67
36.18,0.968750000000,953568,32.00
39.58,0.971875000000,956751,35.56
43.25,0.975000000000,959654,40.00
48.23,0.978125000000,962851,45.71
54.53,0.981250000000,965840,53.33
63.18,0.984375000000,968885,64.00
69.73,0.985937500000,970432,71.11
78.12,0.987500000000,971953,80.00
89.13,0.989062500000,973507,91.43
102.24,0.990625000000,975054,106.67
118.49,0.992187500000,976585,128.00
128.97,0.992968750000,977361,142.22
143.65,0.993750000000,978148,160.00
159.38,0.994531250000,978880,182.86
179.31,0.995312500000,979675,213.33
200.28,0.996093750000,980425,256.00
211.81,0.996484375000,980820,284.44
226.49,0.996875000000,981183,320.00
240.12,0.997265625000,981572,365.71
255.85,0.997656250000,981956,426.67
272.63,0.998046875000,982331,512.00
283.12,0.998242187500,982539,568.89
295.70,0.998437500000,982730,640.00
310.38,0.998632812500,982917,731.43
327.16,0.998828125000,983111,853.33
343.93,0.999023437500,983305,1024.00
352.32,0.999121093750,983392,1137.78
364.90,0.999218750000,983493,1280.00
375.39,0.999316406250,983588,1462.86
387.97,0.999414062500,983689,1706.67
398.46,0.999511718750,983782,2048.00
404.75,0.999560546875,983822,2275.56
415.24,0.999609375000,983873,2560.00
421.53,0.999658203125,983917,2925.71
429.92,0.999707031250,983971,3413.33
448.79,0.999755859375,984019,4096.00
457.18,0.999780273438,984039,4551.11
476.05,0.999804687500,984075,5120.00
478.15,0.999829101563,984085,5851.43
494.93,0.999853515625,984111,6826.67
513.80,0.999877929688,984141,8192.00
515.90,0.999890136719,984145,9102.22
717.23,0.999902343750,984160,10240.00
729.81,0.999914550781,984171,11702.86
771.75,0.999926757813,984181,13653.33
801.11,0.999938964844,984193,16384.00
809.50,0.999945068359,984203,18204.44
813.69,0.999951171875,984206,20480.00
822.08,0.999957275391,984211,23405.71
830.47,0.999963378906,984222,27306.67
834.67,0.999969482422,984226,32768.00
834.67,0.999972534180,984226,36408.89
838.86,0.999975585938,984229,40960.00
843.06,0.999978637695,984235,46811.43
843.06,0.999981689453,984235,54613.33
851.44,0.999984741211,984242,65536.00
851.44,0.999986267090,984242,72817.78
851.44,0.999987792969,984242,81920.00
855.64,0.999989318848,984248,93622.86
855.64,0.999990844727,984248,109226.67
855.64,0.999992370605,984248,131072.00
855.64,0.999993133545,984248,145635.56
855.64,0.999993896484,984248,163840.00
855.64,0.999994659424,984248,187245.71
859.83,0.999995422363,984253,218453.33
859.83,1.000000000000,984253,Infinity
