"Value","Percentile","TotalCount","1/(1-Percentile)"
0.42,0.000000000000,1,1.00
2.06,0.100000000000,96337,1.11
3.57,0.200000000000,192571,1.25
5.05,0.300000000000,289374,1.43
6.59,0.400000000000,386027,1.67
8.29,0.500000000000,480876,2.00
9.31,0.550000000000,530242,2.22
10.42,0.600000000000,576918,2.50
11.73,0.650000000000,625598,2.86
13.24,0.700000000000,673785,3.33
15.14,0.750000000000,721314,4.00
16.32,0.775000000000,745051,4.44
17.69,0.800000000000,769567,5.00
19.27,0.825000000000,792726,5.71
21.36,0.850000000000,817387,6.67
23.99,0.875000000000,841424,8.00
25.43,0.887500000000,852612,8.89
27.26,0.900000000000,864756,10.00
29.49,0.912500000000,876820,11.43
32.11,0.925000000000,888860,13.33
35.39,0.937500000000,901348,16.00
36.96,0.943750000000,906565,17.78
39.32,0.950000000000,913187,20.00
41.42,0.956250000000,918536,22.86
44.30,0.962500000000,924638,26.67
47.45,0.968750000000,930580,32.00
49.28,0.971875000000,933547,35.56
51.38,0.975000000000,936871,40.00
53.74,0.978125000000,939670,45.71
56.36,0.981250000000,942613,53.33
59.51,0.984375000000,945698,64.00
61.34,0.985937500000,947096,71.11
63.70,0.987500000000,948653,80.00
66.06,0.989062500000,950054,91.43
69.21,0.990625000000,951673,106.67
72.35,0.992187500000,953232,128.00
73.92,0.992968750000,953870,142.22
76.02,0.993750000000,954599,160.00
78.12,0.994531250000,955299,182.86
81.26,0.995312500000,956087,213.33
85.98,0.996093750000,956852,256.00
88.60,0.996484375000,957259,284.44
90.70,0.996875000000,957585,320.00
93.32,0.997265625000,957954,365.71
96.99,0.997656250000,958321,426.67
101.19,0.998046875000,958712,512.00
103.81,0.998242187500,958884,568.89
107.48,0.998437500000,959083,640.00
110.62,0.998632812500,959248,731.43
114.82,0.998828125000,959437,853.33
120.59,0.999023437500,959624,1024.00
123.73,0.999121093750,959718,1137.78
127.40,0.999218750000,959810,1280.00
132.12,0.999316406250,959905,1462.86
139.46,0.999414062500,960008,1706.67
146.80,0.999511718750,960083,2048.00
154.14,0.999560546875,960136,2275.56
161.48,0.999609375000,960179,2560.00
168.82,0.999658203125,960224,2925.71
176.16,0.999707031250,960271,3413.33
188.74,0.999755859375,960318,4096.00
193.99,0.999780273438,960342,4551.11
203.42,0.999804687500,960365,5120.00
216.01,0.999829101563,960390,5851.43
236.98,0.999853515625,960412,6826.67
270.53,0.999877929688,960435,8192.00
301.99,0.999890136719,960447,9102.22
318.77,0.999902343750,960459,10240.00
394.26,0.999914550781,960474,11702.86
398.46,0.999926757813,960484,13653.33
438.30,0.999938964844,960495,16384.00
444.60,0.999945068359,960501,18204.44
448.79,0.999951171875,960508,20480.00
450.89,0.999957275391,960513,23405.71
452.98,0.999963378906,960517,27306.67
492.83,0.999969482422,960524,32768.00
520.09,0.999972534180,960526,36408.89
545.26,0.999975585938,960529,40960.00
549.45,0.999978637695,960535,46811.43
549.45,0.999981689453,960535,54613.33
566.23,0.999984741211,960538,65536.00
570.43,0.999986267090,960540,72817.78
650.12,0.999987792969,960541,81920.00
675.28,0.999989318848,960542,93622.86
696.25,0.999990844727,960545,109226.67
696.25,0.999992370605,960545,131072.00
708.84,0.999993133545,960547,145635.56
708.84,0.999993896484,960547,163840.00
708.84,0.999994659424,960547,187245.71
721.42,0.999995422363,960551,218453.33
721.42,0.999996185303,960551,262144.00
721.42,0.999996566772,960551,291271.11
721.42,0.999996948242,960551,327680.00
721.42,0.999997329712,960551,374491.43
721.42,0.999997711182,960551,436906.67
721.42,0.999998092651,960551,524288.00
721.42,0.999998283386,960551,582542.22
721.42,0.999998474121,960551,655360.00
721.42,0.999998664856,960551,748982.86
721.42,0.999998855591,960551,873813.33
738.20,0.999999046326,960552,1048576.00
738.20,1.000000000000,960552,Infinity
