"Value","Percentile","TotalCount","1/(1-Percentile)"
0.91,0.000000000000,1,1.00
2.52,0.100000000000,46025,1.11
4.78,0.200000000000,92080,1.25
6.03,0.300000000000,136921,1.43
6.68,0.400000000000,183213,1.67
7.01,0.500000000000,229822,2.00
7.14,0.550000000000,254397,2.22
7.27,0.600000000000,278692,2.50
7.41,0.650000000000,299644,2.86
7.57,0.700000000000,321369,3.33
7.77,0.750000000000,342802,4.00
7.90,0.775000000000,354437,4.44
8.06,0.800000000000,367084,5.00
8.22,0.825000000000,378106,5.71
8.45,0.850000000000,390957,6.67
8.65,0.875000000000,400174,8.00
8.78,0.887500000000,405360,8.89
8.98,0.900000000000,412058,10.00
9.18,0.912500000000,417644,11.43
9.37,0.925000000000,422364,13.33
9.70,0.937500000000,428773,16.00
9.83,0.943750000000,431001,17.78
10.03,0.950000000000,434007,20.00
10.22,0.956250000000,436638,22.86
10.49,0.962500000000,439727,26.67
10.75,0.968750000000,442419,32.00
10.88,0.971875000000,443574,35.56
11.08,0.975000000000,445217,40.00
11.27,0.978125000000,446530,45.71
11.47,0.981250000000,447635,53.33
11.80,0.984375000000,449314,64.00
11.93,0.985937500000,449836,71.11
12.12,0.987500000000,450567,80.00
12.32,0.989062500000,451226,91.43
12.58,0.990625000000,451989,106.67
12.91,0.992187500000,452726,128.00
13.04,0.992968750000,453000,142.22
13.24,0.993750000000,453388,160.00
13.43,0.994531250000,453683,182.86
13.70,0.995312500000,454029,213.33
14.02,0.996093750000,454391,256.00
14.22,0.996484375000,454579,284.44
14.42,0.996875000000,454751,320.00
14.68,0.997265625000,454955,365.71
14.88,0.997656250000,455097,426.67
15.14,0.998046875000,455269,512.00
15.34,0.998242187500,455379,568.89
15.53,0.998437500000,455449,640.00
15.73,0.998632812500,455534,731.43
16.06,0.998828125000,455633,853.33
16.45,0.999023437500,455716,1024.00
16.65,0.999121093750,455762,1137.78
16.91,0.999218750000,455807,1280.00
17.17,0.999316406250,455844,1462.86
17.69,0.999414062500,455896,1706.67
18.22,0.999511718750,455940,2048.00
18.48,0.999560546875,455956,2275.56
19.01,0.999609375000,455980,2560.00
19.40,0.999658203125,456001,2925.71
19.66,0.999707031250,456020,3413.33
20.32,0.999755859375,456045,4096.00
20.45,0.999780273438,456053,4551.11
20.84,0.999804687500,456066,5120.00
21.10,0.999829101563,456076,5851.43
21.50,0.999853515625,456087,6826.67
22.02,0.999877929688,456101,8192.00
22.28,0.999890136719,456104,9102.22
22.41,0.999902343750,456110,10240.00
22.68,0.999914550781,456115,11702.86
23.33,0.999926757813,456123,13653.33
23.86,0.999938964844,456128,16384.00
23.86,0.999945068359,456128,18204.44
24.12,0.999951171875,456131,20480.00
24.38,0.999957275391,456134,23405.71
24.64,0.999963378906,456137,27306.67
25.03,0.999969482422,456140,32768.00
25.30,0.999972534180,456142,36408.89
25.30,0.999975585938,456142,40960.00
25.43,0.999978637695,456144,46811.43
25.69,0.999981689453,456146,54613.33
26.08,0.999984741211,456147,65536.00
26.08,0.999986267090,456147,72817.78
26.21,0.999987792969,456148,81920.00
26.61,0.999989318848,456149,93622.86
26.61,0.999990844727,456149,109226.67
28.18,0.999992370605,456150,131072.00
28.18,0.999993133545,456150,145635.56
29.36,0.999993896484,456151,163840.00
29.36,0.999994659424,456151,187245.71
29.36,0.999995422363,456151,218453.33
29.49,0.999996185303,456152,262144.00
29.49,0.999996566772,456152,291271.11
29.49,0.999996948242,456152,327680.00
29.49,0.999997329712,456152,374491.43
29.49,0.999997711182,456152,436906.67
30.93,0.999998092651,456153,524288.00
30.93,1.000000000000,456153,Infinity
