procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2184 390130752      0 1090196    0    0     2     2    0    0  0  0 100  0  0
 4  0   2184 390066464      0 1099928    0    0  9840 65576 13078 10418  5  1 94  0  0
 4  0   2184 389982336      0 1112256    0    0 11312     0 15530 10560  5  1 94  0  0
 4  0   2184 389933152      0 1120300    0    0  7856     8 7700 6720  5  0 95  0  0
 5  0   2184 389864832      0 1140420    0    0 20228    32 6544 7095  5  0 95  0  0
 5  0   2184 389831296      0 1155964    0    0 17764    32 8789 9873  6  0 93  0  0
 3  0   2184 389728896      0 1169644    0    0 13408     4 4830 6095  3  0 97  0  0
 0  0   2184 389660608      0 1174644    0    0  8448   628 4356 5697  2  0 97  0  0
 4  0   2184 389643200      0 1176040    0    0  1280    12 2447 5527  1  0 98  0  0
 7  0   2184 389611456      0 1178648    0    0  2340     0 7930 13257  6  0 94  0  0
 7  0   2184 389600256      0 1178880    0    0   220    60 7893 11234  7  0 93  0  0
 9  0   2184 389575808      0 1182932    0    0  4032    44 9019 15676  7  1 93  0  0
 8  0   2184 389499360      0 1183200    0    0   200     4 11163 22061  7  1 92  0  0
 6  0   2184 389480928      0 1183384    0    0    48    68 13005 26986  8  1 92  0  0
 8  0   2184 389458400      0 1183692    0    0   188     8 12971 29543  7  1 92  0  0
 7  0   2184 389445088      0 1183880    0    0    16     0 12220 29576  7  1 92  0  0
 6  0   2184 389373664      0 1184988    0    0   556    56 11433 27544  7  1 92  0  0
 6  0   2184 389364832      0 1185692    0    0   544  1156 13473 32984  7  1 93  0  0
12  0   2184 389342080      0 1186404    0    0   268     4 11544 30852  7  1 93  0  0
 7  0   2184 389305600      0 1186896    0    0     4    68 12358 32285  7  1 93  0  0
 8  0   2184 389305088      0 1188376    0    0   928     0 12777 33339  7  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2184 389295872      0 1189316    0    0   132     8 12601 36245  6  1 93  0  0
 6  0   2184 389288800      0 1189592    0    0     0    60 12547 38310  6  1 93  0  0
 6  0   2184 389271936      0 1190460    0    0   308    40 13143 45317  7  1 92  0  0
 6  0   2184 389267360      0 1190712    0    0     0    64 13042 49372  6  1 92  0  0
 6  0   2184 389246976      0 1191300    0    0     0    16 14737 49521  7  1 92  0  0
 6  0   2184 389239232      0 1191800    0    0   100     0 14642 50186  6  1 92  0  0
 5  0   2184 389189440      0 1192532    0    0   128     8 15026 52659  7  1 92  0  0
 7  0   2184 389181024      0 1192868    0    0    32  5508 14841 56282  6  1 92  0  0
 6  0   2184 389088480      0 1193576    0    0     0    92 16669 59418  7  1 92  0  0
 7  0   2184 389084128      0 1194164    0    0   284   200 17671 64990  6  1 92  0  0
 6  0   2184 389054368      0 1197124    0    0     0    56 19005 84620  7  2 91  0  0
 4  0   2184 389016640      0 1197476    0    0     0    24 18095 88007  6  2 92  0  0
 6  0   2184 388927040      0 1199476    0    0   312     8 21741 92974  7  2 91  0  0
 5  0   2184 388965568      0 1200544    0    0    76    60 18029 86666  7  2 91  0  0
10  0   2184 388964064      0 1201564    0    0   128    40 20745 88391  7  2 91  0  0
 5  0   2184 388965248      0 1202672    0    0    84    88 17570 88838  7  2 91  0  0
 6  0   2184 388948928      0 1204472    0    0  1224    16 18264 89919  7  2 91  0  0
 6  0   2184 388952544      0 1205572    0    0    36 12080 18981 90674  7  2 91  0  0
 5  0   2184 388897376      0 1206812    0    0   116     4 18305 89944  7  2 91  0  0
 6  0   2184 388897088      0 1207448    0    0     0     0 17170 90646  7  2 92  0  0
 4  0   2184 388853184      0 1212752    0    0   316     4 18800 94036  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2184 388856576      0 1213384    0    0    12     4 17939 83851  7  2 91  0  0
 7  0   2184 388871680      0 1213896    0    0     0   124 17357 86235  7  2 91  0  0
 7  0   2184 388889728      0 1214924    0    0     0     0 17973 89259  7  2 91  0  0
 4  0   2184 388879296      0 1215964    0    0     0     0 18617 95695  7  2 91  0  0
 5  0   2184 388879616      0 1216616    0    0    16     8 17995 88497  7  2 91  0  0
