procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2184 390792096      0 995924    0    0     2     2    0    0  0  0 100  0  0
 4  0   2184 390750624      0 1033092    0    0  2904     0 14133 14118  1  1 98  0  0
 2  0   2184 390664256      0 1077016    0    0  2192  1428 12224 8562  1  1 98  0  0
 2  0   2184 390549696      0 1099624    0    0 19016     8 7634 7810  3  0 97  0  0
 3  0   2184 390518432      0 1142912    0    0 15600   476 7756 11454  3  0 96  0  0
 2  0   2184 390397248      0 1160860    0    0 20812    32 6711 7111  3  0 97  0  0
 0  0   2184 390360640      0 1164052    0    0  2696 94720 2703 3763  1  0 98  0  0
 7  0   2184 390207968      0 1166500    0    0  1984   580 6176 8057  5  0 95  0  0
 8  0   2184 390076032      0 1170684    0    0  4016     8 8935 13254  7  1 93  0  0
11  0   2184 389942496      0 1173004    0    0   168   824 9989 17136  8  1 91  0  0
 9  0   2184 389752128      0 1175148    0    0   936    52 14481 36500  9  1 90  0  0
 8  0   2184 389710816      0 1175392    0    0     8 14136 14159 43636  7  1 92  0  0
 7  0   2184 389688736      0 1176004    0    0   364    56 14018 45750  7  1 92  0  0
 7  0   2184 389689440      0 1176320    0    0    28    16 11568 35092  7  1 92  0  0
 7  0   2184 389671104      0 1176652    0    0     0  2228 11586 40269  7  1 92  0  0
 6  0   2184 389601280      0 1177480    0    0    76   244 13377 43500  7  1 92  0  0
 9  0   2184 389585504      0 1177788    0    0     0    52 14305 50109  6  1 92  0  0
 8  0   2184 389562496      0 1178092    0    0     0    48 15224 53557  6  1 92  0  0
 6  0   2184 389452800      0 1180008    0    0   164     4 17585 66322  7  1 92  0  0
10  0   2184 389390528      0 1180628    0    0    84    48 17615 60920  7  1 91  0  0
 7  0   2184 389374400      0 1182056    0    0   580    12 19427 77689  7  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   2184 389356544      0 1183352    0    0    16     8 24131 83978  7  2 91  0  0
 6  0   2184 389350656      0 1184844    0    0   240    56 26597 102440  7  2 91  0  0
10  0   2184 389345408      0 1185864    0    0   416    40 27727 114145  7  2 91  0  0
 7  0   2184 389407904      0 1187044    0    0     0   140 26836 112676  7  2 91  0  0
 4  0   2184 389399200      0 1188412    0    0    84    68 31946 128391  7  2 91  0  0
 5  0   2184 389348384      0 1189236    0    0     0     0 31660 129674  7  3 90  0  0
 9  0   2184 389344960      0 1189764    0    0     8    24 27501 116002  7  2 90  0  0
 7  0   2184 389275808      0 1191496    0    0    20    84 30786 122082  8  3 90  0  0
 6  0   2184 389244736      0 1200548    0    0   204    60 35181 127604  8  3 89  0  0
11  0   2184 389232608      0 1201892    0    0   596     4 32937 133057  7  2 90  0  0
 8  0   2184 389232416      0 1203616    0    0   128    68 31099 128572  7  2 91  0  0
 8  0   2184 389218080      0 1205496    0    0   156     8 37434 140263  7  3 90  0  0
 6  0   2184 389224960      0 1206376    0    0     0     0 35501 143288  7  3 91  0  0
 6  0   2184 389252960      0 1207872    0    0     0   612 30611 128896  7  2 90  0  0
 6  0   2184 389198848      0 1210196    0    0   112    40 28136 113536  8  3 89  0  0
 5  0   2184 389175744      0 1211212    0    0     4    64 26631 114136  7  2 91  0  0
 8  0   2184 389172096      0 1212164    0    0     0     0 29537 121951  7  2 90  0  0
 8  0   2184 389170400      0 1212636    0    0   480   324 32748 136010  7  2 91  0  0
 8  0   2184 389181632      0 1221812    0    0    64    12 37527 144453  8  3 89  0  0
 7  0   2184 389179808      0 1224236    0    0   404     8 35530 142897  7  3 90  0  0
 7  0   2184 389319328      0 1225128    0    0     0     0 35764 144538  7  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2184 389299008      0 1226576    0    0     0 42148 35160 143522  7  3 90  0  0
10  0   2184 389304032      0 1227476    0    0     0    60 31671 133185  7  2 91  0  0
 7  0   2184 389187904      0 1229208    0    0     0   632 29020 114941  8  3 89  0  0
 8  0   2184 389174528      0 1231140    0    0    96   788 27540 112797  7  3 90  0  0
 9  0   2184 389126496      0 1232464    0    0     0     8 33895 139141  8  3 90  0  0
 6  0   2184 389143712      0 1233832    0    0     0     0 30073 125810  7  2 91  0  0
 7  0   2184 389072320      0 1236080    0    0     0    16 36070 144795  8  3 89  0  0
 9  0   2184 388918016      0 1233500    0    0     0    20 36623 144403  8  3 89  0  0
 6  0   2184 388910112      0 1234616    0    0   176     8 35372 144531  7  2 90  0  0
18  0   2184 389001568      0 1235656    0    0    92     0 34643 142299  7  3 91  0  0
 8  0   2184 389094208      0 1236540    0    0     0     8 29214 118434  7  2 90  0  0
 8  0   2184 389092448      0 1238460    0    0   152     0 35262 138897  8  3 90  0  0
 6  0   2184 389090784      0 1239444    0    0     0   132 34227 141434  7  2 91  0  0
 6  0   2184 389094912      0 1240440    0    0   112    12 30092 125623  7  2 91  0  0
 6  0   2184 389091520      0 1240472    0    0     8     0 31089 126378  8  3 90  0  0
 6  0   2184 388988320      0 1243956    0    0     0     8 31361 129608  8  3 90  0  0
 7  0   2184 388964768      0 1245448    0    0    68 32448 33867 138981  8  2 90  0  0
 4  0   2184 388967520      0 1254632    0    0    16     4 37854 143579  8  3 89  0  0
 4  0   2184 389115552      0 1255588    0    0    88   260 37028 143633  7  3 91  0  0
 4  0   2184 389101568      0 1257528    0    0   112     0 35187 139052  7  3 90  0  0
11  0   2184 389112800      0 1258420    0    0    24    16 34596 143395  7  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   2184 389018816      0 1260528    0    0   104     0 31644 126283  8  3 90  0  0
10  0   2184 389013632      0 1261956    0    0     0   136 34555 142823  7  2 91  0  0
 6  0   2184 388962464      0 1262840    0    0     0     4 34574 141974  7  3 90  0  0
 9  0   2184 388939136      0 1265016    0    0     0     4 35096 141568  8  3 90  0  0
 7  0   2184 388939616      0 1265896    0    0    20   228 33991 140769  7  2 91  0  0
13  0   2184 389021344      0 1266888    0    0     0     0 36234 140528  7  2 90  0  0
 4  0   2184 389021600      0 1272224    0    0     0    64 28962 118912  8  2 89  0  0
 9  0   2184 389019104      0 1273172    0    0     0     8 34029 139496  7  2 90  0  0
 5  0   2184 389002976      0 1274908    0    0     0     0 31927 133573  7  3 90  0  0
 6  0   2184 388945728      0 1276500    0    0     0    12 31249 128961  8  2 90  0  0
 4  0   2184 388943424      0 1278716    0    0    64 36760 32835 134344  7  3 90  0  0
11  0   2184 388909824      0 1279240    0    0     0   616 34462 142830  7  2 91  0  0
 7  0   2184 388878080      0 1279684    0    0     0   348 35729 144948  7  3 90  0  0
 9  0   2184 388757888      0 1283844    0    0     0     0 36196 145314  8  3 89  0  0
 9  0   2184 388722112      0 1283872    0    0     0     8 36333 140794  7  3 90  0  0
17  0   2184 388722368      0 1285872    0    0   200     4 32721 135746  7  2 91  0  0
14  0   2184 388739680      0 1294696    0    0   192    20 40064 138470 10  3 88  0  0
 6  0   2184 388745792      0 1296428    0    0     0     8 34026 132026  9  3 89  0  0
 6  0   2184 388802720      0 1298168    0    0    96     8 30367 109839  9  3 88  0  0
 7  0   2184 388675456      0 1299704    0    0     0     0 32796 125811  9  3 89  0  0
 7  0   2184 388669120      0 1288768    0    0   356     0 35033 142149  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2184 388668192      0 1289712    0    0     0 34688 34957 144718  7  3 91  0  0
14  0   2184 388637216      0 1290540    0    0    20     0 32873 136560  7  2 90  0  0
 6  0   2184 388691072      0 1293160    0    0     0    12 37600 146603  8  3 90  0  0
 8  0   2184 388767808      0 1293688    0    0   128     8 34891 142756  7  3 90  0  0
 5  0   2184 388762496      0 1296268    0    0     0     0 36384 144371  8  3 90  0  0
 6  0   2184 388789312      0 1302256    0    0     0  7508 36167 143370  8  2 90  0  0
 8  0   2184 388856800      0 1303220    0    0    80     8 35151 143486  7  3 91  0  0
 5  0   2184 389009408      0 1304104    0    0     0   272 36587 148402  7  3 91  0  0
 6  0   2184 389007936      0 1305188    0    0   108     0 34760 143626  7  3 91  0  0
 8  0   2184 389011968      0 1306072    0    0     0     0 34223 140388  7  3 90  0  0
10  0   2184 388902048      0 1308248    0    0     0   616 35788 145152  8  3 89  0  0
 5  0   2184 388898464      0 1310188    0    0   232     0 31271 127222  7  2 90  0  0
10  0   2184 388859040      0 1310716    0    0     0    12 33003 138089  7  3 90  0  0
 8  0   2184 388855840      0 1312020    0    0     0     0 36198 149987  7  3 91  0  0
10  0   2184 388860352      0 1312964    0    0     0   208 35321 142909  7  2 90  0  0
 6  0   2184 388882528      0 1321320    0    0     0 33516 33753 133344  8  3 89  0  0
 6  0   2184 388953664      0 1322516    0    0   256    12 27951 116373  7  2 91  0  0
