procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2184 390188000      0 1096304    0    0     2     2    0    0  0  0 100  0  0
 4  0   2184 390120416      0 1106900    0    0 10176  1020 13123 10428  5  1 94  0  0
 3  1   2184 390054752      0 1120312    0    0 12848    16 15052 10578  5  1 94  0  0
 3  0   2184 390015840      0 1127744    0    0  7500   336 7899 6713  5  0 95  0  0
 5  0   2184 389961152      0 1147412    0    0 19532    36 6668 7321  5  0 95  0  0
 3  0   2184 389917696      0 1164372    0    0 18888    36 8737 9408  6  0 93  0  0
 1  0   2184 389815424      0 1176872    0    0 13084     0 4433 6071  3  0 97  0  0
 0  0   2184 389754208      0 1181724    0    0  7812   608 3945 5201  2  0 98  0  0
 7  0   2184 389707680      0 1183852    0    0  2004    12 3211 6450  2  0 98  0  0
 7  0   2184 389675392      0 1185788    0    0  1712     0 8056 11757  6  0 93  0  0
12  0   2184 389655936      0 1187708    0    0  2532    64 8122 11795  7  0 93  0  0
 9  0   2184 389623584      0 1189608    0    0  1404    48 9201 15741  7  1 93  0  0
 9  0   2184 389484192      0 1191020    0    0   932     0 10708 20043  7  1 92  0  0
 9  0   2184 389472992      0 1191360    0    0   224    76 12659 27657  8  1 91  0  0
 8  0   2184 389428768      0 1191812    0    0    56     0 12215 27002  7  1 92  0  0
 8  0   2184 389356640      0 1192592    0    0   292     0 11748 31734  7  1 92  0  0
 9  0   2184 389352000      0 1192772    0    0     0    56 10999 27826  7  1 93  0  0
 7  0   2184 389350528      0 1193084    0    0   112    52 12930 33880  6  1 93  0  0
 9  0   2184 389342656      0 1193272    0    0     4     0 12001 30082  6  1 93  0  0
 8  0   2184 389392512      0 1193672    0    0   160    60 11719 31068  6  1 93  0  0
 8  0   2184 389314336      0 1194476    0    0   300     0 12876 33308  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2184 389282304      0 1195604    0    0   216     8 12422 37061  6  1 92  0  0
10  0   2184 389280352      0 1196720    0    0   544    60 12840 41049  7  1 92  0  0
 7  0   2184 389231136      0 1197636    0    0   376    56 13140 43143  7  1 92  0  0
 9  0   2184 389240096      0 1197888    0    0     0    52 13626 50025  6  1 92  0  0
11  0   2184 389242528      0 1198132    0    0     0    24 13385 46369  6  1 93  0  0
 8  1   2184 389243744      0 1199020    0    0   196  9016 13672 44198  7  1 92  0  0
 6  0   2184 389235232      0 1199316    0    0     0 26044 15066 55539  7  1 92  0  0
 8  0   2184 389077856      0 1200632    0    0    80   188 17284 70440  7  2 91  0  0
 7  0   2184 389028192      0 1201076    0    0    64    48 18878 73844  6  2 92  0  0
 7  0   2184 388982976      0 1201792    0    0   412     0 20548 77691  7  2 92  0  0
 5  0   2184 389050912      0 1204248    0    0   104    68 19289 79860  7  2 91  0  0
 5  0   2184 389088000      0 1204760    0    0     0  6812 18900 92922  7  2 91  0  0
 5  0   2184 389061888      0 1205200    0    0    24   168 18620 96595  7  2 91  0  0
 7  0   2184 389051040      0 1206728    0    0    88   564 19612 92699  7  2 91  0  0
 6  0   2184 389022720      0 1207556    0    0   252    44 19287 94958  7  2 91  0  0
10  0   2184 388972128      0 1208540    0    0    16     0 18989 88082  7  2 91  0  0
 7  0   2184 388938336      0 1209584    0    0    80    88 18490 90462  7  2 91  0  0
 7  0   2184 388936608      0 1210152    0    0    36   336 18268 94266  7  2 92  0  0
 6  0   2184 388896512      0 1210896    0    0   104     8 18485 90629  7  2 91  0  0
 7  0   2184 388893760      0 1212284    0    0    16     0 18979 94868  7  2 91  0  0
 8  0   2184 388907424      0 1217784    0    0   236    16 20456 99660  7  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   2184 388903360      0 1218416    0    0     0     0 17800 93825  7  2 91  0  0
 6  0   2184 388921344      0 1219756    0    0   192   116 19600 98165  7  2 91  0  0
 7  0   2184 388945024      0 1220324    0    0     0     8 17563 86621  7  2 91  0  0
 5  0   2184 388950592      0 1220908    0    0     0     0 18047 90549  7  2 91  0  0
10  0   2184 388979232      0 1221540    0    0     0     8 18641 90572  7  2 92  0  0
 5  0   2184 388912352      0 1223276    0    0     0  1292 19108 94212  7  2 90  0  0
 9  0   2184 388849856      0 1223840    0    0     0     8 17214 94525  7  2 91  0  0
 6  0   2184 388852608      0 1224848    0    0     0     0 18716 93838  7  2 91  0  0
 7  0   2184 388851232      0 1225532    0    0   112    16 18681 93937  6  2 91  0  0
 9  0   2184 388851264      0 1231168    0    0   144    12 18845 92682  7  2 90  0  0
 6  0   2184 388867808      0 1233160    0    0   292  1300 21056 95091  7  2 91  0  0
 8  0   2184 388870432      0 1234328    0    0   152     4 18943 99195  7  2 91  0  0
 8  0   2184 388871584      0 1234992    0    0    88     8 18276 93676  7  2 91  0  0
 7  0   2184 388976992      0 1235692    0    0    64    12 18649 92230  7  2 91  0  0
 7  0   2184 388952160      0 1237692    0    0     0     0 19146 92066  8  2 90  0  0
 5  0   2184 388931488      0 1238344    0    0     0 39208 19229 102299  6  2 91  0  0
 8  0   2184 388873536      0 1238924    0    0     0    20 17745 95192  7  2 91  0  0
 6  0   2184 388872288      0 1239492    0    0     0    12 18349 95237  7  2 91  0  0
 7  0   2184 388874464      0 1240704    0    0     0   296 18663 93230  7  2 91  0  0
 5  0   2184 388874112      0 1245616    0    0    96    12 19303 95241  7  2 91  0  0
 5  0   2184 388899776      0 1246772    0    0     0     0 19703 94629  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2184 388981920      0 1247376    0    0    48   348 18629 98077  7  2 91  0  0
 8  0   2184 389016608      0 1248024    0    0     0   636 18211 90045  7  2 91  0  0
 8  0   2184 389020480      0 1248592    0    0     0     4 18940 95904  7  2 91  0  0
11  0   2184 388884608      0 1250296    0    0     0   220 18965 93468  7  2 90  0  0
 7  0   2184 388871360      0 1251220    0    0     0     0 18413 97518  7  2 91  0  0
 6  0   2184 388867520      0 1253016    0    0   104   348 19684 95164  8  2 90  0  0
 5  0   2184 388867008      0 1253652    0    0   128     8 18423 93442  7  2 91  0  0
 7  0   2184 388904384      0 1254660    0    0     0     0 19743 93671  7  2 90  0  0
 8  0   2184 388809536      0 1260688    0    0    16    16 19559 97613  8  2 90  0  0
 8  0   2184 388806016      0 1261976    0    0   712     0 18439 89250  6  2 92  0  0
 9  0   2184 388789408      0 1263080    0    0     0    24 18721 91435  7  2 91  0  0
 6  0   2184 388796000      0 1264232    0    0     0     4 19119 94360  7  2 91  0  0
 6  0   2184 388828480      0 1265224    0    0     0     0 19095 88717  7  2 91  0  0
 8  0   2184 388824512      0 1265852    0    0     0     8 18085 92316  6  2 92  0  0
 7  0   2184 388889664      0 1267088    0    0    68     4 19656 95294  7  2 91  0  0
 6  0   2184 388886016      0 1267660    0    0     0 29796 18841 96849  7  2 91  0  0
 7  0   2184 388884512      0 1268228    0    0     0     4 18590 96890  7  2 91  0  0
 8  0   2184 388888800      0 1268860    0    0     0     0 18576 103319  7  2 91  0  0
 8  0   2184 388845568      0 1273844    0    0   176    12 21126 96662  9  2 89  0  0
16  0   2184 388774208      0 1276112    0    0  1176     0 20112 92876  9  2 89  0  0
 6  0   2184 388720640      0 1276928    0    0   244     4 19751 92366  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2184 388655424      0 1269120    0    0   116    16 18758 93919  7  2 91  0  0
 5  0   2184 388653696      0 1269756    0    0     0     8 18592 96940  7  2 91  0  0
 6  0   2184 388644448      0 1271416    0    0    16     0 19719 89299  7  2 91  0  0
 8  0   2184 388672768      0 1273120    0    0     0     8 21151 90354  8  2 90  0  0
 6  0   2184 388678624      0 1273696    0    0     0     0 17823 93463  6  2 92  0  0
 6  0   2184 388689152      0 1274720    0    0     0    32 19906 98246  7  2 91  0  0
 6  0   2184 388694400      0 1275844    0    0     0    16 18926 96208  7  2 91  0  0
 6  0   2184 388699328      0 1281860    0    0     0   292 19610 87928  8  2 90  0  0
 9  0   2184 388673792      0 1282500    0    0     0     0 18487 94795  6  2 91  0  0
 6  0   2184 388683072      0 1283136    0    0     0   112 17872 91130  7  2 91  0  0
 6  0   2184 388753952      0 1283708    0    0     0 32172 18747 93965  7  2 91  0  0
 6  0   2184 388804736      0 1284720    0    0     0     8 19708 96960  7  2 91  0  0
 5  0   2184 388864992      0 1285972    0    0    80     0 19961 97755  7  2 91  0  0
 8  0   2184 388832544      0 1287144    0    0     0     0 18271 93037  7  2 91  0  0
 6  0   2184 388807840      0 1288152    0    0     0   204 17987 97962  7  2 91  0  0
 7  0   2184 388806336      0 1288724    0    0     0  4316 18112 93946  6  2 92  0  0
 7  0   2184 388785920      0 1289364    0    0     0     8 18799 93966  7  2 91  0  0
 5  0   2184 388816864      0 1294184    0    0     4     8 21280 100000  7  2 91  0  0
 7  0   2184 388817760      0 1295260    0    0     0    12 19817 93904  7  2 91  0  0
 8  0   2184 388789696      0 1296280    0    0     0     0 18092 91867  7  2 91  0  0
10  0   2184 388787840      0 1296848    0    0     0     0 18593 99766  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   2184 388800160      0 1298060    0    0     0     8 19664 95069  7  2 91  0  0
 6  0   2184 388808544      0 1298692    0    0     0     0 18751 98875  7  2 91  0  0
 6  0   2184 388754496      0 1300320    0    0    16     4 19506 93320  8  2 90  0  0
 5  0   2184 388749024      0 1301436    0    0     0    84 16987 89886  7  2 91  0  0
 7  0   2184 388750016      0 1302104    0    0    24     0 18090 89854  7  2 91  0  0
 7  0   2184 388734848      0 1303108    0    0     0     8 18040 94147  7  2 91  0  0
 8  0   2184 388727648      0 1308424    0    0     0     4 18509 93149  7  2 91  0  0
 8  0   2184 388728896      0 1309068    0    0     0     0 17942 91461  7  2 91  0  0
 8  0   2184 388714592      0 1310144    0    0     0     4 18569 90914  7  2 91  0  0
 7  0   2184 388715264      0 1311336    0    0     0     0 18527 86144  7  2 91  0  0
 7  0   2184 388709024      0 1311904    0    0     0 30280 17721 93408  6  2 91  0  0
 8  0   2184 388712096      0 1300128    0    0   284     4 18306 92586  7  2 91  0  0
