procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2184 390045056      0 1071936    0    0     2     2    0    0  0  0 100  0  0
 4  1   2184 389956064      0 1092676    0    0 18108  2444 15709 12643  7  1 92  0  0
 5  0   2184 389871872      0 1101120    0    0  6712     0 15789 10105  7  1 92  0  0
 6  0   2184 389775008      0 1122236    0    0 21020     0 11825 9392  7  0 92  0  0
 3  0   2184 389756160      0 1137536    0    0 15820    44 8929 9813  7  0 92  0  0
 2  0   2184 389680384      0 1153584    0    0 19196    32 7393 7411  5  0 94  0  0
 0  0   2184 389627840      0 1156980    0    0  3296  3504 2542 2792  1  0 98  0  0
 6  0   2184 389584128      0 1160572    0    0  3128    48 5259 10465  3  0 97  0  0
 7  0   2184 389553056      0 1160940    0    0   340   516 8106 11923  7  0 93  0  0
 8  0   2184 389547072      0 1160972    0    0     0     0 7553 14033  7  0 93  0  0
11  0   2184 389463424      0 1165248    0    0  4272    56 10484 19521  8  1 92  0  0
 8  0   2184 389415008      0 1167044    0    0   248  1052 13438 28633  9  1 90  0  0
 8  0   2184 389319872      0 1168340    0    0   884    20 13690 33798  8  1 91  0  0
 7  0   2184 389307104      0 1168652    0    0   200    60 13460 32365  8  1 91  0  0
 6  0   2184 389298816      0 1170136    0    0     0     0 13470 39712  7  1 92  0  0
 8  0   2184 389295488      0 1170300    0    0    20     0 12887 39009  6  1 93  0  0
 7  0   2184 389286976      0 1170596    0    0     8  2596 11952 36112  6  1 93  0  0
 6  0   2184 389232032      0 1171348    0    0   208    40 12074 33333  7  1 92  0  0
 7  0   2184 389227904      0 1171568    0    0     0    72 12135 33499  6  1 93  0  0
10  0   2184 389176000      0 1171708    0    0     0     8 12275 36940  6  1 93  0  0
 9  0   2184 389056320      0 1173768    0    0   668     0 14225 38797  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1   2184 389054048      0 1177204    0    0     4 22904 14337 45177  7  1 92  0  0
 6  0   2184 389052704      0 1177440    0    0     0 13220 14313 47680  6  1 92  0  0
 6  0   2184 389049472      0 1177932    0    0   224    40 13517 47286  6  1 93  0  0
 7  0   2184 389047552      0 1178252    0    0     0     4 14124 55579  6  1 92  0  0
 7  0   2184 389045952      0 1179308    0    0   456    76 14521 60721  7  1 92  0  0
 6  0   2184 389031520      0 1180152    0    0    16   600 15603 68456  7  2 92  0  0
 6  0   2184 388971104      0 1180916    0    0    16     0 17302 79074  7  2 92  0  0
 6  0   2184 388975616      0 1181964    0    0    16   112 18591 94877  7  2 91  0  0
 7  0   2184 388980640      0 1182700    0    0     4    52 19347 100710  7  2 91  0  0
 7  0   2184 388979456      0 1185668    0    0   560     8 19178 106811  7  2 91  0  0
 5  0   2184 388964928      0 1186440    0    0    20    68 19550 104599  7  2 91  0  0
 8  0   2184 388965952      0 1186992    0    0     0     4 19003 101422  7  2 91  0  0
 5  0   2184 388992768      0 1187640    0    0    24   136 18473 109355  6  2 91  0  0
 5  0   2184 388860032      0 1189208    0    0   164     0 19462 109737  7  2 90  0  0
 6  0   2184 388794208      0 1189920    0    0    60    40 18993 110687  6  2 91  0  0
 5  0   2184 388653568      0 1191380    0    0    64   152 19674 105708  7  2 91  0  0
 5  0   2184 388653824      0 1192440    0    0     0     0 19228 110512  7  2 91  0  0
 5  0   2184 388653120      0 1193000    0    0     8   316 18904 112210  6  2 91  0  0
 4  0   2184 388655040      0 1193644    0    0    16     0 18725 110296  6  2 92  0  0
 5  0   2184 388641376      0 1199720    0    0   128     4 21326 102625  8  2 90  0  0
 5  0   2184 388641472      0 1201032    0    0     0     0 22313 109925  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   2184 388590624      0 1202392    0    0   176    20 20414 110607  7  2 91  0  0
 7  0   2184 388592064      0 1202964    0    0     0     8 18916 112073  6  2 92  0  0
 6  0   2184 388694848      0 1196256    0    0  1204     0 20387 111954  7  2 91  0  0
 5  0   2184 388670592      0 1197916    0    0   616     0 19272 109974  7  2 91  0  0
 6  0   2184 388668128      0 1198620    0    0   128   128 19250 112354  7  2 91  0  0
 5  0   2184 388668544      0 1199252    0    0     0     8 18874 106558  6  2 91  0  0
 7  0   2184 388597472      0 1200256    0    0     0 27216 19918 111330  8  2 90  0  0
 7  0   2184 388592736      0 1201448    0    0     4    24 19040 109402  7  2 91  0  0
 5  0   2184 388480864      0 1207176    0    0    60     4 19841 109126  8  2 90  0  0
 4  0   2184 388479328      0 1207860    0    0     0   380 19973 111140  7  2 91  0  0
 5  0   2184 388486464      0 1208940    0    0    20   608 20061 111152  7  2 91  0  0
 4  0   2184 388511296      0 1210152    0    0   232     0 19310 112102  7  2 91  0  0
 5  0   2184 388581632      0 1211368    0    0     4    28 20806 112625  7  2 91  0  0
 9  0   2184 388553056      0 1213188    0    0   200     0 19649 112091  7  2 91  0  0
 5  0   2184 388487456      0 1214480    0    0   128   140 19339 112003  7  2 91  0  0
 8  0   2184 388481600      0 1215040    0    0     0     0 18857 111199  6  2 91  0  0
 6  0   2184 388474464      0 1216296    0    0    76    20 19569 111137  7  2 91  0  0
 6  0   2184 388445152      0 1217496    0    0     0     0 19998 108921  7  2 90  0  0
 6  0   2184 388428928      0 1223068    0    0     0   308 20350 96745  7  2 91  0  0
 6  0   2184 388423424      0 1223952    0    0     0   104 19250 102466  7  2 91  0  0
 5  0   2184 388418368      0 1224924    0    0    20   252 19771 107211  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   2184 388448512      0 1225488    0    0     0 29520 19200 110561  6  2 91  0  0
 6  0   2184 388461376      0 1226120    0    0     0     4 18799 111915  7  2 91  0  0
 5  0   2184 388609728      0 1226836    0    0    60     0 20215 106280  6  2 91  0  0
 7  0   2184 388579072      0 1227816    0    0    16   568 18930 105384  7  2 90  0  0
 7  0   2184 388558240      0 1229012    0    0     0     0 19044 110080  7  2 91  0  0
 6  0   2184 388543264      0 1230116    0    0     0     8 18614 109938  7  2 91  0  0
 7  0   2184 388457504      0 1231728    0    0     0    24 19342 110627  8  2 90  0  0
 8  0   2184 388452640      0 1237260    0    0    64     4 19607 111994  7  2 91  0  0
 6  0   2184 388455264      0 1238020    0    0     0     8 19439 112658  7  2 91  0  0
 4  0   2184 388476576      0 1238656    0    0     0     4 18763 109758  7  2 91  0  0
