procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2184 390318080      0 1053080    0    0     2     2    0    0  0  0 100  0  0
 1  0   2184 390285920      0 1055956    0    0    56 64540 9220 7444  1  1 98  0  0
 1  0   2184 390266240      0 1056188    0    0   144  5440 10826 6281  0  1 99  0  0
 2  0   2184 390168992      0 1096992    0    0 41196     8 5778 5736  2  0 98  0  0
 1  0   2184 390146752      0 1111364    0    0 16068    32 4922 7886  3  0 97  0  0
 2  0   2184 390043136      0 1127208    0    0 19356    32 6206 7320  3  0 97  0  0
 1  0   2184 389991424      0 1130828    0    0  3176  1048 3564 3487  2  0 98  0  0
42  0   2184 389886752      0 1137216    0    0  4992   664 7553 194076  5  1 94  0  0
47  0   2184 389854016      0 1141928    0    0  4224     4 15670 635220  8  2 90  0  0
75  0   2184 389806432      0 1142704    0    0   800     0 16109 1103119  8  2 90  0  0
60  0   2184 389698496      0 1145256    0    0   548    88 15290 557961  7  2 91  0  0
41  0   2184 389667232      0 1145552    0    0    64  2704 12601 660212  5  2 93  0  0
 1  0   2184 389568832      0 1146476    0    0   316    56 13341 127470  6  1 93  0  0
45  0   2184 389561760      0 1146928    0    0   208    16 12643 299755  6  2 93  0  0
80  0   2184 389551136      0 1147588    0    0   364     8 13052 305107  5  2 93  0  0
 1  0   2184 389540320      0 1147892    0    0    72     0 12633 570007  5  2 93  0  0
64  0   2184 389554464      0 1148328    0    0   128  1152 14072 51959  6  1 92  0  0
66  0   2184 389538272      0 1149796    0    0     0    40 13660 49796  7  1 91  0  0
 2  0   2184 389481696      0 1151460    0    0     0    12 14549 53937  8  1 91  0  0
38  0   2184 389491008      0 1152040    0    0     0    52 13449 49715  7  1 91  0  0
58  0   2184 389471488      0 1154280    0    0   576    20 12983 53219  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0   2184 389442144      0 1155208    0    0   292     0 12178 50173  6  1 93  0  0
 1  0   2184 389376960      0 1156252    0    0    44  2560 12957 52163  6  1 92  0  0
64  0   2184 389372448      0 1157364    0    0   500  6552 12409 50233  6  1 93  0  0
55  0   2184 389364384      0 1157756    0    0     0     4 12385 51541  6  1 93  0  0
82  0   2184 389371264      0 1157992    0    0     0   156 12253 54596  6  1 93  0  0
38  0   2184 389368192      0 1143868    0    0    16   244 12969 50221  6  1 93  0  0
33  0   2184 389370848      0 1144256    0    0     4    12 12266 50565  6  1 92  0  0
28  0   2184 389487136      0 1146836    0    0    64    24 11179 46259  6  1 93  0  0
 1  0   2184 389488608      0 1147076    0    0    24   164 12054 49896  6  1 93  0  0
63  0   2184 389485536      0 1147652    0    0   316    12 12405 64011  6  1 93  0  0
62  0   2184 389512256      0 1147580    0    0   128   196 12413 48981  6  1 93  0  0
47  0   2184 389343904      0 1149788    0    0    80     0 13021 48907  7  1 92  0  0
68  0   2184 389331904      0 1150092    0    0     0     0 12176 56223  6  1 93  0  0
36  0   2184 389323840      0 1150820    0    0   204    40 13678 50086  6  1 93  0  0
26  0   2184 389333728      0 1151204    0    0    68    40 12088 52640  6  1 93  0  0
 2  0   2184 389301792      0 1151944    0    0    80     4 14116 53652  7  1 92  0  0
