procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2184 390705824      0 1061160    0    0     2     2    0    0  0  0 100  0  0
 2  0   2184 390686080      0 1061744    0    0   188 51152 8786 6170  0  1 99  0  0
 1  0   2184 390675648      0 1061912    0    0     0     0 10316 5418  0  1 99  0  0
 4  0   2184 390586464      0 1082840    0    0 19188   584 8005 7481  3  0 96  0  0
 3  0   2184 390544384      0 1096224    0    0 15520    48 5015 9013  3  0 97  0  0
 1  0   2184 390475776      0 1112452    0    0 18772    32 5279 6927  3  0 97  0  0
 0  0   2184 390446464      0 1114948    0    0  2292 26500 2365 2989  1  0 99  0  0
39  0   2184 390296032      0 1117324    0    0  2208    16 6437 7660  5  0 95  0  0
27  0   2184 390232032      0 1118068    0    0   140  1996 6950 7828  7  0 93  0  0
16  0   2184 390141056      0 1122048    0    0  3956     0 7505 11177  7  0 93  0  0
19  0   2184 390052544      0 1122552    0    0   400    88 7849 15102  7  1 93  0  0
17  0   2184 390034176      0 1122980    0    0   288    44 8834 18455  7  1 92  0  0
15  0   2184 389942944      0 1123224    0    0    56    28 8928 21623  7  1 92  0  0
35  0   2184 389921024      0 1124380    0    0    84   400 10844 25730  8  1 91  0  0
44  0   2184 389841760      0 1124900    0    0   432     8 9743 26980  7  1 92  0  0
15  0   2184 389818720      0 1125592    0    0    64     0 9333 29383  7  1 93  0  0
13  0   2184 389801568      0 1125904    0    0    64   144 9238 29989  6  1 93  0  0
41  0   2184 389798752      0 1126168    0    0     0    40 9488 31061  6  1 93  0  0
22  0   2184 389767424      0 1126996    0    0   312  1032 9352 30169  7  1 93  0  0
25  0   2184 389733376      0 1127984    0    0    20     0 9185 31169  6  1 93  0  0
20  0   2184 389672064      0 1129716    0    0  1084     8 9944 32542  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0   2184 389700992      0 1130088    0    0   128     0 10101 34304  6  1 93  0  0
31  0   2184 389652960      0 1130752    0    0     0    48 9853 34086  7  1 92  0  0
27  0   2184 389649376      0 1131556    0    0   456   316 11443 35854  7  1 92  0  0
26  0   2184 389650720      0 1132032    0    0   112    16 9726 34611  6  1 93  0  0
31  0   2184 389643392      0 1132704    0    0    16    68 10208 34758  7  1 92  0  0
13  0   2184 389629536      0 1133404    0    0     0     8 9752 34525  7  1 92  0  0
11  0   2184 389528352      0 1134012    0    0     4    12 10083 34881  7  1 92  0  0
30  0   2184 389528256      0 1134336    0    0     4   172 9800 35177  6  1 93  0  0
23  0   2184 389518784      0 1137264    0    0     0    56 9941 34948  7  1 92  0  0
28  0   2184 389516768      0 1137988    0    0   444    24 10028 35736  6  1 93  0  0
33  0   2184 389502464      0 1138672    0    0     0    48 10131 35399  7  1 92  0  0
34  0   2184 389504448      0 1139028    0    0    24     0 10354 36986  6  1 93  0  0
41  0   2184 389498496      0 1139972    0    0   132     8 11405 37622  7  1 92  0  0
24  0   2184 389496096      0 1140300    0    0     0     0 9963 36753  6  1 93  0  0
28  0   2184 389483968      0 1141120    0    0   188    64 10491 37633  7  1 92  0  0
37  0   2184 389473888      0 1142360    0    0   124     4 10856 37051  7  1 92  0  0
27  0   2184 389503328      0 1142880    0    0   200    84 10572 37826  6  1 92  0  0
40  0   2184 389498304      0 1143188    0    0    28   448 10040 38288  6  1 92  0  0
19  0   2184 389573280      0 1146016    0    0     0     4 11739 37374  7  1 92  0  0
40  0   2184 389537920      0 1146672    0    0     0     0 10626 37872  7  1 92  0  0
35  0   2184 389451296      0 1147764    0    0    88    16 10461 37779  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0   2184 389456352      0 1148196    0    0    52     4 10373 37840  6  1 93  0  0
35  0   2184 389458368      0 1148636    0    0     0     8 11447 38754  7  1 92  0  0
29  0   2184 389509856      0 1149768    0    0   440     0 10824 39381  7  1 92  0  0
36  0   2184 389484960      0 1150492    0    0     0     0 10619 37694  7  1 92  0  0
36  0   2184 389482944      0 1151132    0    0     0     8 10981 38342  7  1 92  0  0
30  0   2184 389431968      0 1151912    0    0     0     0 10287 38459  7  1 92  0  0
28  0   2184 389440352      0 1152560    0    0     0  1168 10587 38551  7  1 92  0  0
