procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   2184 390091744      0 1069688    0    0     2     2    0    0  0  0 100  0  0
 4  0   2184 390005280      0 1086984    0    0 16752     0 13977 11554  5  1 94  0  0
 5  0   2184 389921920      0 1095220    0    0  8132  4380 14781 10857  5  1 94  0  0
 4  0   2184 389818976      0 1116508    0    0 21128     0 10394 9548  6  0 93  0  0
 4  0   2184 389804384      0 1130324    0    0 15612    44 7466 8541  6  0 94  0  0
 4  0   2184 389709440      0 1147252    0    0 19968    32 7314 7247  6  0 94  0  0
 1  0   2184 389650048      0 1150528    0    0  2992     4 2799 3016  2  0 98  0  0
37  0   2184 389578496      0 1154036    0    0  2696  1384 6595 20642  5  0 95  0  0
35  0   2184 389552000      0 1155212    0    0   432     0 7777 10105  8  0 91  0  0
102  0   2184 389548928      0 1156452    0    0   176     0 7315 68351  7  0 93  0  0
101  0   2184 389542304      0 1156576    0    0    84   108 7566 36401  7  0 92  0  0
35  0   2184 389504448      0 1156696    0    0    72    44 7586 13399  7  0 93  0  0
28  0   2184 389477888      0 1160560    0    0  3844  2008 8590 15970  7  1 92  0  0
69  0   2184 389457632      0 1161016    0    0   292    68 7944 24021  7  1 93  0  0
41  0   2184 389445056      0 1161172    0    0     0     0 8429 15457  7  1 93  0  0
44  0   2184 389360064      0 1161824    0    0   316     0 9128 16477  7  1 93  0  0
64  0   2184 389349632      0 1161984    0    0     0   164 9214 16880  7  1 93  0  0
49  0   2184 389272064      0 1163440    0    0    64   796 10443 17588  8  1 91  0  0
67  0   2184 389272640      0 1163596    0    0     0    64 10024 20014  8  1 92  0  0
69  0   2184 389228480      0 1164896    0    0   144     0 10020 17774  7  1 93  0  0
63  0   2184 389212608      0 1165912    0    0   584    20 9306 18438  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0   2184 389211776      0 1166228    0    0     4     0 9188 19341  6  1 93  0  0
65  0   2184 389207872      0 1166904    0    0    64  1936 9253 18638  7  1 93  0  0
68  0   2184 389201344      0 1167296    0    0   268    40 9155 19209  6  1 93  0  0
66  0   2184 389196544      0 1167456    0    0    28    16 9063 19324  6  1 93  0  0
71  0   2184 389197792      0 1167716    0    0   104    52 9529 20448  6  1 93  0  0
72  0   2184 389161984      0 1168408    0    0   252    24 10311 21616  7  1 93  0  0
62  0   2184 389147040      0 1168928    0    0   212 26816 11000 23075  7  1 92  0  0
65  0   2184 389146688      0 1169364    0    0    28   144 9718 22532  6  1 93  0  0
71  0   2184 389149568      0 1169600    0    0     0   276 9925 29330  6  1 93  0  0
67  0   2184 389151936      0 1170528    0    0   288     4 10556 43057  6  1 93  0  0
68  0   2184 389157536      0 1170680    0    0     0    72 9893 46314  6  1 93  0  0
63  0   2184 389168416      0 1171628    0    0     0   140 10598 98767  6  1 93  0  0
62  0   2184 389171968      0 1171860    0    0     4   300 9887 24753  6  1 93  0  0
66  0   2184 389152928      0 1172688    0    0    84     0 10571 34952  7  1 92  0  0
60  0   2184 389155072      0 1172840    0    0     0    48 10018 43316  6  1 93  0  0
70  0   2184 389154368      0 1173084    0    0     0     4 10225 43042  6  1 93  0  0
52  0   2184 389148736      0 1173364    0    0     0    52 10351 99643  6  1 93  0  0
59  0   2184 389153792      0 1173600    0    0    36   316 10354 508290  6  1 93  0  0
21  0   2184 389153504      0 1173828    0    0    68     0 10051 66168  6  1 93  0  0
78  0   2184 389108192      0 1174564    0    0     0     8 10260 30535  7  1 92  0  0
63  0   2184 389103328      0 1175404    0    0     0     0 10501 44677  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  0   2184 389097216      0 1177148    0    0     0   136 10309 40546  7  1 92  0  0
68  0   2184 389099136      0 1177316    0    0     0     8 9623 28370  6  1 93  0  0
64  0   2184 389098880      0 1177552    0    0     0   308 9849 30038  6  1 93  0  0
61  0   2184 389098688      0 1178172    0    0    88     0 10093 30332  6  1 93  0  0
64  0   2184 389096512      0 1178320    0    0     0     8 10385 31191  6  1 93  0  0
62  0   2184 389087872      0 1182300    0    0   568   808 10921 31440  7  1 92  0  0
63  0   2184 389087104      0 1182544    0    0     0     8 9727 32215  6  1 93  0  0
61  0   2184 389086464      0 1182780    0    0     0    24 9655 32979  6  1 93  0  0
60  0   2184 389004384      0 1183948    0    0     0     0 10683 34306  7  1 92  0  0
66  0   2184 388998272      0 1184512    0    0     0     0 10864 34720  6  1 92  0  0
60  0   2184 388977600      0 1186664    0    0   236  1968 10400 35723  7  1 92  0  0
62  0   2184 388976384      0 1187284    0    0   300     0 10407 51335  6  1 93  0  0
49  0   2184 388967904      0 1187928    0    0    88     4 10716 39149  6  1 92  0  0
62  0   2184 388967904      0 1188164    0    0     0    20 10600 41138  6  1 93  0  0
62  0   2184 388978336      0 1188976    0    0   124     0 11343 42297  6  1 92  0  0
62  0   2184 388978560      0 1189308    0    0     0  1000 11057 42329  7  1 92  0  0
62  0   2184 388968512      0 1189872    0    0     0   376 10976 42335  6  1 92  0  0
65  0   2184 388969440      0 1190196    0    0     0   512 11252 44711  6  1 92  0  0
60  0   2184 388970176      0 1191116    0    0     0     4 11573 45895  6  1 92  0  0
57  0   2184 388981088      0 1191440    0    0     0   152 11923 51815  6  1 92  0  0
66  0   2184 388978368      0 1193584    0    0     0   252 11036 45148  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
63  0   2184 389067936      0 1194256    0    0    76  1816 11961 42584  6  1 92  0  0
35  0   2184 389058816      0 1194592    0    0     0     0 10742 41972  6  1 93  0  0
100  0   2184 389045120      0 1194824    0    0     0     8 11140 50808  6  1 93  0  0
64  0   2184 389025952      0 1195104    0    0     0    28 11898 46932  6  1 92  0  0
59  0   2184 389015232      0 1187084    0    0    16   256 12095 47325  7  1 92  0  0
71  0   2184 388966112      0 1187728    0    0    64  1032 11959 76910  6  1 92  0  0
64  0   2184 388966112      0 1188056    0    0     0    32 11543 69592  6  1 93  0  0
66  0   2184 388922048      0 1188976    0    0     0     0 11571 46860  6  1 92  0  0
58  0   2184 388921312      0 1189308    0    0     0     0 11255 46561  6  1 93  0  0
54  0   2184 388882912      0 1191572    0    0     0   324 11907 48103  6  1 92  0  0
66  0   2184 388878048      0 1191900    0    0     0  3976 12263 58340  6  1 92  0  0
66  0   2184 388877056      0 1192144    0    0     0     4 11631 47657  6  1 92  0  0
64  0   2184 388894528      0 1192824    0    0     0     8 12306 129278  6  1 92  0  0
78  0   2184 388917984      0 1193148    0    0    64   820 12937 76531  7  1 92  0  0
58  0   2184 388868512      0 1194600    0    0     0     8 12100 48696  7  1 92  0  0
65  0   2184 388933728      0 1194920    0    0     0  1132 11700 47068  6  1 92  0  0
56  0   2184 388933536      0 1195520    0    0     0    16 11627 48175  6  1 92  0  0
62  0   2184 388896064      0 1197468    0    0  1280     8 11978 49659  7  1 92  0  0
63  0   2184 388884512      0 1198044    0    0     0     0 11595 48783  6  1 92  0  0
58  0   2184 388879808      0 1201232    0    0   272   140 14614 110768  8  1 91  0  0
62  0   2184 388860160      0 1198204    0    0    80  2756 12594 49618  7  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0   2184 388859712      0 1198656    0    0   128     4 11569 49020  6  1 93  0  0
68  0   2184 388860480      0 1198896    0    0     0     8 11610 56089  6  1 93  0  0
62  0   2184 388996576      0 1199316    0    0    92    12 13260 48747  7  1 92  0  0
61  0   2184 388969376      0 1200124    0    0     0     0 12465 47730  7  1 92  0  0
55  0   2184 388917248      0 1200720    0    0    16  1484 11843 57795  6  1 92  0  0
61  0   2184 388918720      0 1200964    0    0     0   508 11630 48876  6  1 93  0  0
58  0   2184 388917216      0 1201592    0    0     0    16 11923 48988  6  1 92  0  0
66  0   2184 388916992      0 1201960    0    0   128    16 11574 48898  6  1 93  0  0
84  0   2184 388897824      0 1204396    0    0     0   136 11835 146136  6  2 92  0  0
76  0   2184 388832512      0 1205816    0    0     0  2252 12849 103736  7  1 92  0  0
58  0   2184 388843616      0 1206448    0    0     0     0 12668 49303  6  1 92  0  0
64  0   2184 388838784      0 1207212    0    0    88     8 11848 49704  6  1 92  0  0
65  0   2184 388838976      0 1207540    0    0     0     4 12609 49179  6  1 92  0  0
62  0   2184 388842016      0 1207976    0    0     0   204 11839 52892  6  1 92  0  0
56  0   2184 388844480      0 1209132    0    0   128  2180 12414 86643  7  1 92  0  0
66  0   2184 388844352      0 1209584    0    0   128    28 11138 118314  6  1 93  0  0
59  0   2184 388846528      0 1209904    0    0     0     0 11557 48484  6  1 93  0  0
60  0   2184 388824512      0 1210536    0    0     0     8 11691 48783  6  1 92  0  0
61  0   2184 388823424      0 1213064    0    0     0   140 11748 49158  6  1 92  0  0
62  0   2184 388837152      0 1213736    0    0     0  1572 11769 48872  6  1 92  0  0
64  0   2184 388839904      0 1214360    0    0     0     8 12057 48232  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0   2184 388840960      0 1214684    0    0     0     0 11228 46876  6  1 93  0  0
67  0   2184 388840256      0 1214924    0    0     0     0 12232 48265  6  1 92  0  0
66  0   2184 388841408      0 1215848    0    0     0   828 12320 74293  7  1 92  0  0
65  0   2184 388861088      0 1216480    0    0    16     4 12103 47873  7  1 92  0  0
61  0   2184 388860864      0 1216800    0    0     0  3860 10934 47652  6  1 93  0  0
35  0   2184 388830272      0 1217516    0    0     4     0 11937 48681  7  1 92  0  0
