procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   2184 390638048      0 1044024    0    0     2     2    0    0  0  0 100  0  0
 1  0   2184 390621536      0 1045720    0    0   156  1024 9263 7457  1  1 99  0  0
 3  0   2184 390608384      0 1045756    0    0     0     0 9777 5597  0  1 99  0  0
 3  0   2184 390519136      0 1064428    0    0 18828    12 5757 5818  2  0 98  0  0
 2  0   2184 390499840      0 1077916    0    0 15496    36 4979 7861  3  0 97  0  0
 0  1   2184 390399072      0 1094796    0    0 19524  1672 5430 6913  3  0 97  0  0
 0  0   2184 390366976      0 1097500    0    0  2380     4 2751 2834  1  0 98  0  0
46  0   2184 390222976      0 1099536    0    0  1888   588 5934 7222  4  0 95  0  0
31  0   2184 390179616      0 1099928    0    0     8    12 6611 7327  7  0 93  0  0
16  0   2184 390103328      0 1104868    0    0  4916     0 6983 10199  7  0 93  0  0
19  0   2184 389988736      0 1106884    0    0   980   412 9145 15183  8  1 92  0  0
19  0   2184 389977248      0 1107280    0    0   272    44 8758 17646  7  1 92  0  0
18  0   2184 389843264      0 1107496    0    0   108    12 9470 20908  7  1 92  0  0
23  0   2184 389828608      0 1108044    0    0   340    60 9573 23654  7  1 92  0  0
27  0   2184 389796672      0 1108304    0    0    20     0 9431 28636  7  1 92  0  0
31  0   2184 389718944      0 1109156    0    0   268   928 10240 34107  7  1 92  0  0
27  0   2184 389704512      0 1109412    0    0    16   136 10005 36004  6  1 93  0  0
24  0   2184 389689472      0 1109724    0    0    64    40 10650 37037  7  1 92  0  0
38  0   2184 389668800      0 1110384    0    0    84    88 10359 36550  6  1 93  0  0
33  0   2184 389615456      0 1112436    0    0   328   388 10119 36393  7  1 92  0  0
30  0   2184 389605952      0 1116204    0    0   516     0 11820 37510  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0   2184 389533504      0 1117136    0    0     0     8 10990 36336  7  1 92  0  0
25  0   2184 389525248      0 1117412    0    0     0     0 9980 35501  6  1 93  0  0
17  0   2184 389519520      0 1118328    0    0   260    48 10388 36857  7  1 92  0  0
21  0   2184 389520128      0 1118792    0    0    96    72 10402 36455  6  1 93  0  0
35  0   2184 389520384      0 1119244    0    0    64   612 10227 37276  6  1 93  0  0
