"Value","Percentile","TotalCount","1/(1-Percentile)"
0.52,0.000000000000,1,1.00
5.31,0.100000000000,97902,1.11
6.82,0.200000000000,197023,1.25
8.03,0.300000000000,295709,1.43
8.72,0.400000000000,394019,1.67
9.37,0.500000000000,497309,2.00
9.70,0.550000000000,542327,2.22
10.09,0.600000000000,593729,2.50
10.49,0.650000000000,641599,2.86
10.94,0.700000000000,687702,3.33
11.60,0.750000000000,734826,4.00
12.06,0.775000000000,759902,4.44
12.65,0.800000000000,784048,5.00
13.43,0.825000000000,809602,5.71
14.22,0.850000000000,832789,6.67
15.34,0.875000000000,857038,8.00
16.32,0.887500000000,869136,8.89
17.83,0.900000000000,881880,10.00
19.79,0.912500000000,893733,11.43
22.54,0.925000000000,905783,13.33
26.21,0.937500000000,918043,16.00
28.44,0.943750000000,923954,17.78
31.06,0.950000000000,930065,20.00
34.08,0.956250000000,936194,22.86
37.75,0.962500000000,942394,26.67
42.21,0.968750000000,948607,32.00
44.83,0.971875000000,951552,35.56
47.71,0.975000000000,954516,40.00
51.38,0.978125000000,957628,45.71
55.57,0.981250000000,960739,53.33
60.03,0.984375000000,963655,64.00
62.65,0.985937500000,965214,71.11
65.80,0.987500000000,966711,80.00
69.73,0.989062500000,968392,91.43
73.40,0.990625000000,969770,106.67
78.12,0.992187500000,971295,128.00
80.74,0.992968750000,972073,142.22
83.89,0.993750000000,972851,160.00
88.08,0.994531250000,973644,182.86
92.27,0.995312500000,974370,213.33
98.57,0.996093750000,975153,256.00
102.24,0.996484375000,975508,284.44
106.95,0.996875000000,975879,320.00
112.72,0.997265625000,976257,365.71
121.11,0.997656250000,976661,426.67
130.02,0.998046875000,977026,512.00
136.31,0.998242187500,977223,568.89
142.61,0.998437500000,977425,640.00
149.95,0.998632812500,977604,731.43
158.33,0.998828125000,977793,853.33
166.72,0.999023437500,977982,1024.00
170.92,0.999121093750,978073,1137.78
179.31,0.999218750000,978174,1280.00
190.84,0.999316406250,978269,1462.86
206.57,0.999414062500,978364,1706.67
226.49,0.999511718750,978461,2048.00
236.98,0.999560546875,978505,2275.56
244.32,0.999609375000,978555,2560.00
256.90,0.999658203125,978600,2925.71
281.02,0.999707031250,978649,3413.33
297.80,0.999755859375,978701,4096.00
306.18,0.999780273438,978718,4551.11
314.57,0.999804687500,978744,5120.00
329.25,0.999829101563,978769,5851.43
337.64,0.999853515625,978791,6826.67
450.89,0.999877929688,978814,8192.00
522.19,0.999890136719,978827,9102.22
578.81,0.999902343750,978839,10240.00
599.79,0.999914550781,978853,11702.86
616.56,0.999926757813,978862,13653.33
687.87,0.999938964844,978881,16384.00
687.87,0.999945068359,978881,18204.44
692.06,0.999951171875,978889,20480.00
696.25,0.999957275391,978896,23405.71
700.45,0.999963378906,978904,27306.67
700.45,0.999969482422,978904,32768.00
708.84,0.999972534180,978909,36408.89
713.03,0.999975585938,978910,40960.00
717.23,0.999978637695,978916,46811.43
717.23,0.999981689453,978916,54613.33
729.81,0.999984741211,978920,65536.00
729.81,0.999986267090,978920,72817.78
801.11,0.999987792969,978927,81920.00
801.11,0.999989318848,978927,93622.86
801.11,0.999990844727,978927,109226.67
801.11,0.999992370605,978927,131072.00
801.11,0.999993133545,978927,145635.56
805.31,0.999993896484,978928,163840.00
805.31,0.999994659424,978928,187245.71
809.50,0.999995422363,978932,218453.33
809.50,0.999996185303,978932,262144.00
809.50,0.999996566772,978932,291271.11
809.50,0.999996948242,978932,327680.00
809.50,0.999997329712,978932,374491.43
809.50,0.999997711182,978932,436906.67
809.50,0.999998092651,978932,524288.00
809.50,0.999998283386,978932,582542.22
809.50,0.999998474121,978932,655360.00
809.50,0.999998664856,978932,748982.86
809.50,0.999998855591,978932,873813.33
813.69,0.999999046326,978933,1048576.00
813.69,1.000000000000,978933,Infinity
