"Value","Percentile","TotalCount","1/(1-Percentile)"
0.58,0.000000000000,1,1.00
5.60,0.100000000000,28269,1.11
7.44,0.200000000000,56148,1.25
8.39,0.300000000000,83727,1.43
8.98,0.400000000000,111534,1.67
9.63,0.500000000000,141930,2.00
9.90,0.550000000000,153421,2.22
10.22,0.600000000000,168773,2.50
10.55,0.650000000000,183442,2.86
10.88,0.700000000000,195982,3.33
11.34,0.750000000000,209143,4.00
11.67,0.775000000000,216714,4.44
11.99,0.800000000000,223191,5.00
12.45,0.825000000000,230818,5.71
12.98,0.850000000000,237489,6.67
13.57,0.875000000000,244135,8.00
13.96,0.887500000000,248026,8.89
14.29,0.900000000000,250950,10.00
14.75,0.912500000000,254507,11.43
15.40,0.925000000000,258035,13.33
16.45,0.937500000000,261381,16.00
17.30,0.943750000000,263253,17.78
18.22,0.950000000000,264825,20.00
19.92,0.956250000000,266670,22.86
22.41,0.962500000000,268313,26.67
26.35,0.968750000000,270084,32.00
28.70,0.971875000000,270954,35.56
31.06,0.975000000000,271838,40.00
33.82,0.978125000000,272711,45.71
37.49,0.981250000000,273581,53.33
41.16,0.984375000000,274456,64.00
42.73,0.985937500000,274851,71.11
45.35,0.987500000000,275293,80.00
47.97,0.989062500000,275732,91.43
50.59,0.990625000000,276160,106.67
54.00,0.992187500000,276606,128.00
55.84,0.992968750000,276811,142.22
58.20,0.993750000000,277032,160.00
60.56,0.994531250000,277244,182.86
63.18,0.995312500000,277471,213.33
65.54,0.996093750000,277684,256.00
66.85,0.996484375000,277790,284.44
68.68,0.996875000000,277905,320.00
70.78,0.997265625000,278011,365.71
72.88,0.997656250000,278120,426.67
75.50,0.998046875000,278239,512.00
76.55,0.998242187500,278276,568.89
77.59,0.998437500000,278331,640.00
79.69,0.998632812500,278394,731.43
81.26,0.998828125000,278450,853.33
82.84,0.999023437500,278494,1024.00
84.41,0.999121093750,278520,1137.78
86.51,0.999218750000,278552,1280.00
87.56,0.999316406250,278572,1462.86
91.23,0.999414062500,278601,1706.67
95.42,0.999511718750,278627,2048.00
97.52,0.999560546875,278644,2275.56
98.57,0.999609375000,278658,2560.00
100.14,0.999658203125,278668,2925.71
102.24,0.999707031250,278682,3413.33
104.33,0.999755859375,278694,4096.00
105.38,0.999780273438,278705,4551.11
105.91,0.999804687500,278711,5120.00
106.43,0.999829101563,278716,5851.43
108.00,0.999853515625,278723,6826.67
110.10,0.999877929688,278732,8192.00
110.10,0.999890136719,278732,9102.22
111.15,0.999902343750,278735,10240.00
112.20,0.999914550781,278739,11702.86
112.72,0.999926757813,278742,13653.33
113.77,0.999938964844,278745,16384.00
114.82,0.999945068359,278749,18204.44
114.82,0.999951171875,278749,20480.00
115.34,0.999957275391,278753,23405.71
115.34,0.999963378906,278753,27306.67
116.39,0.999969482422,278754,32768.00
116.92,0.999972534180,278756,36408.89
116.92,0.999975585938,278756,40960.00
117.44,0.999978637695,278757,46811.43
117.44,0.999981689453,278757,54613.33
117.96,0.999984741211,278759,65536.00
117.96,0.999986267090,278759,72817.78
117.96,0.999987792969,278759,81920.00
130.55,0.999989318848,278760,93622.86
130.55,0.999990844727,278760,109226.67
130.55,0.999992370605,278760,131072.00
155.19,0.999993133545,278761,145635.56
155.19,0.999993896484,278761,163840.00
155.19,0.999994659424,278761,187245.71
155.19,0.999995422363,278761,218453.33
155.19,0.999996185303,278761,262144.00
160.43,0.999996566772,278762,291271.11
160.43,1.000000000000,278762,Infinity
