procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 391476704      0 322140    0    0     1     1    0    0  0  0 100  0  0
 1  0      0 391386304      0 377440    0    0 54992     0 8326 6849  4  0 95  0  0
 5  0      0 391277120      0 381056    0    0  3896   916 9832 6921  3  1 96  0  0
 4  0      0 391201248      0 384296    0    0  2928     8 9783 5847  5  1 94  0  0
 3  0      0 391221696      0 399004    0    0 16408    12 5369 6763  3  0 96  0  0
 2  0      0 391155904      0 408656    0    0 10904   112 3727 4291  2  0 97  0  0
 0  0      0 391132736      0 409592    0    0   940     4 1017  882  1  0 99  0  0
19  0      0 391071744      0 412160    0    0  2500   328 5983 13579  4  0 95  0  0
70  0      0 391065920      0 412192    0    0     4    24 10404 26091  6  1 93  0  0
35  0      0 391023168      0 412616    0    0    48    48 10562 32836  7  1 92  0  0
34  0      0 391021184      0 412708    0    0    40    36 10814 32108  7  1 92  0  0
62  0      0 391020928      0 412684    0    0    12    44 10758 28685  6  1 93  0  0
59  0      0 391020672      0 412748    0    0    56   600 10668 32739  6  1 93  0  0
37  0      0 391018688      0 412844    0    0    88     0 10878 49530  6  1 93  0  0
53  0      0 390996768      0 412852    0    0     0    16 10849 29083  6  1 93  0  0
40  0      0 390996512      0 412860    0    0    32   188 11426 29106  6  1 93  0  0
51  0      0 390996256      0 412872    0    0     0     4 11448 28952  6  1 93  0  0
49  0      0 390995776      0 412876    0    0     0    40 11296 31427  6  1 93  0  0
56  0      0 390987712      0 412888    0    0     0     4 11077 31264  6  1 93  0  0
62  0      0 390988352      0 415316    0    0     4    16 11976 32834  6  1 93  0  0
34  0      0 390987584      0 415328    0    0     0     0 11524 32803  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  0      0 390987072      0 415332    0    0     0     0 11763 33941  6  1 93  0  0
47  0      0 390987584      0 415344    0    0     0     4 11725 72709  6  1 93  0  0
54  0      0 390981024      0 415348    0    0     0    40 11588 33587  6  1 93  0  0
54  0      0 390976768      0 415360    0    0     0     4 12063 35045  6  1 93  0  0
42  0      0 390976768      0 415368    0    0     0     0 11679 80302  6  1 93  0  0
45  0      0 390976768      0 415376    0    0     0    16 12162 43666  6  1 93  0  0
57  0      0 390975008      0 415384    0    0     0     0 12321 36314  6  1 93  0  0
48  0      0 390974496      0 415392    0    0     0     4 12500 37021  6  1 93  0  0
37  0      0 390972992      0 415476    0    0     0    44 12887 37507  6  1 93  0  0
51  0      0 390970464      0 415480    0    0     0     4 12695 63603  6  1 93  0  0
61  0      0 390971232      0 415492    0    0     0     0 12684 37482  6  1 93  0  0
37  0      0 390971520      0 415500    0    0     0    20 12941 50252  6  1 93  0  0
40  0      0 390971008      0 415508    0    0     0     0 13104 38798  6  1 93  0  0
88  0      0 390971776      0 415516    0    0     0     4 13190 43741  6  1 93  0  0
49  0      0 390961920      0 415524    0    0     0    40 12698 49112  6  1 93  0  0
58  0      0 390961696      0 415532    0    0     0     4 13386 68176  6  1 93  0  0
58  0      0 390954880      0 415540    0    0     0    16 13313 40389  6  1 93  0  0
47  0      0 390945568      0 415548    0    0     0    28 13109 38824  6  1 93  0  0
47  0      0 390946080      0 415624    0    0     0   364 13745 52620  6  1 93  0  0
59  0      0 390946112      0 415632    0    0     0  1032 13593 41582  6  1 93  0  0
67  0      0 390946112      0 415420    0    0     0    44 13116 41041  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  0      0 390945344      0 415424    0    0     0     4 12830 39995  6  1 93  0  0
55  0      0 390945344      0 415440    0    0     0     4 13202 41199  6  1 93  0  0
67  0      0 390945600      0 415412    0    0     0    16 13127 73045  6  1 93  0  0
45  0      0 390944608      0 415424    0    0     0     0 12784 48671  6  1 93  0  0
63  0      0 390944096      0 415428    0    0     0     4 13556 42948  6  1 93  0  0
57  0      0 390944608      0 415440    0    0     0    40 13374 42920  6  1 93  0  0
22  0      0 390944352      0 415452    0    0     0     8 13449 42326  6  1 93  0  0
38  0      0 390941216      0 415528    0    0     0     0 13812 43548  6  1 93  0  0
47  0      0 390940480      0 415536    0    0     0    72 13856 44593  6  1 93  0  0
65  0      0 390940224      0 415544    0    0     0     0 13914 44879  6  1 93  0  0
56  0      0 390939488      0 415552    0    0    16     8 14011 45235  6  1 93  0  0
48  0      0 390940032      0 415560    0    0     0     0 14209 45982  6  1 93  0  0
28  0      0 390938784      0 415568    0    0     0     4 14222 46189  6  1 93  0  0
57  0      0 390938528      0 415580    0    0     0     0 14279 47711  6  1 93  0  0
37  0      0 390938816      0 415588    0    0     0    16 14734 48783  6  1 93  0  0
60  0      0 390938560      0 415596    0    0     0     0 13863 59917  6  1 93  0  0
44  0      0 390938304      0 415604    0    0     0     8 14602 102475  6  2 93  0  0
51  0      0 390937056      0 415684    0    0     0     0 15312 50545  6  1 93  0  0
57  0      0 390936544      0 415692    0    0     0     4 14893 50609  6  2 93  0  0
68  0      0 390936320      0 415704    0    0    20    16 15221 52024  6  2 93  0  0
63  0      0 390935296      0 415712    0    0     0     0 15515 52298  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0      0 390919168      0 415720    0    0     0     0 15039 50932  6  1 93  0  0
53  0      0 390915168      0 415732    0    0     0     4 15512 53653  6  2 93  0  0
54  0      0 390912896      0 415736    0    0     0     0 15320 52739  6  2 93  0  0
37  0      0 390910144      0 415748    0    0     0     4 15531 52811  6  2 93  0  0
34  0      0 390905088      0 415752    0    0     0     0 15903 50258  5  2 93  0  0
44  0      0 390903616      0 415764    0    0     0    16 16133 85000  5  2 93  0  0
28  0      0 390902880      0 415836    0    0     0    44 16784 52578  5  2 93  0  0
39  0      0 390903136      0 415848    0    0     0    84 16994 53647  5  2 93  0  0
40  0      0 390900128      0 415856    0    0     0     0 16749 53291  5  2 93  0  0
33  0      0 390900128      0 415864    0    0     0     4 17440 55688  5  2 93  0  0
59  0      0 390900256      0 415872    0    0     0     0 16543 59603  5  2 93  0  0
51  0      0 390900288      0 415880    0    0     0    28 17417 122801  5  2 93  0  0
68  0      0 390900032      0 415888    0    0     0     0 17579 65932  5  2 93  0  0
60  0      0 390899264      0 415896    0    0     0     4 18591 71927  5  2 93  0  0
50  0      0 390898752      0 415904    0    0     0     0 19263 73628  5  2 93  0  0
92  0      0 390898272      0 415880    0    0     0   200 19603 301022  5  2 93  0  0
57  0      0 390896544      0 416388    0    0     0    16 18833 1112762  4  3 93  0  0
50  0      0 390896032      0 416400    0    0     0     0 18696 650804  5  3 93  0  0
35  0      0 390894528      0 416404    0    0     0   664 17901 465542  5  3 93  0  0
81  0      0 390894016      0 416416    0    0     0     4 18780 388518  5  3 93  0  0
53  0      0 390893632      0 416424    0    0     0     0 19749 597877  5  3 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
51  0      0 390895168      0 416432    0    0     0     4 21568 96589  5  3 92  0  0
45  0      0 390897024      0 416440    0    0     0     0 20120 263858  5  3 92  0  0
36  0      0 390896320      0 416452    0    0     0    20 21382 379344  5  3 92  0  0
31  0      0 390896320      0 416464    0    0     0     0 19178 724656  4  3 93  0  0
47  0      0 390895808      0 416468    0    0     0     4 19677 853018  4  3 93  0  0
55  0      0 390896320      0 416548    0    0     0     0 19860 1262575  4  3 93  0  0
 5  0      0 390896832      0 416552    0    0     0     8 21016 384072  5  3 92  0  0
 7  0      0 390896608      0 416564    0    0     0     4 18497 641714  5  3 93  0  0
74  0      0 390896128      0 416568    0    0     0    16 20655 472833  5  3 92  0  0
76  0      0 390895616      0 416580    0    0     0     4 21831 408418  5  3 92  0  0
77  0      0 390898208      0 416584    0    0     0     4 18623 958403  4  3 93  0  0
77  0      0 390898752      0 416596    0    0     0     0 18681 792538  4  3 93  0  0
38  0      0 390900032      0 416604    0    0     0     4 19081 987567  4  3 93  0  0
29  0      0 390900288      0 416612    0    0     0     0 21880 433331  5  3 92  0  0
60  0      0 390900032      0 416620    0    0     0    16 21066 893113  4  3 93  0  0
50  0      0 390899584      0 416700    0    0     0    72 22205 572860  5  3 92  0  0
64  0      0 390899616      0 416708    0    0     0    32 21493 940141  4  3 92  0  0
52  0      0 390898880      0 416716    0    0     0     0 22967 413121  5  3 92  0  0
54  0      0 390899648      0 416724    0    0     0     4 22133 401648  5  3 92  0  0
39  0      0 390899392      0 416736    0    0     0    16 20320 524107  5  3 92  0  0
15  0      0 390898624      0 416740    0    0     0    12 21021 497303  5  3 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 390899136      0 416752    0    0     0     0 20871 427129  5  3 92  0  0
15  0      0 390899712      0 416756    0    0     0     4 22047 489268  5  3 92  0  0
47  0      0 390898720      0 416768    0    0     0     0 22958 145881  5  3 92  0  0
55  0      0 390897952      0 416772    0    0     0     4 22080 906149  4  3 92  0  0
47  0      0 390898464      0 416856    0    0     0     0 22905 246416  5  3 92  0  0
48  0      0 390898720      0 416864    0    0     0   216 23049 433662  5  3 92  0  0
58  0      0 390898528      0 416872    0    0     0     0 21752 553459  4  3 92  0  0
54  0      0 390897280      0 416884    0    0     0    56 22372 371006  5  3 92  0  0
37  0      0 390896800      0 416888    0    0     0     0 21361 391836  5  3 92  0  0
61  0      0 390896832      0 416900    0    0     0     4 21891 339068  5  3 92  0  0
64  0      0 390896192      0 416904    0    0     0     0 22161 551709  4  3 92  0  0
57  0      0 390895936      0 416916    0    0     0    16 21068 607519  4  3 92  0  0
36  0      0 390895456      0 416920    0    0     0     0 22126 454810  5  3 92  0  0
57  0      0 390894976      0 416932    0    0     0     4 21393 641811  4  3 92  0  0
70  0      0 390894720      0 417008    0    0     0     0 21149 658162  4  3 92  0  0
45  0      0 390893952      0 417016    0    0     0     4 21214 256707  5  3 92  0  0
55  0      0 390893472      0 417024    0    0     0    16 21145 374561  5  3 92  0  0
27  0      0 390892448      0 417032    0    0     0   280 21377 695417  4  3 92  0  0
46  0      0 390892256      0 417040    0    0     0     0 21510 356187  5  3 92  0  0
54  0      0 390891520      0 417048    0    0     0     4 20245 1057553  4  4 92  0  0
77  0      0 390891776      0 417056    0    0     0     0 21633 639175  4  4 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
62  0      0 390893344      0 417064    0    0     0     4 22701 275722  5  3 92  0  0
75  0      0 390892864      0 417072    0    0     0    16 20175 1234429  4  4 93  0  0
52  0      0 390892160      0 417084    0    0     0     0 21516 797496  4  4 92  0  0
49  0      0 390891648      0 417156    0    0     0     0 21104 812404  4  4 92  0  0
28  0      0 390890144      0 417172    0    0     0    40 21783 391860  4  3 92  0  0
57  0      0 390888896      0 417176    0    0     0     4 20567 709925  4  3 92  0  0
53  0      0 390887936      0 417188    0    0     0    12 21531 995892  4  4 92  0  0
 2  0      0 390869088      0 417640    0    0   136     0 12808 735529  4  2 94  0  0
 2  0      0 391079488      0 417488    0    0    36    16 2739  741  3  0 97  0  0
 2  0      0 391078752      0 417496    0    0     0     0 2313  333  3  0 97  0  0
 2  0      0 391079104      0 417504    0    0     0     4 2350  329  3  0 97  0  0
 2  0      0 391078336      0 417516    0    0     0     0 2328  375  3  0 97  0  0
 2  0      0 391078624      0 417520    0    0     0     8 2407  565  3  0 97  0  0
 2  0      0 391078976      0 418024    0    0     0     0 2723  638  3  0 97  0  0
 0  0      0 391079232      0 418028    0    0     0    20  687  316  1  0 99  0  0
 0  0      0 391079232      0 418040    0    0     0   204  156  230  0  0 100  0  0
 0  0      0 391079744      0 418048    0    0     0     4  253  385  0  0 100  0  0
 0  0      0 391079744      0 418056    0    0     0     0  155  244  0  0 100  0  0
 0  0      0 391079744      0 418064    0    0     0     4  198  246  0  0 100  0  0
 0  0      0 391079744      0 418072    0    0     0    16  191  249  0  0 100  0  0
 0  0      0 391080000      0 418080    0    0     0     0  271  383  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 391080192      0 418088    0    0     0     0  143  233  0  0 100  0  0
 0  0      0 391080704      0 418096    0    0     0     4  158  233  0  0 100  0  0
 0  0      0 391080224      0 418172    0    0     0     0  427  328  0  0 100  0  0
 0  0      0 391080224      0 418180    0    0     0     4  228  375  0  0 100  0  0
 0  0      0 391080480      0 418196    0    0     0     0  148  222  0  0 100  0  0
 0  0      0 391081216      0 418200    0    0     0    16  151  228  0  0 100  0  0
 0  0      0 391081472      0 418212    0    0     0     0  133  211  0  0 100  0  0
 0  0      0 391081728      0 418216    0    0     0     8  247  375  0  0 100  0  0
 0  0      0 391081984      0 418228    0    0     0     0  168  236  0  0 100  0  0
 0  0      0 391082496      0 418232    0    0     0     4  194  244  0  0 100  0  0
 0  0      0 391083008      0 418244    0    0     0     0  165  232  0  0 100  0  0
 0  0      0 391083008      0 418252    0    0     0    16  244  362  0  0 100  0  0
 0  0      0 391084032      0 418332    0    0     0     0  326  297  0  0 100  0  0
 0  0      0 391084288      0 418340    0    0     0    44  192  273  0  0 100  0  0
 0  0      0 391084288      0 418348    0    0     0    16  168  236  0  0 100  0  0
 0  0      0 391084288      0 418356    0    0     0     4  235  360  0  0 100  0  0
 0  0      0 391084544      0 418364    0    0     0   676  160  226  0  0 100  0  0
 2  0      0 391062368      0 418376    0    0     0     0  380  551  0  0 100  0  0
 3  0      0 391048576      0 418892    0    0   496     0 3795 4997  4  0 96  0  0
 3  0      0 390991360      0 419052    0    0    16   464 3143 3105  3  0 97  0  0
 0  0      0 390965408      0 419060    0    0     0     0  994  719  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31  0      0 390981056      0 419204    0    0     0     4 15462 344491  4  2 93  0  0
53  0      0 390981024      0 419284    0    0     0    16 26460 698574  6  4 90  0  0
15  0      0 390979776      0 419292    0    0     0     0 28378 500545  5  4 91  0  0
49  0      0 390978560      0 419300    0    0     0     0 26416 620678  4  5 91  0  0
48  0      0 390976128      0 419308    0    0     0     4 28568 475963  4  5 91  0  0
54  0      0 390975360      0 419316    0    0     0   248 23950 1052267  4  4 92  0  0
37  0      0 390974112      0 419332    0    0     0    12 25738 773731  4  5 92  0  0
48  0      0 390974080      0 419336    0    0     0     0 26811 1249235  3  5 92  0  0
41  0      0 390974080      0 419348    0    0     0   336 26207 1614199  3  5 92  0  0
38  0      0 390972864      0 419352    0    0     0     0 28110 963948  3  5 92  0  0
16  0      0 390971200      0 419364    0    0     0    52 27220 1206350  3  5 92  0  0
49  0      0 390969792      0 419436    0    0     0     0 26202 1776911  3  5 92  0  0
87  0      0 390969056      0 419448    0    0     0     4 26776 1465981  3  5 92  0  0
60  0      0 390967840      0 419452    0    0     0     0 28687 558516  4  5 91  0  0
66  0      0 390970560      0 419464    0    0     0    16 28762 774319  3  5 91  0  0
40  0      0 390972576      0 419472    0    0     0     0 27829 1056412  3  5 92  0  0
64  0      0 390973376      0 419480    0    0     0    44 27716 1103364  3  5 92  0  0
44  0      0 390970944      0 419488    0    0     0     0 28275 1056738  3  5 92  0  0
56  0      0 390969952      0 419496    0    0     0     4 26224 1437068  3  5 92  0  0
