Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/05/2026 	_x86_64_	(64 CPU)

09:11:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:11:49 AM 100998   1942832    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1942833    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:49 AM 100998   1942835    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1942836    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:49 AM 100998   1943771    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943777    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943779    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943780    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943782    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943787    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943788    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:49 AM 100998   1943789    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943790    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:49 AM 100998   1943791    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943792    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:49 AM 100998   1943795    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943796    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:49 AM 100998   1943799    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:49 AM 100998   1943801    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943803    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:49 AM 100998   1943805    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:49 AM 100998   1943812    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:49 AM 100998   1943839    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:49 AM 100998   1943843    0.00    0.00    0.00    0.00    0.00     5  postgres

09:11:49 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:11:50 AM 100998   1942832    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1942833    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:50 AM 100998   1942835    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1942836    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:50 AM 100998   1943771    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943777    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943779    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943780    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943782    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943787    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943788    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:50 AM 100998   1943789    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943790    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:50 AM 100998   1943791    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943792    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:50 AM 100998   1943795    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943796    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:50 AM 100998   1943799    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:50 AM 100998   1943801    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943803    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:50 AM 100998   1943805    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:50 AM 100998   1943812    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:50 AM 100998   1943839    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:50 AM 100998   1943843    0.00    0.00    0.00    0.00    0.00     5  postgres

09:11:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:11:51 AM 100998   1942832    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1942833    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:51 AM 100998   1942835    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1942836    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:51 AM 100998   1943771    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943777    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943779    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943780    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943782    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943787    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943788    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:51 AM 100998   1943789    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943790    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:51 AM 100998   1943791    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943792    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:51 AM 100998   1943795    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943796    0.00    0.00    0.00    0.00    0.00     4  postgres
09:11:51 AM 100998   1943799    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:51 AM 100998   1943801    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943803    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:51 AM 100998   1943805    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:51 AM 100998   1943812    0.00    0.00    0.00    0.00    0.00     6  postgres
09:11:51 AM 100998   1943839    0.00    0.00    0.00    0.00    0.00     5  postgres
09:11:51 AM 100998   1943843    0.00    0.00    0.00    0.00    0.00     5  postgres

