procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 390772064      0 312856    0    0     1     1    0    0  0  0 100  0  0
 3  0      0 390699968      0 371008    0    0 57876     0 9045 6967  5  0 94  0  0
 4  0      0 390569504      0 380572    0    0  8840   964 11273 6285  4  1 95  0  0
 3  0      0 390538912      0 384388    0    0  3924    12 7784 4684  4  1 96  0  0
 4  0      0 390428064      0 390340    0    0  7828     4 5490 5655  4  0 95  0  0
 1  0      0 390420576      0 407280    0    0 16708    56 4389 6066  3  0 97  0  0
 0  0      0 390342720      0 412648    0    0  6748    32 3504 3688  2  0 97  0  0
 3  0      0 390334144      0 413272    0    0   520    12  575  802  0  0 100  0  0
47  0      0 390263360      0 415452    0    0  1892   508 8659 20075  6  0 93  0  0
46  0      0 390261408      0 415536    0    0    24     4 9296 25304  6  1 93  0  0
44  0      0 390259648      0 415580    0    0    36     4 9707 24780  7  1 92  0  0
58  0      0 390257632      0 415596    0    0     8    44 9461 25798  7  1 92  0  0
45  0      0 390257120      0 415640    0    0     0     4 9222 27250  6  1 93  0  0
83  0      0 390242496      0 415708    0    0    56     0 9241 25469  6  1 93  0  0
100  0      0 390240480      0 415808    0    0   104    28 9613 28130  7  1 93  0  0
64  0      0 390240224      0 415816    0    0     0     0 9249 27457  6  1 93  0  0
63  0      0 390239968      0 415828    0    0     0     4 9715 27433  6  1 93  0  0
53  0      0 390239712      0 415832    0    0     0    40 9970 29749  6  1 93  0  0
72  0      0 390239232      0 415844    0    0     0     4 10105 27749  6  1 93  0  0
69  0      0 390239232      0 415948    0    0     0     0 10101 29156  6  1 93  0  0
49  0      0 390239744      0 415960    0    0     0    16 10623 28877  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 390238752      0 415964    0    0    16   188 10652 29589  6  1 93  0  0
59  0      0 390238752      0 415976    0    0     0     4 10917 32185  6  1 93  0  0
48  0      0 390238496      0 415980    0    0     0    40 10844 30673  6  1 93  0  0
62  0      0 390238976      0 415992    0    0     0     4 11402 32816  6  1 93  0  0
53  0      0 390239488      0 416000    0    0     0     0 11319 33167  6  1 93  0  0
58  0      0 390239872      0 416008    0    0     0    16 11716 33632  6  1 93  0  0
62  0      0 390239392      0 416016    0    0     0     8 11602 32318  6  1 93  0  0
53  0      0 390238880      0 416024    0    0    28    36 12310 34722  6  1 93  0  0
66  0      0 390236800      0 418724    0    0     8   716 12669 35363  6  1 93  0  0
31  0      0 390237056      0 418728    0    0     0     4 12228 35189  6  1 93  0  0
39  0      0 390237536      0 418740    0    0     0    20 12385 35911  6  1 93  0  0
60  0      0 390236800      0 418748    0    0     0     0 12540 39007  6  1 93  0  0
50  0      0 390231488      0 418756    0    0     0     0 12366 35688  6  1 93  0  0
44  0      0 390229248      0 418764    0    0     0     4 12551 36132  6  1 93  0  0
53  0      0 390229504      0 418772    0    0     0   264 12663 36605  6  1 93  0  0
64  0      0 390227008      0 418780    0    0     0   356 12375 35684  6  1 93  0  0
35  0      0 390220960      0 418788    0    0     0     0 12899 37798  6  1 93  0  0
39  0      0 390218464      0 418772    0    0    32   324 12804 38820  6  1 93  0  0
40  0      0 390213184      0 418848    0    0     0     0 12830 37548  6  1 93  0  0
61  0      0 390214432      0 418856    0    0     0     8 12371 39358  6  1 93  0  0
67  0      0 390214176      0 418868    0    0     0    44 13032 39308  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 390213184      0 418872    0    0     0     4 13084 39307  6  1 93  0  0
62  0      0 390212672      0 418888    0    0     0     0 12386 36742  6  1 93  0  0
55  0      0 390212448      0 418892    0    0     0    16 13019 39266  6  1 93  0  0
48  0      0 390212448      0 418904    0    0     0     0 12566 71715  6  1 93  0  0
40  0      0 390210944      0 418908    0    0     0     4 12539 88733  6  1 93  0  0
52  0      0 390209152      0 418920    0    0     0    40 12761 39350  6  1 93  0  0
64  0      0 390208928      0 418932    0    0     0     8 13136 40518  6  1 93  0  0
64  0      0 390208160      0 419012    0    0     0    16 13218 40349  6  1 93  0  0
41  0      0 390207168      0 419020    0    0     0     0 12927 39405  6  1 93  0  0
53  0      0 390206912      0 419028    0    0     0     0 13244 40886  6  1 93  0  0
44  0      0 390206912      0 419036    0    0     0     8 13232 41356  6  1 93  0  0
47  0      0 390203648      0 419044    0    0     0    40 12515 41218  6  1 93  0  0
41  0      0 390203136      0 419052    0    0     0     4 12660 42740  6  1 93  0  0
