procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 391163040      0 317480    0    0     1     1    0    0  0  0 100  0  0
 0  0      0 391105920      0 363328    0    0 46224     0 3316 3531  0  0 100  0  0
 3  0      0 391100768      0 363380    0    0    60   876 6599 4111  0  1 99  0  0
 3  0      0 391042720      0 365316    0    0  2076     0 6373 4841  2  1 98  0  0
 1  1      0 391032032      0 381000    0    0 17336    16 5114 6854  3  0 96  0  0
 3  0      0 390981184      0 391108    0    0 10456    36 4233 4266  3  0 97  0  0
 0  0      0 390976384      0 391596    0    0   412     4  604  584  0  0 100  0  0
10  0      0 390894976      0 395400    0    0  3536   572 7969 14625  4  0 95  0  0
 5  0      0 390829632      0 395536    0    0     4    16 9370 19867  6  1 93  0  0
 7  0      0 390776224      0 395544    0    0     0     0 8284 22651  6  1 93  0  0
 8  0      0 390698112      0 395560    0    0     8    76 10332 29450  7  1 92  0  0
 8  0      0 390581216      0 395576    0    0     8    44 13048 46566  7  1 92  0  0
 8  0      0 390553056      0 395632    0    0    52     4 20277 78229  7  2 92  0  0
 6  0      0 390521120      0 395640    0    0     0    12 22744 91856  7  2 92  0  0
 9  0      0 390525440      0 395644    0    0     0     0 23548 99310  6  2 92  0  0
 8  0      0 390531744      0 395728    0    0    20     0 34803 131330  6  2 92  0  0
 7  0      0 390532576      0 395768    0    0     0     4 36753 137327  6  2 92  0  0
 7  0      0 390532160      0 395772    0    0     0    40 30620 131369  6  2 92  0  0
11  0      0 390531616      0 395784    0    0     0    48 42243 151258  6  3 91  0  0
 4  0      0 390531744      0 395788    0    0     0    40 44038 157757  6  3 91  0  0
10  0      0 390529504      0 395796    0    0     0     0 50744 168169  6  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 390526976      0 395800    0    0     0    80 56633 190815  6  4 90  0  0
 8  0      0 390522976      0 395808    0    0     0     4 61466 206013  6  4 90  0  0
12  0      0 390510560      0 395812    0    0     0    40 62120 206617  6  4 90  0  0
 8  0      0 390517824      0 395820    0    0     0     4 85483 290903  6  6 89  0  0
 9  0      0 390518976      0 395896    0    0    16   188 84469 312581  6  6 89  0  0
 8  0      0 390518816      0 395904    0    0     0     4 81523 311011  6  6 89  0  0
 9  0      0 390521248      0 395912    0    0     0     0 80457 311845  6  6 89  0  0
 9  0      0 390518720      0 395916    0    0     0    36 81731 309140  6  6 89  0  0
11  0      0 390528832      0 395924    0    0     0    44 86820 310752  6  6 89  0  0
 8  0      0 390531488      0 395928    0    0     0     4 82715 310443  6  6 89  0  0
 9  0      0 390530496      0 395936    0    0     0    72 81615 308091  5  6 89  0  0
11  0      0 390530016      0 395912    0    0     4     8 82638 310030  6  6 89  0  0
 9  0      0 390526144      0 395916    0    0     0     0 82896 309649  6  6 89  0  0
 5  0      0 390526240      0 395928    0    0     0     4 82113 309801  6  6 89  0  0
 7  0      0 390523136      0 398696    0    0     4    40 86697 311667  6  6 88  0  0
10  0      0 390518464      0 398704    0    0     0     4 87520 308259  6  6 89  0  0
 9  0      0 390513152      0 398708    0    0     0     8 91072 306290  5  6 89  0  0
 8  0      0 390516352      0 398716    0    0     4   304 89175 312586  6  6 89  0  0
10  0      0 390513664      0 398720    0    0     0     0 88692 309043  6  6 89  0  0
 6  0      0 390513312      0 398728    0    0     4   536 83780 305347  6  6 89  0  0
 6  0      0 390506304      0 398736    0    0     0    44 81800 310985  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 390504896      0 398740    0    0     0     4 89341 306945  6  6 89  0  0
10  0      0 390502048      0 398756    0    0     0     0 89821 304644  6  6 89  0  0
10  0      0 390498752      0 398760    0    0     0     8 87516 307187  6  6 89  0  0
11  0      0 390493280      0 398840    0    0     0     0 92543 311460  6  6 89  0  0
 6  0      0 390493344      0 398844    0    0     0     4 85385 311072  6  6 89  0  0
 9  0      0 390490848      0 398852    0    0     0    40 89416 305289  6  6 89  0  0
11  0      0 390486048      0 398864    0    0     0     8 91149 308930  6  6 88  0  0
14  0      0 390482304      0 398868    0    0     0   376 90072 303911  5  6 89  0  0
 8  0      0 390479520      0 398876    0    0     0   384 85173 307657  6  6 89  0  0
11  0      0 390475616      0 398700    0    0     0    76 86356 310205  6  6 89  0  0
10  0      0 390473152      0 398708    0    0     0     8 82913 310535  6  6 89  0  0
11  0      0 390468032      0 398712    0    0     0    40 86107 310403  6  6 89  0  0
 9  0      0 390465216      0 398720    0    0     0     4 86188 313008  6  6 89  0  0
11  0      0 390460992      0 398796    0    0     0     0 81213 312393  6  6 89  0  0
 8  0      0 390459584      0 398800    0    0     0     8 81778 303457  6  6 89  0  0
 9  0      0 390459072      0 398808    0    0     0     0 84931 311841  6  6 89  0  0
 8  0      0 390459968      0 398812    0    0     0    16 85288 304722  5  6 89  0  0
 8  0      0 390457120      0 398824    0    0     0    44 90502 307241  5  6 89  0  0
 8  0      0 390461152      0 398828    0    0     0    80 90552 308143  6  6 89  0  0
 7  0      0 390456160      0 398836    0    0     0     8 91006 307307  5  6 89  0  0
 7  0      0 390457120      0 398840    0    0     0     0 93148 310918  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 390454688      0 398848    0    0     0     0 81912 313619  6  6 89  0  0
 8  0      0 390449632      0 398856    0    0     0     4 88647 311520  6  6 89  0  0
11  0      0 390450624      0 398864    0    0     8    40 82819 313965  6  6 89  0  0
 9  0      0 390443008      0 398872    0    0     0     4 82463 315380  6  6 89  0  0
 7  0      0 390442240      0 398880    0    0     0     0 82734 308751  6  6 89  0  0
 7  0      0 390444320      0 398892    0    0    20     8 87507 312951  6  6 89  0  0
11  0      0 390437024      0 398896    0    0    16    12 89815 308038  6  6 89  0  0
 8  0      0 390434976      0 398904    0    0     0     4 92016 310179  6  6 89  0  0
 9  0      0 390435264      0 398912    0    0     0   116 90932 307657  5  6 89  0  0
 7  0      0 390428928      0 398916    0    0     0     4 87067 312956  5  6 89  0  0
11  0      0 390425856      0 398924    0    0     0     0 81076 314050  6  6 89  0  0
 9  0      0 390425984      0 398928    0    0     0     8 88397 313437  6  6 89  0  0
 6  0      0 390423072      0 399012    0    0     0     0 83627 318209  6  6 89  0  0
 8  0      0 390420448      0 399016    0    0     0     4 85101 313463  6  6 89  0  0
 9  0      0 390415296      0 399024    0    0     0    40 84170 312666  6  6 89  0  0
 9  0      0 390413440      0 399028    0    0     0     4 83773 313889  6  6 89  0  0
 9  0      0 390411616      0 399036    0    0     0   104 82994 315661  6  6 89  0  0
13  0      0 390405696      0 399044    0    0     0   112 90811 308603  5  6 89  0  0
 9  0      0 390402944      0 399048    0    0     0     0 85820 311966  6  6 89  0  0
 8  0      0 390395936      0 399056    0    0     0     4 81151 315219  6  6 89  0  0
 7  0      0 390391616      0 399064    0    0     0    40 85461 306644  6  6 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 390387424      0 399072    0    0     0     4 86035 312109  6  6 89  0  0
