Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/05/2026 	_x86_64_	(64 CPU)

07:39:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:39:29 AM  1000   1872359  235.00    6.00    0.00    0.00  241.00     2  java
07:39:30 AM  1000   1872359   38.00    1.00    0.00    0.00   39.00     2  java
07:39:31 AM  1000   1872359    0.00    0.00    0.00    0.00    0.00     2  java
07:39:32 AM  1000   1872359    0.00    0.00    0.00    0.00    0.00     2  java
07:39:33 AM  1000   1872359    0.00    0.00    0.00    0.00    0.00     2  java
07:39:34 AM  1000   1872359    0.00    0.00    0.00    0.00    0.00     2  java
07:39:35 AM  1000   1872359    0.00    0.00    0.00    0.00    0.00     2  java
07:39:36 AM  1000   1872359   73.00    7.00    0.00    0.00   80.00     2  java
07:39:37 AM  1000   1872359  353.00   24.00    0.00    0.00  377.00     2  java
07:39:38 AM  1000   1872359  374.00   21.00    0.00    0.00  395.00     2  java
07:39:39 AM  1000   1872359  373.00   22.00    0.00    0.00  395.00     2  java
07:39:40 AM  1000   1872359  374.00   21.00    0.00    0.00  395.00     2  java
07:39:41 AM  1000   1872359  371.00   23.00    0.00    0.00  394.00     2  java
07:39:42 AM  1000   1872359  364.00   29.00    0.00    0.00  393.00     2  java
07:39:43 AM  1000   1872359  368.00   25.00    0.00    0.00  393.00     2  java
07:39:44 AM  1000   1872359  365.00   28.00    0.00    0.00  393.00     2  java
07:39:45 AM  1000   1872359  360.00   32.00    0.00    0.00  392.00     2  java
07:39:46 AM  1000   1872359  355.00   37.00    0.00    0.00  392.00     2  java
07:39:47 AM  1000   1872359  352.00   39.00    0.00    0.00  391.00     2  java
07:39:48 AM  1000   1872359  344.00   47.00    0.00    0.00  391.00     2  java
07:39:49 AM  1000   1872359  340.00   50.00    0.00    0.00  390.00     2  java
07:39:50 AM  1000   1872359  325.00   62.00    0.00    0.00  387.00     2  java
07:39:51 AM  1000   1872359  306.00   80.00    0.00    0.00  386.00     2  java
07:39:52 AM  1000   1872359  290.00   94.00    0.00    0.00  384.00     2  java
07:39:53 AM  1000   1872359  282.00  102.00    0.00    0.00  384.00     2  java
07:39:54 AM  1000   1872359  277.00  106.00    0.00    0.00  383.00     2  java
07:39:55 AM  1000   1872359  276.00  108.00    0.00    0.00  384.00     2  java
07:39:56 AM  1000   1872359  276.00  107.00    0.00    0.00  383.00     2  java
07:39:57 AM  1000   1872359  277.00  106.00    0.00    0.00  383.00     2  java
07:39:58 AM  1000   1872359  271.00  112.00    0.00    0.00  383.00     2  java
07:39:59 AM  1000   1872359  277.00  106.00    0.00    0.00  383.00     2  java
07:40:00 AM  1000   1872359  270.00  113.00    0.00    0.00  383.00     2  java
07:40:01 AM  1000   1872359  254.00  128.00    0.00    0.00  382.00     2  java
07:40:02 AM  1000   1872359  262.00  121.00    0.00    0.00  383.00     2  java
07:40:03 AM  1000   1872359  265.00  117.00    0.00    0.00  382.00     2  java
07:40:04 AM  1000   1872359  256.00  125.00    0.00    0.00  381.00     2  java
07:40:05 AM  1000   1872359  241.00  140.00    0.00    0.00  381.00     2  java
07:40:06 AM  1000   1872359  242.00  138.00    0.00    0.00  380.00     2  java
07:40:07 AM  1000   1872359  237.00  144.00    0.00    0.00  381.00     2  java
07:40:08 AM  1000   1872359  241.00  140.00    0.00    0.00  381.00     2  java
07:40:09 AM  1000   1872359  230.00  149.00    0.00    0.00  379.00     2  java
07:40:10 AM  1000   1872359  223.00  156.00    0.00    0.00  379.00     2  java
