Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	02/05/2026 	_x86_64_	(64 CPU)

10:54:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:54:46 AM  all    5.02    0.00    0.61    0.41    0.08    0.00    0.00    0.00    0.00   93.89
10:54:46 AM    0   92.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    7.00
10:54:46 AM    1   55.10    0.00    1.02    1.02    0.00    0.00    0.00    0.00    0.00   42.86
10:54:46 AM    2   84.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   15.00
10:54:46 AM    3   70.00    0.00    4.00    6.00    1.00    0.00    0.00    0.00    0.00   19.00
10:54:46 AM    4    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
10:54:46 AM    5    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
10:54:46 AM    6    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
10:54:46 AM    7    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:54:46 AM    8    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
10:54:46 AM    9    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
10:54:46 AM   10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:54:46 AM   11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:54:46 AM   12    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
10:54:46 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:54:46 AM   14    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:54:46 AM   15    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:54:46 AM   16    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   99.00
10:54:46 AM   17    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:54:46 AM   18    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
