"Value","Percentile","TotalCount","1/(1-Percentile)"
0.51,0.000000000000,1,1.00
4.75,0.100000000000,20438,1.11
7.63,0.200000000000,41011,1.25
9.18,0.300000000000,62253,1.43
10.03,0.400000000000,81595,1.67
10.88,0.500000000000,102868,2.00
11.40,0.550000000000,112846,2.22
12.06,0.600000000000,122606,2.50
12.91,0.650000000000,132485,2.86
14.02,0.700000000000,142969,3.33
15.34,0.750000000000,152743,4.00
16.25,0.775000000000,157947,4.44
17.30,0.800000000000,163225,5.00
18.48,0.825000000000,168006,5.71
20.05,0.850000000000,173200,6.67
22.02,0.875000000000,178090,8.00
23.46,0.887500000000,180786,8.89
25.17,0.900000000000,183354,10.00
27.00,0.912500000000,185752,11.43
29.49,0.925000000000,188316,13.33
32.77,0.937500000000,190806,16.00
35.13,0.943750000000,192227,17.78
37.49,0.950000000000,193432,20.00
40.37,0.956250000000,194701,22.86
44.30,0.962500000000,195953,26.67
49.02,0.968750000000,197174,32.00
51.90,0.971875000000,197831,35.56
55.05,0.975000000000,198438,40.00
58.72,0.978125000000,199096,45.71
63.18,0.981250000000,199710,53.33
69.21,0.984375000000,200361,64.00
72.88,0.985937500000,200667,71.11
77.59,0.987500000000,201013,80.00
81.79,0.989062500000,201314,91.43
87.03,0.990625000000,201622,106.67
94.90,0.992187500000,201952,128.00
99.61,0.992968750000,202108,142.22
103.81,0.993750000000,202266,160.00
111.15,0.994531250000,202419,182.86
120.06,0.995312500000,202574,213.33
130.55,0.996093750000,202733,256.00
136.31,0.996484375000,202821,284.44
142.61,0.996875000000,202892,320.00
150.99,0.997265625000,202971,365.71
159.38,0.997656250000,203054,426.67
166.72,0.998046875000,203131,512.00
170.92,0.998242187500,203168,568.89
178.26,0.998437500000,203212,640.00
185.60,0.998632812500,203249,731.43
197.13,0.998828125000,203294,853.33
207.62,0.999023437500,203329,1024.00
212.86,0.999121093750,203353,1137.78
217.06,0.999218750000,203366,1280.00
224.40,0.999316406250,203387,1462.86
232.78,0.999414062500,203407,1706.67
241.17,0.999511718750,203426,2048.00
248.51,0.999560546875,203436,2275.56
252.71,0.999609375000,203446,2560.00
260.05,0.999658203125,203457,2925.71
272.63,0.999707031250,203469,3413.33
281.02,0.999755859375,203476,4096.00
285.21,0.999780273438,203484,4551.11
287.31,0.999804687500,203486,5120.00
293.60,0.999829101563,203493,5851.43
297.80,0.999853515625,203498,6826.67
301.99,0.999877929688,203503,8192.00
301.99,0.999890136719,203503,9102.22
306.18,0.999902343750,203508,10240.00
306.18,0.999914550781,203508,11702.86
312.48,0.999926757813,203512,13653.33
314.57,0.999938964844,203514,16384.00
314.57,0.999945068359,203514,18204.44
316.67,0.999951171875,203516,20480.00
327.16,0.999957275391,203517,23405.71
333.45,0.999963378906,203518,27306.67
339.74,0.999969482422,203519,32768.00
341.84,0.999972534180,203520,36408.89
343.93,0.999975585938,203522,40960.00
343.93,0.999978637695,203522,46811.43
343.93,0.999981689453,203522,54613.33
343.93,0.999984741211,203522,65536.00
354.42,0.999986267090,203523,72817.78
354.42,0.999987792969,203523,81920.00
354.42,0.999989318848,203523,93622.86
383.78,0.999990844727,203524,109226.67
383.78,0.999992370605,203524,131072.00
383.78,0.999993133545,203524,145635.56
383.78,0.999993896484,203524,163840.00
383.78,0.999994659424,203524,187245.71
469.76,0.999995422363,203525,218453.33
469.76,1.000000000000,203525,Infinity
