"Value","Percentile","TotalCount","1/(1-Percentile)"
0.35,0.000000000000,1,1.00
1.85,0.100000000000,132521,1.11
3.11,0.200000000000,264614,1.25
4.26,0.300000000000,396699,1.43
5.44,0.400000000000,526982,1.67
6.78,0.500000000000,659959,2.00
7.50,0.550000000000,725278,2.22
8.32,0.600000000000,791526,2.50
9.24,0.650000000000,857908,2.86
10.29,0.700000000000,924084,3.33
11.53,0.750000000000,989566,4.00
12.26,0.775000000000,1021508,4.44
13.11,0.800000000000,1055362,5.00
14.02,0.825000000000,1087248,5.71
15.14,0.850000000000,1120962,6.67
16.45,0.875000000000,1153374,8.00
17.17,0.887500000000,1168947,8.89
18.09,0.900000000000,1186003,10.00
19.14,0.912500000000,1203358,11.43
20.32,0.925000000000,1219411,13.33
21.76,0.937500000000,1235387,16.00
22.68,0.943750000000,1243771,17.78
23.59,0.950000000000,1251621,20.00
24.77,0.956250000000,1259845,22.86
26.08,0.962500000000,1267541,26.67
27.79,0.968750000000,1275895,32.00
28.70,0.971875000000,1279922,35.56
30.02,0.975000000000,1284350,40.00
31.20,0.978125000000,1288189,45.71
32.77,0.981250000000,1292219,53.33
34.87,0.984375000000,1296312,64.00
36.44,0.985937500000,1298725,71.11
37.75,0.987500000000,1300539,80.00
39.85,0.989062500000,1302683,91.43
42.21,0.990625000000,1304737,106.67
44.83,0.992187500000,1306599,128.00
46.92,0.992968750000,1307704,142.22
49.02,0.993750000000,1308718,160.00
51.64,0.994531250000,1309764,182.86
55.84,0.995312500000,1310769,213.33
61.08,0.996093750000,1311786,256.00
63.70,0.996484375000,1312268,284.44
68.68,0.996875000000,1312821,320.00
72.88,0.997265625000,1313312,365.71
78.64,0.997656250000,1313831,426.67
83.36,0.998046875000,1314338,512.00
85.98,0.998242187500,1314594,568.89
89.13,0.998437500000,1314848,640.00
93.32,0.998632812500,1315115,731.43
96.99,0.998828125000,1315369,853.33
102.24,0.999023437500,1315605,1024.00
105.38,0.999121093750,1315741,1137.78
108.53,0.999218750000,1315865,1280.00
112.20,0.999316406250,1315986,1462.86
116.92,0.999414062500,1316128,1706.67
123.73,0.999511718750,1316240,2048.00
126.88,0.999560546875,1316306,2275.56
132.12,0.999609375000,1316369,2560.00
136.31,0.999658203125,1316446,2925.71
141.56,0.999707031250,1316506,3413.33
150.99,0.999755859375,1316561,4096.00
155.19,0.999780273438,1316592,4551.11
157.29,0.999804687500,1316624,5120.00
165.68,0.999829101563,1316658,5851.43
173.02,0.999853515625,1316690,6826.67
185.60,0.999877929688,1316723,8192.00
189.79,0.999890136719,1316737,9102.22
218.10,0.999902343750,1316754,10240.00
251.66,0.999914550781,1316769,11702.86
838.86,0.999926757813,1316787,13653.33
872.42,0.999938964844,1316801,16384.00
910.16,0.999945068359,1316811,18204.44
1082.13,0.999951171875,1316817,20480.00
1216.35,0.999957275391,1316825,23405.71
1333.79,0.999963378906,1316835,27306.67
1375.73,0.999969482422,1316842,32768.00
1392.51,0.999972534180,1316845,36408.89
1468.01,0.999975585938,1316849,40960.00
1476.40,0.999978637695,1316855,46811.43
1484.78,0.999981689453,1316859,54613.33
1501.56,0.999984741211,1316865,65536.00
1501.56,0.999986267090,1316865,72817.78
1501.56,0.999987792969,1316865,81920.00
1518.34,0.999989318848,1316870,93622.86
1518.34,0.999990844727,1316870,109226.67
1526.73,0.999992370605,1316871,131072.00
1543.50,0.999993133545,1316875,145635.56
1543.50,0.999993896484,1316875,163840.00
1543.50,0.999994659424,1316875,187245.71
1543.50,0.999995422363,1316875,218453.33
1560.28,0.999996185303,1316876,262144.00
1577.06,0.999996566772,1316878,291271.11
1577.06,0.999996948242,1316878,327680.00
1577.06,0.999997329712,1316878,374491.43
1577.06,0.999997711182,1316878,436906.67
1602.22,0.999998092651,1316879,524288.00
1602.22,0.999998283386,1316879,582542.22
1602.22,0.999998474121,1316879,655360.00
1610.61,0.999998664856,1316880,748982.86
1610.61,0.999998855591,1316880,873813.33
1610.61,0.999999046326,1316880,1048576.00
1610.61,0.999999141693,1316880,1165084.44
1610.61,0.999999237061,1316880,1310720.00
1627.39,0.999999332428,1316881,1497965.71
1627.39,1.000000000000,1316881,Infinity
